span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
14,5,1,0.1149038977166765,0.8850961022832856,0.0
5,5,1,0.1804229350999999,0.8195770649,0.0
4,4,1,0.2541168099999999,0.74588319,0.0
5,5,2,0.357911,0.642089,0.0
8,3,1,0.4098985114935568,0.5901014885064358,0.0
5,4,1,0.4420361909949994,0.557963809005,0.0
3,3,2,0.5041,0.4959,0.0
5,5,4,0.5041,0.4959,0.0
14,14,8,0.5041,0.4959,0.0
14,14,10,0.5041,0.4959,0.0
11,4,2,0.577232689376416,0.4227673106235819,0.0
15,7,3,0.6696397236236491,0.33036027637635,0.0
1,1,1,0.71,0.29,0.0
2,2,2,0.71,0.29,0.0
5,3,3,0.796478,0.203522,0.0
6,4,4,0.796478,0.203522,0.0
9,7,5,0.796478,0.203522,0.0
13,10,9,0.796478,0.203522,0.0
6,2,2,0.8498954606,0.1501045394,0.0
9,3,3,0.8498954606,0.1501045394,0.0
7,2,2,0.8865576443917996,0.1134423556082,0.0
11,3,3,0.8865576443917996,0.1134423556082,0.0
12,3,3,0.8865576443917996,0.1134423556082,0.0
5,1,1,0.9129782471413576,0.0870217528586345,0.0
