span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
3,3,1,0.65993139481875,0.3400623551812498,6.250000000000002e-06
9,9,3,0.65993139481875,0.3400623551812498,6.250000000000002e-06
12,11,2,0.7528969608114291,0.2471030391494916,3.906250000000002e-11
2,2,1,0.757611225,0.242263775,0.000125
4,4,3,0.757611225,0.242263775,0.000125
6,6,5,0.757611225,0.242263775,0.000125
9,9,5,0.757611225,0.242263775,0.000125
9,9,8,0.757611225,0.242263775,0.000125
14,9,3,0.8234409015348642,0.1753388904930763,0.001220207972052
4,3,1,0.8612404007347018,0.128300664861993,0.010458934403302
8,6,2,0.8612404007347018,0.128300664861993,0.010458934403302
1,1,1,0.8678250000000001,0.129675,0.0025
6,6,6,0.8678250000000001,0.129675,0.0025
9,9,9,0.8678250000000001,0.129675,0.0025
15,8,4,0.8716993195130037,0.1276679414029305,0.0006327390840625
15,11,5,0.909634127829899,0.0903655596700993,3.125000000000001e-07
12,10,5,0.909634127829899,0.0840383250794746,0.0063275470906246
8,5,3,0.9159613624205236,0.0840383250794746,3.125000000000001e-07
14,7,5,0.9159613624205236,0.0840383250794746,3.125000000000001e-07
14,7,6,0.9159613624205236,0.0840383250794746,3.125000000000001e-07
5,4,3,0.9509841859875,0.0490095640124998,6.250000000000002e-06
9,6,5,0.9509841859875,0.0490095640124998,6.250000000000002e-06
10,6,5,0.9509841859875,0.0490095640124998,6.250000000000002e-06
13,10,7,0.9509841859875,0.0490095640124998,6.250000000000002e-06
13,11,7,0.9509841859875,0.0490095640124998,6.250000000000002e-06
13,11,10,0.9509841859875,0.0490095640124998,6.250000000000002e-06
2,1,1,0.9509841859875,0.0459473815125,0.0030684324999998
3,2,2,0.9509841859875,0.0459473815125,0.0030684324999998
5,3,3,0.9509841859875,0.0459473815125,0.0030684324999998
13,6,4,0.963500650252976,0.0319784813238442,0.0045208684231715
3,1,1,0.9799717487321016,0.0176648565864434,0.0023633946814515
8,3,3,0.9799717487321016,0.0176648565864434,0.0023633946814515
