span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
8,8,2,0.4328971949299498,0.5671024925700477,3.125000000000001e-07
4,4,2,0.657114525,0.3427604749999994,0.000125
6,6,4,0.657114525,0.3427604749999994,0.000125
9,9,6,0.657114525,0.3427604749999994,0.000125
11,11,9,0.657114525,0.3427604749999994,0.000125
12,12,11,0.657114525,0.3427604749999994,0.000125
11,8,3,0.7594729236812165,0.2405270606937742,1.5625000000000013e-08
1,1,1,0.807975,0.1895249999999998,0.0025
2,2,2,0.807975,0.1895249999999998,0.0025
14,14,14,0.807975,0.1895249999999998,0.0025
9,5,4,0.8356833167870206,0.1643163707129733,3.125000000000001e-07
12,6,4,0.8356833167870206,0.1643163707129733,3.125000000000001e-07
13,9,6,0.8356833167870206,0.1643163707129733,3.125000000000001e-07
15,8,7,0.8356833167870206,0.1643163707129733,3.125000000000001e-07
4,3,2,0.9019918751624992,0.0980018748374977,6.250000000000002e-06
8,7,5,0.9019918751624992,0.0980018748374977,6.250000000000002e-06
9,8,5,0.9019918751624992,0.0980018748374977,6.250000000000002e-06
15,10,9,0.9019918751624992,0.0980018748374977,6.250000000000002e-06
2,1,1,0.9019918751624992,0.0938350323374989,0.0041730924999988
4,2,2,0.9019918751624992,0.0938350323374989,0.0041730924999988
5,3,3,0.9019918751624992,0.0938350323374989,0.0041730924999988
9,8,8,0.9019918751624992,0.0938350323374989,0.0041730924999988
10,9,9,0.9019918751624992,0.0938350323374989,0.0041730924999988
5,2,2,0.9458370554938362,0.0497962420105812,0.0043667024955765
