span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
11,11,1,0.0024986644000165,0.997501335599983,0.0
14,10,1,0.0033541335299018,0.9966458664700942,0.0
10,6,1,0.022401818758769,0.9775981812412294,0.0
10,7,1,0.022401818758769,0.9775981812412294,0.0
11,4,1,0.0431329443388438,0.9568670556611462,0.0
8,4,1,0.0558355036290543,0.9441644963709442,0.0
14,12,2,0.086994576201548,0.9130054237984508,0.0
4,4,1,0.1131649599999999,0.88683504,0.0
11,6,2,0.1340017977548794,0.86599820224512,0.0
13,13,5,0.1951119999999999,0.804888,0.0
7,3,1,0.1960513302052756,0.8039486697947202,0.0
10,6,2,0.2034705980799994,0.79652940192,0.0
15,11,3,0.2034705980799994,0.79652940192,0.0
7,6,2,0.3032820927999995,0.6967179072,0.0
8,4,2,0.3032820927999995,0.6967179072,0.0
13,10,4,0.3032820927999995,0.6967179072,0.0
10,10,7,0.3364,0.6636,0.0
12,12,6,0.3364,0.6636,0.0
13,13,12,0.3364,0.6636,0.0
15,15,11,0.3364,0.6636,0.0
7,4,3,0.4409531199999999,0.55904688,0.0
7,5,3,0.4409531199999999,0.55904688,0.0
9,5,4,0.4409531199999999,0.55904688,0.0
9,6,3,0.4409531199999999,0.55904688,0.0
12,7,4,0.4409531199999999,0.55904688,0.0
13,8,5,0.4409531199999999,0.55904688,0.0
15,8,7,0.4409531199999999,0.55904688,0.0
15,10,7,0.4409531199999999,0.55904688,0.0
7,3,2,0.5029050822399989,0.49709491776,0.0
1,1,1,0.58,0.42,0.0
3,3,3,0.58,0.42,0.0
5,4,4,0.618976,0.381024,0.0
6,5,4,0.618976,0.381024,0.0
7,6,4,0.618976,0.381024,0.0
9,7,6,0.618976,0.381024,0.0
10,7,7,0.618976,0.381024,0.0
11,9,9,0.618976,0.381024,0.0
15,9,9,0.618976,0.381024,0.0
3,1,1,0.6474596607999998,0.3525403392,0.0
5,2,2,0.6474596607999998,0.3525403392,0.0
6,2,2,0.6474596607999998,0.3525403392,0.0
7,3,3,0.6474596607999998,0.3525403392,0.0
9,4,4,0.6474596607999998,0.3525403392,0.0
10,4,4,0.6474596607999998,0.3525403392,0.0
4,1,1,0.6705883933695989,0.3294116066304,0.0
14,4,4,0.6705883933695989,0.3294116066304,0.0
5,1,1,0.6903079507584379,0.309692049241554,0.0
14,3,3,0.6903079507584379,0.309692049241554,0.0
6,1,1,0.707601213806132,0.292398786193822,0.0
