span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
4,4,1,0.1808556924687488,0.8191439950312482,3.125000000000001e-07
11,11,3,0.1808556924687488,0.8191439950312482,3.125000000000001e-07
14,14,4,0.1808556924687488,0.8191439950312482,3.125000000000001e-07
6,3,1,0.2392219552629306,0.7606410383834135,0.0001370063536425
11,6,2,0.2392219552629306,0.7606410383834135,0.0001370063536425
7,6,2,0.4204520393315406,0.5678045466508747,0.011743414017574
13,13,8,0.4240681249999997,0.5758068749999995,0.000125
14,14,9,0.4240681249999997,0.5758068749999995,0.000125
7,5,2,0.4321954377241146,0.5678045466508747,1.5625000000000013e-08
14,11,4,0.4321954377241146,0.5678045466508747,1.5625000000000013e-08
4,2,1,0.4321954377241146,0.5668536641899371,0.0009508980859374
8,4,2,0.4321954377241146,0.5668536641899371,0.0009508980859374
10,9,4,0.5566444410312479,0.4433552464687454,3.125000000000001e-07
1,1,1,0.6483749999999999,0.3491249999999998,0.0025
3,3,3,0.6483749999999999,0.3491249999999998,0.0025
13,5,4,0.6515807045733187,0.3484192946454125,7.812500000000004e-10
8,6,5,0.7142093765624987,0.2857843734374985,6.250000000000002e-06
8,7,4,0.7142093765624987,0.2857843734374985,6.250000000000002e-06
9,8,6,0.7142093765624987,0.2857843734374985,6.250000000000002e-06
11,8,7,0.7142093765624987,0.2857843734374985,6.250000000000002e-06
14,12,9,0.7142093765624987,0.2857843734374985,6.250000000000002e-06
15,13,11,0.7142093765624987,0.2857843734374985,6.250000000000002e-06
2,1,1,0.7142093765624987,0.2796248109374987,0.0061658124999998
6,3,3,0.7142093765624987,0.2796248109374987,0.0061658124999998
11,8,8,0.7142093765624987,0.2796248109374987,0.0061658124999998
6,2,2,0.7585363173127384,0.2319401172487752,0.009523565438476
