span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
14,10,2,0.1843844316956928,0.8156155683043055,0.0
6,3,1,0.25126800804864,0.7487319919513586,0.0
14,6,2,0.3609570732674724,0.6390429267325204,0.0
2,2,1,0.4356,0.5643999999999999,0.0
3,3,2,0.4356,0.5643999999999999,0.0
4,4,2,0.4356,0.5643999999999999,0.0
7,7,4,0.4356,0.5643999999999999,0.0
14,14,9,0.4356,0.5643999999999999,0.0
12,9,3,0.4478037696,0.5521962303999992,0.0
14,7,4,0.4478037696,0.5521962303999992,0.0
14,10,4,0.4478037696,0.5521962303999992,0.0
9,3,2,0.5552842641983989,0.444715735801597,0.0
9,4,2,0.5552842641983989,0.444715735801597,0.0
3,2,1,0.5807419199999999,0.4192580799999995,0.0
6,4,2,0.5807419199999999,0.4192580799999995,0.0
9,5,4,0.5807419199999999,0.4192580799999995,0.0
14,11,6,0.5807419199999999,0.4192580799999995,0.0
12,3,2,0.6338420647874944,0.366157935212494,0.0
1,1,1,0.66,0.3399999999999999,0.0
2,2,2,0.66,0.3399999999999999,0.0
3,3,3,0.66,0.3399999999999999,0.0
7,7,7,0.66,0.3399999999999999,0.0
2,1,1,0.7318079999999998,0.2681919999999997,0.0
4,3,3,0.7318079999999998,0.2681919999999997,0.0
6,3,3,0.7318079999999998,0.2681919999999997,0.0
7,4,4,0.7318079999999998,0.2681919999999997,0.0
7,6,5,0.7318079999999998,0.2681919999999997,0.0
8,4,4,0.7318079999999998,0.2681919999999997,0.0
8,7,5,0.7318079999999998,0.2681919999999997,0.0
11,9,7,0.7318079999999998,0.2681919999999997,0.0
11,10,7,0.7318079999999998,0.2681919999999997,0.0
15,13,8,0.7318079999999998,0.2681919999999997,0.0
3,1,1,0.7801491455999995,0.2198508543999991,0.0
5,2,2,0.7801491455999995,0.2198508543999991,0.0
6,2,2,0.7801491455999995,0.2198508543999991,0.0
5,1,1,0.844707740052966,0.1552922599470192,0.0
10,2,2,0.844707740052966,0.1552922599470192,0.0
6,1,1,0.8676499255218304,0.1323500744781234,0.0
12,2,2,0.8676499255218304,0.1323500744781234,0.0
