span,t_step,h_step,a_victory_rate_by_trio,b_victory_rate_by_trio,no_victory_rate
4,4,1,0.0868296419982,0.9131700455017994,3.125000000000001e-07
10,7,2,0.1549440778273541,0.8450559213913835,7.812500000000004e-10
5,3,1,0.1549440778273541,0.844023465323576,0.0010324568490575
8,6,2,0.2365326641442586,0.7546176967923828,0.008849639063347
13,12,4,0.2365326641442586,0.7546176967923828,0.008849639063347
11,6,3,0.2453822875826056,0.7537551603948828,0.0008625520225
7,7,5,0.2933334,0.7065415999999997,0.000125
7,7,6,0.2933334,0.7065415999999997,0.000125
8,8,7,0.2933334,0.7065415999999997,0.000125
12,10,5,0.3700175920253993,0.621356731499596,0.008625676475
7,5,3,0.3786429560003993,0.621356731499596,3.125000000000001e-07
15,7,4,0.4139612719941956,0.5860387272245349,7.812500000000004e-10
8,3,2,0.4139612719941956,0.5725032281755785,0.0135354998302063
14,5,4,0.427496771043152,0.5725032281755785,7.812500000000004e-10
15,5,4,0.427496771043152,0.5725032281755785,7.812500000000004e-10
2,2,2,0.53865,0.4588499999999998,0.0025
6,5,3,0.5562273293999995,0.4437664205999987,6.250000000000002e-06
8,7,6,0.5562273293999995,0.4437664205999987,6.250000000000002e-06
10,6,5,0.5562273293999995,0.4437664205999987,6.250000000000002e-06
11,8,6,0.5562273293999995,0.4437664205999987,6.250000000000002e-06
11,10,6,0.5562273293999995,0.4437664205999987,6.250000000000002e-06
12,7,6,0.5562273293999995,0.4437664205999987,6.250000000000002e-06
15,13,12,0.5562273293999995,0.4437664205999987,6.250000000000002e-06
4,3,3,0.5562273293999995,0.4370409905999987,0.0067316799999999
8,4,4,0.5562273293999995,0.4370409905999987,0.0067316799999999
9,6,6,0.5562273293999995,0.4370409905999987,0.0067316799999999
10,5,5,0.5562273293999995,0.4370409905999987,0.0067316799999999
3,1,1,0.5685186108600178,0.420131487406245,0.0113499017337198
6,2,2,0.5685186108600178,0.420131487406245,0.0113499017337198
9,3,3,0.5685186108600178,0.420131487406245,0.0113499017337198
