span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
11,9,1,0.7966832758478337,0.2033167241521598,0.0
2,2,1,0.8649000000000001,0.1350999999999998,0.0
3,3,2,0.8649000000000001,0.1350999999999998,0.0
10,10,8,0.8649000000000001,0.1350999999999998,0.0
13,9,2,0.8965342972052788,0.1034657027947179,0.0
14,11,2,0.8965342972052788,0.1034657027947179,0.0
1,1,1,0.93,0.0699999999999999,0.0
2,2,2,0.93,0.0699999999999999,0.0
5,5,5,0.93,0.0699999999999999,0.0
12,5,1,0.930204692258656,0.0697953077413218,0.0
10,4,1,0.953203153989616,0.0467968460103696,0.0
4,2,1,0.9575065727999996,0.042493427199999,0.0
7,4,2,0.9575065727999996,0.042493427199999,0.0
7,6,2,0.9575065727999996,0.042493427199999,0.0
8,6,2,0.9575065727999996,0.042493427199999,0.0
10,7,3,0.9575065727999996,0.042493427199999,0.0
8,3,1,0.9716578543023716,0.0283421456976151,0.0
5,3,2,0.9732719699999998,0.0267280299999994,0.0
7,6,3,0.9732719699999998,0.0267280299999994,0.0
8,5,3,0.9732719699999998,0.0267280299999994,0.0
11,6,4,0.9732719699999998,0.0267280299999994,0.0
13,9,6,0.9732719699999998,0.0267280299999994,0.0
15,11,6,0.9732719699999998,0.0267280299999994,0.0
2,1,1,0.985986,0.0140139999999997,0.0
4,2,2,0.985986,0.0140139999999997,0.0
9,8,5,0.985986,0.0140139999999997,0.0
10,6,6,0.985986,0.0140139999999997,0.0
11,7,6,0.985986,0.0140139999999997,0.0
11,8,6,0.985986,0.0140139999999997,0.0
13,7,7,0.985986,0.0140139999999997,0.0
14,12,10,0.985986,0.0140139999999997,0.0
10,3,1,0.9897244588893438,0.0102755411106325,0.0
15,5,3,0.990312393698548,0.0096876063014465,0.0
7,3,2,0.9941611212899988,0.005838878709998,0.0
5,2,2,0.9969200657999993,0.003079934199999,0.0
7,3,3,0.9969200657999993,0.003079934199999,0.0
4,1,1,0.9992927580785969,0.0007072419213999,0.0
10,2,2,0.9998333760142736,0.0001666239857209,0.0
6,1,1,0.9999600752336818,3.992476631525707e-05,0.0
