span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
10,10,1,0.0115292150460684,0.9884707849539316,0.0
9,8,1,0.0763810496802034,0.9236189503197952,0.0
10,4,1,0.1352146340602864,0.8647853659396975,0.0
12,12,3,0.16777216,0.8322278399999999,0.0
11,3,1,0.1981712760337061,0.8018287239662161,0.0
6,5,1,0.21715354648576,0.7828464535142395,0.0
9,9,4,0.262144,0.737856,0.0
5,3,1,0.30064771072,0.6993522892799995,0.0
6,2,1,0.4041804743704574,0.595819525629541,0.0
12,5,2,0.4041804743704574,0.595819525629541,0.0
4,2,1,0.4093640704,0.5906359295999998,0.0
3,3,2,0.4096,0.5904,0.0
6,6,5,0.4096,0.5904,0.0
8,8,7,0.4096,0.5904,0.0
10,10,7,0.4096,0.5904,0.0
8,5,3,0.54525952,0.4547404799999998,0.0
13,11,5,0.54525952,0.4547404799999998,0.0
14,6,4,0.6267967897599999,0.3732032102399993,0.0
1,1,1,0.64,0.36,0.0
3,3,3,0.64,0.36,0.0
15,15,15,0.64,0.36,0.0
13,3,2,0.6418991807890048,0.3581008192109459,0.0
2,1,1,0.704512,0.2954879999999998,0.0
4,2,2,0.704512,0.2954879999999998,0.0
4,3,2,0.704512,0.2954879999999998,0.0
6,3,3,0.704512,0.2954879999999998,0.0
10,9,8,0.704512,0.2954879999999998,0.0
12,7,7,0.704512,0.2954879999999998,0.0
11,5,4,0.7491026943999998,0.2508973055999995,0.0
11,5,5,0.7491026943999998,0.2508973055999995,0.0
15,7,6,0.7491026943999998,0.2508973055999995,0.0
7,2,2,0.7833483476991993,0.2166516523007982,0.0
10,2,2,0.8109640425196677,0.1890359574803195,0.0
