span,t_step,h_step,a_victory_rate_by_trio,b_victory_rate_by_trio,no_victory_rate
8,8,1,0.0202346113197224,0.9797653886783204,1.953125000000001e-12
4,4,1,0.1406333689314499,0.8593663185685497,3.125000000000001e-07
10,10,4,0.22912606385625,0.77086768614375,6.250000000000002e-06
5,3,1,0.2530356064996723,0.7457026041696897,0.0012617893306207
9,5,2,0.254297395049043,0.7457026041696897,7.812500000000004e-10
10,6,3,0.3584002217755153,0.6406666020797893,0.0009331761446875
13,8,4,0.3584002217755153,0.6406666020797893,0.0009331761446875
2,2,1,0.373748525,0.626126475,0.000125
5,5,3,0.373748525,0.626126475,0.000125
11,11,9,0.373748525,0.626126475,0.000125
13,5,3,0.4477378602658718,0.5522621396950458,3.906250000000002e-11
15,5,3,0.4477378602658718,0.5522621396950458,3.906250000000002e-11
10,9,4,0.4867239424731491,0.5132757450268497,3.125000000000001e-07
5,4,2,0.4867239424731491,0.5039441398299748,0.009331917696875
8,6,3,0.4867239424731491,0.5039441398299748,0.009331917696875
15,14,7,0.4867239424731491,0.5039441398299748,0.009331917696875
5,3,2,0.4960555476700241,0.5039441398299748,3.125000000000001e-07
8,5,3,0.4960555476700241,0.5039441398299748,3.125000000000001e-07
9,6,4,0.4960555476700241,0.5039441398299748,3.125000000000001e-07
9,7,4,0.4960555476700241,0.5039441398299748,3.125000000000001e-07
11,6,4,0.4960555476700241,0.5039441398299748,3.125000000000001e-07
12,6,5,0.4960555476700241,0.5039441398299748,3.125000000000001e-07
13,9,6,0.4960555476700241,0.5039441398299748,3.125000000000001e-07
7,3,2,0.556252412502382,0.4297228069900984,0.0140247805075062
1,1,1,0.608475,0.389025,0.0025
2,2,2,0.608475,0.389025,0.0025
6,5,3,0.6583799029124999,0.3416138470875,6.250000000000002e-06
6,5,4,0.6583799029124999,0.3416138470875,6.250000000000002e-06
8,7,4,0.6583799029124999,0.3416138470875,6.250000000000002e-06
11,8,6,0.6583799029124999,0.3416138470875,6.250000000000002e-06
12,7,6,0.6583799029124999,0.3416138470875,6.250000000000002e-06
12,9,7,0.6583799029124999,0.3416138470875,6.250000000000002e-06
2,1,1,0.6583799029124999,0.3351727045875,0.0064473925
4,2,2,0.6583799029124999,0.3351727045875,0.0064473925
7,4,4,0.6583799029124999,0.3351727045875,0.0064473925
7,6,6,0.6583799029124999,0.3351727045875,0.0064473925
10,5,5,0.6583799029124999,0.3351727045875,0.0064473925
12,11,11,0.6583799029124999,0.3351727045875,0.0064473925
3,1,1,0.6932567091108263,0.2963309389472143,0.010412351941951
12,4,4,0.6932567091108263,0.2963309389472143,0.010412351941951
15,7,7,0.6932567091108263,0.2963309389472143,0.010412351941951
