span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
15,8,1,0.140737488355328,0.85926251164467,0.0
12,8,1,0.2336462209024,0.7663537790975979,0.0
8,4,1,0.4362076160000001,0.5637923839999982,0.0
13,13,7,0.6400000000000001,0.3599999999999998,0.0
4,3,1,0.7372799999999999,0.262719999999999,0.0
7,5,2,0.7372799999999999,0.262719999999999,0.0
7,6,2,0.7372799999999999,0.262719999999999,0.0
13,5,2,0.7381975039999986,0.2618024959999916,0.0
1,1,1,0.8,0.1999999999999999,0.0
2,2,2,0.8,0.1999999999999999,0.0
3,2,1,0.8191999999999999,0.1807999999999994,0.0
7,4,3,0.8191999999999999,0.1807999999999994,0.0
7,5,3,0.8191999999999999,0.1807999999999994,0.0
9,5,3,0.8191999999999999,0.1807999999999994,0.0
15,9,5,0.8191999999999999,0.1807999999999994,0.0
15,10,6,0.8191999999999999,0.1807999999999994,0.0
5,2,1,0.851967999999999,0.1480319999999965,0.0
2,1,1,0.8959999999999999,0.1039999999999997,0.0
4,2,2,0.8959999999999999,0.1039999999999997,0.0
6,5,5,0.8959999999999999,0.1039999999999997,0.0
7,5,5,0.8959999999999999,0.1039999999999997,0.0
9,8,5,0.8959999999999999,0.1039999999999997,0.0
11,9,7,0.8959999999999999,0.1039999999999997,0.0
11,10,6,0.8959999999999999,0.1039999999999997,0.0
13,12,8,0.8959999999999999,0.1039999999999997,0.0
14,9,8,0.8959999999999999,0.1039999999999997,0.0
3,1,1,0.9420799999999994,0.057919999999999,0.0
9,3,3,0.9420799999999994,0.057919999999999,0.0
15,4,4,0.966655999999997,0.0333439999999965,0.0
13,3,3,0.9804185599999884,0.0195814399999874,0.0
6,1,1,0.9883457945599806,0.0116542054399999,0.0
