span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
5,5,1,0.051857135847289,0.9481428485277076,1.5625000000000013e-08
6,4,1,0.1052798917358418,0.8936049170024685,0.0011151912616782
13,8,3,0.1681429628711788,0.8318570363475639,7.812500000000004e-10
12,10,3,0.2509984256000956,0.7490015587748955,1.562500000000001e-08
12,10,3,0.2509984256000956,0.7490015587748955,1.5625000000000013e-08
12,11,3,0.2509984256000956,0.7490015587748955,1.5625000000000013e-08
15,11,4,0.2601455853207976,0.7398543990541935,1.5625000000000013e-08
2,2,1,0.3042256249999999,0.6956493749999995,0.000125
14,14,12,0.3042256249999999,0.6956493749999995,0.000125
5,2,1,0.3082718840412393,0.6774196612055957,0.0143084547531325
12,11,5,0.3860717361874978,0.6139279513124938,3.125000000000001e-07
11,8,4,0.3860717361874978,0.6051746884218718,0.008753575390622
11,6,4,0.3948249990781198,0.6051746884218718,3.125000000000001e-07
1,1,1,0.5486249999999999,0.4488749999999998,0.0025
3,3,3,0.5486249999999999,0.4488749999999998,0.0025
5,4,3,0.571049067187499,0.428944682812498,6.250000000000002e-06
13,11,8,0.571049067187499,0.428944682812498,6.250000000000002e-06
14,10,8,0.571049067187499,0.428944682812498,6.250000000000002e-06
2,1,1,0.571049067187499,0.4222436203124986,0.0067073124999994
3,2,2,0.571049067187499,0.4222436203124986,0.0067073124999994
5,4,4,0.571049067187499,0.4222436203124986,0.0067073124999994
6,3,3,0.571049067187499,0.4222436203124986,0.0067073124999994
7,6,6,0.571049067187499,0.4222436203124986,0.0067073124999994
8,7,7,0.571049067187499,0.4222436203124986,0.0067073124999994
13,9,9,0.571049067187499,0.4222436203124986,0.0067073124999994
3,1,1,0.5868884766599058,0.401843566417231,0.011267956922851
15,6,6,0.5868884766599058,0.401843566417231,0.011267956922851
