span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
5,5,1,0.0618469083094093,0.9381530760655884,1.5625000000000013e-08
10,10,3,0.1075280913709495,0.8924715961290497,3.125000000000001e-07
12,6,2,0.1271011211523164,0.8727853710645046,0.0001135077831695
9,9,3,0.1872659093812497,0.8127278406187499,6.250000000000002e-06
4,3,1,0.2813627777164898,0.7089079714493282,0.009729250834174
2,2,1,0.3266057249999999,0.673269275,0.000125
3,3,2,0.3266057249999999,0.673269275,0.000125
7,7,5,0.3266057249999999,0.673269275,0.000125
9,7,3,0.4188636180646488,0.5811360694353497,3.125000000000001e-07
3,2,1,0.4188636180646488,0.5721524727509747,0.008983909184375
5,3,2,0.4278472147490238,0.5721524727509747,3.125000000000001e-07
13,8,5,0.4278472147490238,0.5721524727509747,3.125000000000001e-07
6,5,3,0.6005113568624999,0.3994823931375,6.250000000000002e-06
6,5,4,0.6005113568624999,0.3994823931375,6.250000000000002e-06
9,8,7,0.6005113568624999,0.3994823931375,6.250000000000002e-06
15,13,10,0.6005113568624999,0.3994823931375,6.250000000000002e-06
2,1,1,0.6005113568624999,0.3928463106375,0.0066423325
5,4,4,0.6005113568624999,0.3928463106375,0.0066423325
6,3,3,0.6005113568624999,0.3928463106375,0.0066423325
7,5,5,0.6005113568624999,0.3928463106375,0.0066423325
3,1,1,0.6231897545065405,0.3657593566161241,0.011050888877326
6,2,2,0.6231897545065405,0.3657593566161241,0.011050888877326
14,5,5,0.6231897545065405,0.3657593566161241,0.011050888877326
