span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
3,3,1,0.7796669076,0.2203268423999987,6.250000000000002e-06
5,5,2,0.7796669076,0.2203268423999987,6.250000000000002e-06
2,2,1,0.8468186,0.1530563999999994,0.000125
9,9,8,0.8468186,0.1530563999999994,0.000125
11,11,6,0.8468186,0.1530563999999994,0.000125
13,13,7,0.8468186,0.1530563999999994,0.000125
15,15,8,0.8468186,0.1530563999999994,0.000125
5,4,1,0.9112417699392934,0.077117273739094,0.011640956321597
1,1,1,0.9177,0.0797999999999998,0.0025
5,3,1,0.9228827254796405,0.0762293289991741,0.0008879455211699
13,11,5,0.9614312573863985,0.0385684301135944,3.125000000000001e-07
3,2,1,0.9614312573863985,0.0342143369135974,0.004354405699997
6,4,2,0.9614312573863985,0.0342143369135974,0.004354405699997
9,6,4,0.9657853505863956,0.0342143369135974,3.125000000000001e-07
11,7,5,0.9657853505863956,0.0342143369135974,3.125000000000001e-07
14,9,5,0.9657853505863956,0.0342143369135974,3.125000000000001e-07
15,9,6,0.9657853505863956,0.0342143369135974,3.125000000000001e-07
9,6,5,0.9799551947999992,0.0200385551999977,6.250000000000002e-06
10,8,5,0.9799551947999992,0.0200385551999977,6.250000000000002e-06
14,13,9,0.9799551947999992,0.0200385551999977,6.250000000000002e-06
4,2,2,0.9799551947999992,0.0180458351999989,0.0019989699999988
10,7,7,0.9799551947999992,0.0180458351999989,0.0019989699999988
7,3,2,0.9895302775285824,0.0084452076831376,0.0020245147882675
12,5,4,0.9945194019898718,0.0054805823851189,1.5625000000000013e-08
3,1,1,0.9945194019898718,0.0044753946355189,0.0010052033745999
6,2,2,0.9945194019898718,0.0044753946355189,0.0010052033745999
7,3,3,0.9945194019898718,0.0044753946355189,0.0010052033745999
9,4,4,0.9945194019898718,0.0044753946355189,0.0010052033745999
11,5,5,0.9945194019898718,0.0044753946355189,0.0010052033745999
