span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
13,5,1,0.0046140162958852,0.995385983704107,0.0
8,6,1,0.0225178287286369,0.9774821712713618,0.0
4,4,1,0.06765201,0.93234799,0.0
5,4,1,0.119033711595,0.8809662884049998,0.0
3,3,1,0.132651,0.867349,0.0
4,3,1,0.2002499496,0.7997500503999998,0.0
14,7,4,0.2002499496,0.7997500503999998,0.0
4,4,2,0.2601,0.7399,0.0
5,5,3,0.2601,0.7399,0.0
7,7,6,0.2601,0.7399,0.0
13,13,8,0.2601,0.7399,0.0
6,5,2,0.32764797,0.6723520299999999,0.0
9,6,3,0.32764797,0.6723520299999999,0.0
10,4,3,0.36268242561,0.6373175743899996,0.0
10,3,2,0.3853661208847958,0.6146338791151998,0.0
1,1,1,0.51,0.49,0.0
2,2,2,0.51,0.49,0.0
2,1,1,0.5149980000000001,0.4850019999999999,0.0
4,3,3,0.5149980000000001,0.4850019999999999,0.0
6,5,5,0.5149980000000001,0.4850019999999999,0.0
9,8,8,0.5149980000000001,0.4850019999999999,0.0
10,5,5,0.5149980000000001,0.4850019999999999,0.0
11,6,6,0.5149980000000001,0.4850019999999999,0.0
13,12,7,0.5149980000000001,0.4850019999999999,0.0
3,1,1,0.5187450006,0.4812549993999998,0.0
8,3,3,0.5187450006,0.4812549993999998,0.0
11,5,5,0.5187450006,0.4812549993999998,0.0
4,1,1,0.5218662520997996,0.4781337479001988,0.0
7,2,2,0.5218662520997996,0.4781337479001988,0.0
5,1,1,0.5245962547240958,0.4754037452758939,0.0
6,1,1,0.5270522742850152,0.4729477257149639,0.0
