span,t_step,h_step,a_victory_rate_by_trio,b_victory_rate_by_trio,no_victory_rate
10,9,1,0.266744826599558,0.7332551734004384,0.0
5,5,1,0.2887174368,0.7112825631999997,0.0
13,11,2,0.4461654489147648,0.5538345510852336,0.0
11,9,2,0.52246307363328,0.4775369263667184,0.0
3,3,2,0.6084,0.3915999999999998,0.0
4,4,3,0.6084,0.3915999999999998,0.0
6,6,5,0.6084,0.3915999999999998,0.0
4,2,1,0.6958830528,0.304116947199999,0.0
1,1,1,0.78,0.2199999999999999,0.0
7,7,7,0.78,0.2199999999999999,0.0
6,4,2,0.78775632,0.2122436799999994,0.0
8,7,3,0.78775632,0.2122436799999994,0.0
9,5,3,0.78775632,0.2122436799999994,0.0
9,6,4,0.78775632,0.2122436799999994,0.0
10,5,4,0.78775632,0.2122436799999994,0.0
11,8,5,0.78775632,0.2122436799999994,0.0
14,7,5,0.78775632,0.2122436799999994,0.0
15,10,7,0.78775632,0.2122436799999994,0.0
15,14,7,0.78775632,0.2122436799999994,0.0
15,5,3,0.8159154763967988,0.1840845236031969,0.0
9,2,1,0.8629117339921045,0.1370882660078458,0.0
2,1,1,0.876096,0.1239039999999997,0.0
4,3,3,0.876096,0.1239039999999997,0.0
5,3,3,0.876096,0.1239039999999997,0.0
7,5,4,0.876096,0.1239039999999997,0.0
7,6,6,0.876096,0.1239039999999997,0.0
9,6,6,0.876096,0.1239039999999997,0.0
12,9,9,0.876096,0.1239039999999997,0.0
12,11,6,0.876096,0.1239039999999997,0.0
13,11,11,0.876096,0.1239039999999997,0.0
14,11,8,0.876096,0.1239039999999997,0.0
14,12,8,0.876096,0.1239039999999997,0.0
3,1,1,0.9255662207999996,0.074433779199999,0.0
7,3,3,0.9255662207999996,0.074433779199999,0.0
9,4,3,0.9255662207999996,0.074433779199999,0.0
15,6,5,0.9255662207999996,0.074433779199999,0.0
13,3,2,0.927737744708092,0.0722622552918744,0.0
4,1,1,0.953863187097598,0.0461368129023965,0.0
10,3,3,0.953863187097598,0.0461368129023965,0.0
5,1,1,0.9708583450559342,0.0291416549440494,0.0
6,1,1,0.9813572738362596,0.0186427261637181,0.0
