span,t_step,h_step,a_victory_rate_by_trio,b_victory_rate_by_trio,no_victory_rate
9,9,2,0.2247034458539644,0.7752965385210318,1.5625000000000013e-08
4,4,1,0.3024164959921988,0.6975831915077991,3.125000000000001e-07
3,3,1,0.4073079010499996,0.5926858489499995,6.250000000000002e-06
4,4,3,0.5489023999999999,0.4509726,0.000125
12,10,3,0.6017528603115071,0.3982471240634872,1.5625000000000013e-08
4,3,1,0.6017528603115071,0.3853748823181381,0.0128722573703491
12,8,3,0.6146251020568562,0.3853748823181381,1.5625000000000013e-08
14,12,5,0.7143282318433978,0.2856714556565993,3.125000000000001e-07
3,2,1,0.7143282318433978,0.2765162339315995,0.0091555342249998
6,4,2,0.7143282318433978,0.2765162339315995,0.0091555342249998
8,4,3,0.7234834535683976,0.2765162339315995,3.125000000000001e-07
13,7,5,0.7234834535683976,0.2765162339315995,3.125000000000001e-07
14,7,5,0.7234834535683976,0.2765162339315995,3.125000000000001e-07
1,1,1,0.73815,0.25935,0.0025
6,6,6,0.73815,0.25935,0.0025
13,5,3,0.7387733692904583,0.2612266306704503,3.906250000000002e-11
14,5,4,0.8169985801640216,0.1830014190547159,7.812500000000004e-10
6,4,3,0.828448100399999,0.1715456495999998,6.250000000000002e-06
9,7,5,0.828448100399999,0.1715456495999998,6.250000000000002e-06
9,8,7,0.828448100399999,0.1715456495999998,6.250000000000002e-06
11,10,9,0.828448100399999,0.1715456495999998,6.250000000000002e-06
12,11,9,0.828448100399999,0.1715456495999998,6.250000000000002e-06
13,9,7,0.828448100399999,0.1715456495999998,6.250000000000002e-06
15,12,9,0.828448100399999,0.1715456495999998,6.250000000000002e-06
2,1,1,0.828448100399999,0.1663364196,0.0052154799999998
3,2,2,0.828448100399999,0.1663364196,0.0052154799999998
4,2,2,0.828448100399999,0.1663364196,0.0052154799999998
8,4,4,0.828448100399999,0.1663364196,0.0052154799999998
9,6,6,0.828448100399999,0.1663364196,0.0052154799999998
3,1,1,0.880494266821143,0.1126891405681251,0.006816592610725
