span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
3,3,2,0.8838913999999994,0.1159836,0.000125
5,5,4,0.8838913999999994,0.1159836,0.000125
1,1,1,0.9376499999999998,0.05985,0.0025
12,9,2,0.9378741681411038,0.0621258318198268,3.906250000000002e-11
10,7,2,0.9540049081543588,0.0459950910643857,7.812500000000004e-10
9,5,2,0.9547152498064664,0.0452847494122782,7.812500000000004e-10
4,2,1,0.9681919933211074,0.031467081606389,0.0003409250725
6,5,2,0.9767742229813988,0.0232254645186,3.125000000000001e-07
9,7,3,0.9767742229813988,0.0232254645186,3.125000000000001e-07
11,10,4,0.9767742229813988,0.0232254645186,3.125000000000001e-07
9,5,3,0.980183317456399,0.0198163700436,3.125000000000001e-07
9,5,4,0.980183317456399,0.0198163700436,3.125000000000001e-07
11,9,6,0.9881668313999992,0.0118269186,6.250000000000002e-06
2,1,1,0.9881668313999992,0.0102998886,0.00153328
3,2,2,0.9881668313999992,0.0102998886,0.00153328
4,3,3,0.9881668313999992,0.0102998886,0.00153328
5,3,3,0.9881668313999992,0.0102998886,0.00153328
14,6,3,0.99152090341072,0.0063072841580469,0.0021718124312304
11,5,3,0.9950344198666314,0.0049655793521105,7.812500000000004e-10
15,6,4,0.9950344198666314,0.0037508951270066,0.0012146850063538
15,6,4,0.9950344198666314,0.00375089512700668,0.001214685006353827
