span,t_step,h_step,a_victory_rate,b_victory_rate,no_victory_rate
6,6,4,0.8652557249999999,0.1346192749999994,0.000125
8,8,5,0.8652557249999999,0.1346192749999994,0.000125
1,1,1,0.927675,0.0698249999999998,0.0025
3,3,3,0.927675,0.0698249999999998,0.0025
5,4,1,0.928581041961491,0.0607829856719131,0.0106359723665765
10,7,2,0.9392170135468176,0.0607829856719131,7.812500000000004e-10
10,5,2,0.9400195769563884,0.0599804222623423,7.812500000000004e-10
12,11,3,0.9507728300277452,0.0492271543472455,1.5625000000000013e-08
4,3,1,0.9507728300277452,0.0423480394080715,0.006879130564174
4,2,1,0.9576519449669192,0.041958728998384,0.0003893260346874
15,13,6,0.9695275372771484,0.0304721502228453,3.125000000000001e-07
11,8,4,0.9695275372771484,0.0265790461259733,0.003893416596872
10,7,4,0.9734206413740204,0.0265790461259733,3.125000000000001e-07
14,7,6,0.9734206413740204,0.0265790461259733,3.125000000000001e-07
15,8,6,0.9734206413740204,0.0265790461259733,3.125000000000001e-07
15,9,6,0.9734206413740204,0.0265790461259733,3.125000000000001e-07
15,11,6,0.9734206413740204,0.0265790461259733,3.125000000000001e-07
4,3,2,0.9843140425124992,0.0156797074874977,6.250000000000002e-06
6,5,3,0.9843140425124992,0.0156797074874977,6.250000000000002e-06
8,7,6,0.9843140425124992,0.0156797074874977,6.250000000000002e-06
14,11,10,0.9843140425124992,0.0156797074874977,6.250000000000002e-06
2,1,1,0.9843140425124992,0.0139171249874989,0.0017688324999988
3,2,2,0.9843140425124992,0.0139171249874989,0.0017688324999988
10,6,6,0.9843140425124992,0.0139171249874989,0.0017688324999988
15,7,3,0.9874946631192976,0.0125053368416348,3.906250000000002e-11
5,2,1,0.9874946631192976,0.0096734432270674,0.0028318936536298
14,6,5,0.9961630173312196,0.0038369670437744,1.5625000000000013e-08
3,1,1,0.9961630173312196,0.0030492766358229,0.0007877060329515
15,5,5,0.9961630173312196,0.0030492766358229,0.0007877060329515
3,1,1,0.9961630173312197,0.00304927663582292,0.0007877060329515613
