Pattern,Category,Name,Value,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99

,,ヘッダー
,,--------

,,前提条件
,,--------
16,,,S,1,2,3,4,5
16,,表番,,A,A,A,A,A
16,,出目,,表,裏,表,失,表
16,,Ａさん,3,2,2,1,1,0
16,,Ｂさん,3,3,1,1,1,1

16,,内容,満点で
16,,判定,Ａさんの勝ち


17,スコアボード
17,-----------
17,,確率,0.002543296172878125

17,,,S,1,2,3,4,5
17,,表番,,A,A,A,A,A
17,,出目,,表,裏,表,失,裏
17,,Ａさん,3,2,2,1,1,1
17,,Ｂさん,3,3,1,1,1,-1

17,,内容,満点で
17,,判定,Ｂさんの勝ち


18,スコアボード
18,-----------
18,,確率,0.0002731789659375

18,,,S,1,2,3,4,5
18,,表番,,A,A,A,A,A
18,,出目,,表,裏,表,失,失
18,,Ａさん,3,2,2,1,1,1
18,,Ｂさん,3,3,1,1,1,1

18,,内容,
18,,判定,勝者なし


19,スコアボード
19,-----------
19,,確率,0.10498642612499998

19,,,S,1,2,3
19,,表番,,A,A,A
19,,出目,,表,裏,裏
19,,Ａさん,3,2,2,2
19,,Ｂさん,3,3,1,-1

19,,内容,満点で
19,,判定,Ｂさんの勝ち


20,スコアボード
20,-----------
20,,確率,0.002647104179934375

20,,,S,1,2,3,4,5
20,,表番,,A,A,A,A,A
20,,出目,,表,裏,失,表,表
20,,Ａさん,3,2,2,2,1,0
20,,Ｂさん,3,3,1,1,1,1

20,,内容,満点で
20,,判定,Ａさんの勝ち


21,スコアボード
21,-----------
21,,確率,0.002543296172878125

21,,,S,1,2,3,4,5
21,,表番,,A,A,A,A,A
21,,出目,,表,裏,失,表,裏
21,,Ａさん,3,2,2,2,1,1
21,,Ｂさん,3,3,1,1,1,-1

21,,内容,満点で
21,,判定,Ｂさんの勝ち


22,スコアボード
22,-----------
22,,確率,0.0002731789659375

22,,,S,1,2,3,4,5
22,,表番,,A,A,A,A,A
22,,出目,,表,裏,失,表,失
22,,Ａさん,3,2,2,2,1,1
22,,Ｂさん,3,3,1,1,1,1

22,,内容,
22,,判定,勝者なし


23,スコアボード
23,-----------
23,,確率,0.00524932130625

23,,,S,1,2,3,4
23,,表番,,A,A,A,A
23,,出目,,表,裏,失,裏
23,,Ａさん,3,2,2,2,2
23,,Ｂさん,3,3,1,1,-1

23,,内容,満点で
23,,判定,Ｂさんの勝ち


24,スコアボード
24,-----------
24,,確率,0.0002731789659375

24,,,S,1,2,3,4,5
24,,表番,,A,A,A,A,A
24,,出目,,表,裏,失,失,表
24,,Ａさん,3,2,2,2,2,1
24,,Ｂさん,3,3,1,1,1,1

24,,内容,
24,,判定,勝者なし


25,スコアボード
25,-----------
25,,確率,0.00026246606531250003

25,,,S,1,2,3,4,5
25,,表番,,A,A,A,A,A
25,,出目,,表,裏,失,失,裏
25,,Ａさん,3,2,2,2,2,2
25,,Ｂさん,3,3,1,1,1,-1

25,,内容,満点で
25,,判定,Ｂさんの勝ち


26,スコアボード
26,-----------
26,,確率,2.8191843750000005e-05

26,,,S,1,2,3,4,5
26,,表番,,A,A,A,A,A
26,,出目,,表,裏,失,失,失
26,,Ａさん,3,2,2,2,2,2
26,,Ｂさん,3,3,1,1,1,1

26,,内容,勝ち点差で
26,,判定,Ｂさんの勝ち


27,スコアボード
27,-----------
27,,確率,0.00568658255625

27,,,S,1,2,3,4
27,,表番,,A,A,A,A
27,,出目,,表,失,表,表
27,,Ａさん,3,2,2,1,0
27,,Ｂさん,3,3,3,3,3

27,,内容,満点で
27,,判定,Ａさんの勝ち


28,スコアボード
28,-----------
28,,確率,0.0026471041799343746

28,,,S,1,2,3,4,5
28,,表番,,A,A,A,A,A
28,,出目,,表,失,表,裏,表
28,,Ａさん,3,2,2,1,1,0
28,,Ｂさん,3,3,3,3,1,1

28,,内容,満点で
28,,判定,Ａさんの勝ち


29,スコアボード
29,-----------
29,,確率,0.0025432961728781246

29,,,S,1,2,3,4,5
29,,表番,,A,A,A,A,A
29,,出目,,表,失,表,裏,裏
29,,Ａさん,3,2,2,1,1,1
29,,Ｂさん,3,3,3,3,1,-1

29,,内容,満点で
29,,判定,Ｂさんの勝ち


30,スコアボード
30,-----------
30,,確率,0.00027317896593749997

30,,,S,1,2,3,4,5
30,,表番,,A,A,A,A,A
30,,出目,,表,失,表,裏,失
30,,Ａさん,3,2,2,1,1,1
30,,Ｂさん,3,3,3,3,1,1

30,,内容,
30,,判定,勝者なし


31,スコアボード
31,-----------
31,,確率,0.0002843291278125

31,,,S,1,2,3,4,5
31,,表番,,A,A,A,A,A
31,,出目,,表,失,表,失,表
31,,Ａさん,3,2,2,1,1,0
31,,Ｂさん,3,3,3,3,3,3

31,,内容,満点で
31,,判定,Ａさんの勝ち


32,スコアボード
32,-----------
32,,確率,0.00027317896593749997

32,,,S,1,2,3,4,5
32,,表番,,A,A,A,A,A
32,,出目,,表,失,表,失,裏
32,,Ａさん,3,2,2,1,1,1
32,,Ｂさん,3,3,3,3,3,1

32,,内容,
32,,判定,勝者なし


33,スコアボード
33,-----------
33,,確率,2.934253125e-05

33,,,S,1,2,3,4,5
33,,表番,,A,A,A,A,A
33,,出目,,表,失,表,失,失
33,,Ａさん,3,2,2,1,1,1
33,,Ｂさん,3,3,3,3,3,3

33,,内容,勝ち点差で
33,,判定,Ａさんの勝ち


34,スコアボード
34,-----------
34,,確率,0.002647104179934375

34,,,S,1,2,3,4,5
34,,表番,,A,A,A,A,A
34,,出目,,表,失,裏,表,表
34,,Ａさん,3,2,2,2,1,0
34,,Ｂさん,3,3,3,1,1,1

34,,内容,満点で
34,,判定,Ａさんの勝ち


35,スコアボード
35,-----------
35,,確率,0.002543296172878125

35,,,S,1,2,3,4,5
35,,表番,,A,A,A,A,A
35,,出目,,表,失,裏,表,裏
35,,Ａさん,3,2,2,2,1,1
35,,Ｂさん,3,3,3,1,1,-1

35,,内容,満点で
35,,判定,Ｂさんの勝ち


36,スコアボード
36,-----------
36,,確率,0.0002731789659375

36,,,S,1,2,3,4,5
36,,表番,,A,A,A,A,A
36,,出目,,表,失,裏,表,失
36,,Ａさん,3,2,2,2,1,1
36,,Ｂさん,3,3,3,1,1,1

36,,内容,
36,,判定,勝者なし


37,スコアボード
37,-----------
37,,確率,0.00524932130625

37,,,S,1,2,3,4
37,,表番,,A,A,A,A
37,,出目,,表,失,裏,裏
37,,Ａさん,3,2,2,2,2
37,,Ｂさん,3,3,3,1,-1

37,,内容,満点で
37,,判定,Ｂさんの勝ち


38,スコアボード
38,-----------
38,,確率,0.0002731789659375

38,,,S,1,2,3,4,5
38,,表番,,A,A,A,A,A
38,,出目,,表,失,裏,失,表
38,,Ａさん,3,2,2,2,2,1
38,,Ｂさん,3,3,3,1,1,1

38,,内容,
38,,判定,勝者なし


39,スコアボード
39,-----------
39,,確率,0.00026246606531250003

39,,,S,1,2,3,4,5
39,,表番,,A,A,A,A,A
39,,出目,,表,失,裏,失,裏
39,,Ａさん,3,2,2,2,2,2
39,,Ｂさん,3,3,3,1,1,-1

39,,内容,満点で
39,,判定,Ｂさんの勝ち


40,スコアボード
40,-----------
40,,確率,2.8191843750000005e-05

40,,,S,1,2,3,4,5
40,,表番,,A,A,A,A,A
40,,出目,,表,失,裏,失,失
40,,Ａさん,3,2,2,2,2,2
40,,Ｂさん,3,3,3,1,1,1

40,,内容,勝ち点差で
40,,判定,Ｂさんの勝ち


41,スコアボード
41,-----------
41,,確率,0.0002843291278125

41,,,S,1,2,3,4,5
41,,表番,,A,A,A,A,A
41,,出目,,表,失,失,表,表
41,,Ａさん,3,2,2,2,1,0
41,,Ｂさん,3,3,3,3,3,3

41,,内容,満点で
41,,判定,Ａさんの勝ち


42,スコアボード
42,-----------
42,,確率,0.00027317896593749997

42,,,S,1,2,3,4,5
42,,表番,,A,A,A,A,A
42,,出目,,表,失,失,表,裏
42,,Ａさん,3,2,2,2,1,1
42,,Ｂさん,3,3,3,3,3,1

42,,内容,
42,,判定,勝者なし


43,スコアボード
43,-----------
43,,確率,2.934253125e-05

43,,,S,1,2,3,4,5
43,,表番,,A,A,A,A,A
43,,出目,,表,失,失,表,失
43,,Ａさん,3,2,2,2,1,1
43,,Ｂさん,3,3,3,3,3,3

43,,内容,勝ち点差で
43,,判定,Ａさんの勝ち


44,スコアボード
44,-----------
44,,確率,0.0002731789659375

44,,,S,1,2,3,4,5
44,,表番,,A,A,A,A,A
44,,出目,,表,失,失,裏,表
44,,Ａさん,3,2,2,2,2,1
44,,Ｂさん,3,3,3,3,1,1

44,,内容,
44,,判定,勝者なし


45,スコアボード
45,-----------
45,,確率,0.00026246606531250003

45,,,S,1,2,3,4,5
45,,表番,,A,A,A,A,A
45,,出目,,表,失,失,裏,裏
45,,Ａさん,3,2,2,2,2,2
45,,Ｂさん,3,3,3,3,1,-1

45,,内容,満点で
45,,判定,Ｂさんの勝ち


46,スコアボード
46,-----------
46,,確率,2.8191843750000005e-05

46,,,S,1,2,3,4,5
46,,表番,,A,A,A,A,A
46,,出目,,表,失,失,裏,失
46,,Ａさん,3,2,2,2,2,2
46,,Ｂさん,3,3,3,3,1,1

46,,内容,勝ち点差で
46,,判定,Ｂさんの勝ち


47,スコアボード
47,-----------
47,,確率,2.9342531250000003e-05

47,,,S,1,2,3,4,5
47,,表番,,A,A,A,A,A
47,,出目,,表,失,失,失,表
47,,Ａさん,3,2,2,2,2,1
47,,Ｂさん,3,3,3,3,3,3

47,,内容,勝ち点差で
47,,判定,Ａさんの勝ち


48,スコアボード
48,-----------
48,,確率,2.819184375e-05

48,,,S,1,2,3,4,5
48,,表番,,A,A,A,A,A
48,,出目,,表,失,失,失,裏
48,,Ａさん,3,2,2,2,2,2
48,,Ｂさん,3,3,3,3,3,1

48,,内容,勝ち点差で
48,,判定,Ｂさんの勝ち


49,スコアボード
49,-----------
49,,確率,3.0281250000000008e-06

49,,,S,1,2,3,4,5
49,,表番,,A,A,A,A,A
49,,出目,,表,失,失,失,失
49,,Ａさん,3,2,2,2,2,2
49,,Ｂさん,3,3,3,3,3,3

49,,内容,勝ち点差で
49,,判定,Ａさんの勝ち


50,スコアボード
50,-----------
50,,確率,0.052942083598687496

50,,,S,1,2,3,4
50,,表番,,A,A,A,A
50,,出目,,裏,表,表,表
50,,Ａさん,3,3,2,1,0
50,,Ｂさん,3,1,1,1,1

50,,内容,満点で
50,,判定,Ａさんの勝ち


51,スコアボード
51,-----------
51,,確率,0.050865923457562495

51,,,S,1,2,3,4
51,,表番,,A,A,A,A
51,,出目,,裏,表,表,裏
51,,Ａさん,3,3,2,1,1
51,,Ｂさん,3,1,1,1,-1

51,,内容,満点で
51,,判定,Ｂさんの勝ち


52,スコアボード
52,-----------
52,,確率,0.002647104179934375

52,,,S,1,2,3,4,5
52,,表番,,A,A,A,A,A
52,,出目,,裏,表,表,失,表
52,,Ａさん,3,3,2,1,1,0
52,,Ｂさん,3,1,1,1,1,1

52,,内容,満点で
52,,判定,Ａさんの勝ち


53,スコアボード
53,-----------
53,,確率,0.002543296172878125

53,,,S,1,2,3,4,5
53,,表番,,A,A,A,A,A
53,,出目,,裏,表,表,失,裏
53,,Ａさん,3,3,2,1,1,1
53,,Ｂさん,3,1,1,1,1,-1

53,,内容,満点で
53,,判定,Ｂさんの勝ち


54,スコアボード
54,-----------
54,,確率,0.0002731789659375

54,,,S,1,2,3,4,5
54,,表番,,A,A,A,A,A
54,,出目,,裏,表,表,失,失
54,,Ａさん,3,3,2,1,1,1
54,,Ｂさん,3,1,1,1,1,1

54,,内容,
54,,判定,勝者なし


55,スコアボード
55,-----------
55,,確率,0.10498642612499998

55,,,S,1,2,3
55,,表番,,A,A,A
55,,出目,,裏,表,裏
55,,Ａさん,3,3,2,2
55,,Ｂさん,3,1,1,-1

55,,内容,満点で
55,,判定,Ｂさんの勝ち


56,スコアボード
56,-----------
56,,確率,0.002647104179934375

56,,,S,1,2,3,4,5
56,,表番,,A,A,A,A,A
56,,出目,,裏,表,失,表,表
56,,Ａさん,3,3,2,2,1,0
56,,Ｂさん,3,1,1,1,1,1

56,,内容,満点で
56,,判定,Ａさんの勝ち


57,スコアボード
57,-----------
57,,確率,0.002543296172878125

57,,,S,1,2,3,4,5
57,,表番,,A,A,A,A,A
57,,出目,,裏,表,失,表,裏
57,,Ａさん,3,3,2,2,1,1
57,,Ｂさん,3,1,1,1,1,-1

57,,内容,満点で
57,,判定,Ｂさんの勝ち


58,スコアボード
58,-----------
58,,確率,0.0002731789659375

58,,,S,1,2,3,4,5
58,,表番,,A,A,A,A,A
58,,出目,,裏,表,失,表,失
58,,Ａさん,3,3,2,2,1,1
58,,Ｂさん,3,1,1,1,1,1

58,,内容,
58,,判定,勝者なし


59,スコアボード
59,-----------
59,,確率,0.00524932130625

59,,,S,1,2,3,4
59,,表番,,A,A,A,A
59,,出目,,裏,表,失,裏
59,,Ａさん,3,3,2,2,2
59,,Ｂさん,3,1,1,1,-1

59,,内容,満点で
59,,判定,Ｂさんの勝ち


60,スコアボード
60,-----------
60,,確率,0.0002731789659375

60,,,S,1,2,3,4,5
60,,表番,,A,A,A,A,A
60,,出目,,裏,表,失,失,表
60,,Ａさん,3,3,2,2,2,1
60,,Ｂさん,3,1,1,1,1,1

60,,内容,
60,,判定,勝者なし


61,スコアボード
61,-----------
61,,確率,0.00026246606531250003

61,,,S,1,2,3,4,5
61,,表番,,A,A,A,A,A
61,,出目,,裏,表,失,失,裏
61,,Ａさん,3,3,2,2,2,2
61,,Ｂさん,3,1,1,1,1,-1

61,,内容,満点で
61,,判定,Ｂさんの勝ち


62,スコアボード
62,-----------
62,,確率,2.8191843750000005e-05

62,,,S,1,2,3,4,5
62,,表番,,A,A,A,A,A
62,,出目,,裏,表,失,失,失
62,,Ａさん,3,3,2,2,2,2
62,,Ｂさん,3,1,1,1,1,1

62,,内容,勝ち点差で
62,,判定,Ｂさんの勝ち


63,スコアボード
63,-----------
63,,確率,0.21669024999999997

63,,,S,1,2
63,,表番,,A,A
63,,出目,,裏,裏
63,,Ａさん,3,3,3
63,,Ｂさん,3,1,-1

63,,内容,満点で
63,,判定,Ｂさんの勝ち


64,スコアボード
64,-----------
64,,確率,0.002647104179934375

64,,,S,1,2,3,4,5
64,,表番,,A,A,A,A,A
64,,出目,,裏,失,表,表,表
64,,Ａさん,3,3,3,2,1,0
64,,Ｂさん,3,1,1,1,1,1

64,,内容,満点で
64,,判定,Ａさんの勝ち


65,スコアボード
65,-----------
65,,確率,0.002543296172878125

65,,,S,1,2,3,4,5
65,,表番,,A,A,A,A,A
65,,出目,,裏,失,表,表,裏
65,,Ａさん,3,3,3,2,1,1
65,,Ｂさん,3,1,1,1,1,-1

65,,内容,満点で
65,,判定,Ｂさんの勝ち


66,スコアボード
66,-----------
66,,確率,0.0002731789659375

66,,,S,1,2,3,4,5
66,,表番,,A,A,A,A,A
66,,出目,,裏,失,表,表,失
66,,Ａさん,3,3,3,2,1,1
66,,Ｂさん,3,1,1,1,1,1

66,,内容,
66,,判定,勝者なし


67,スコアボード
67,-----------
67,,確率,0.00524932130625

67,,,S,1,2,3,4
67,,表番,,A,A,A,A
67,,出目,,裏,失,表,裏
67,,Ａさん,3,3,3,2,2
67,,Ｂさん,3,1,1,1,-1

67,,内容,満点で
67,,判定,Ｂさんの勝ち


68,スコアボード
68,-----------
68,,確率,0.0002731789659375

68,,,S,1,2,3,4,5
68,,表番,,A,A,A,A,A
68,,出目,,裏,失,表,失,表
68,,Ａさん,3,3,3,2,2,1
68,,Ｂさん,3,1,1,1,1,1

68,,内容,
68,,判定,勝者なし


69,スコアボード
69,-----------
69,,確率,0.00026246606531250003

69,,,S,1,2,3,4,5
69,,表番,,A,A,A,A,A
69,,出目,,裏,失,表,失,裏
69,,Ａさん,3,3,3,2,2,2
69,,Ｂさん,3,1,1,1,1,-1

69,,内容,満点で
69,,判定,Ｂさんの勝ち


70,スコアボード
70,-----------
70,,確率,2.8191843750000005e-05

70,,,S,1,2,3,4,5
70,,表番,,A,A,A,A,A
70,,出目,,裏,失,表,失,失
70,,Ａさん,3,3,3,2,2,2
70,,Ｂさん,3,1,1,1,1,1

70,,内容,勝ち点差で
70,,判定,Ｂさんの勝ち


71,スコアボード
71,-----------
71,,確率,0.010834512499999999

71,,,S,1,2,3
71,,表番,,A,A,A
71,,出目,,裏,失,裏
71,,Ａさん,3,3,3,3
71,,Ｂさん,3,1,1,-1

71,,内容,満点で
71,,判定,Ｂさんの勝ち


72,スコアボード
72,-----------
72,,確率,0.0002731789659375

72,,,S,1,2,3,4,5
72,,表番,,A,A,A,A,A
72,,出目,,裏,失,失,表,表
72,,Ａさん,3,3,3,3,2,1
72,,Ｂさん,3,1,1,1,1,1

72,,内容,
72,,判定,勝者なし


73,スコアボード
73,-----------
73,,確率,0.00026246606531250003

73,,,S,1,2,3,4,5
73,,表番,,A,A,A,A,A
73,,出目,,裏,失,失,表,裏
73,,Ａさん,3,3,3,3,2,2
73,,Ｂさん,3,1,1,1,1,-1

73,,内容,満点で
73,,判定,Ｂさんの勝ち


74,スコアボード
74,-----------
74,,確率,2.8191843750000005e-05

74,,,S,1,2,3,4,5
74,,表番,,A,A,A,A,A
74,,出目,,裏,失,失,表,失
74,,Ａさん,3,3,3,3,2,2
74,,Ｂさん,3,1,1,1,1,1

74,,内容,勝ち点差で
74,,判定,Ｂさんの勝ち


75,スコアボード
75,-----------
75,,確率,0.000541725625

75,,,S,1,2,3,4
75,,表番,,A,A,A,A
75,,出目,,裏,失,失,裏
75,,Ａさん,3,3,3,3,3
75,,Ｂさん,3,1,1,1,-1

75,,内容,満点で
75,,判定,Ｂさんの勝ち


76,スコアボード
76,-----------
76,,確率,2.819184375e-05

76,,,S,1,2,3,4,5
76,,表番,,A,A,A,A,A
76,,出目,,裏,失,失,失,表
76,,Ａさん,3,3,3,3,3,2
76,,Ｂさん,3,1,1,1,1,1

76,,内容,勝ち点差で
76,,判定,Ｂさんの勝ち


77,スコアボード
77,-----------
77,,確率,2.708628125e-05

77,,,S,1,2,3,4,5
77,,表番,,A,A,A,A,A
77,,出目,,裏,失,失,失,裏
77,,Ａさん,3,3,3,3,3,3
77,,Ｂさん,3,1,1,1,1,-1

77,,内容,満点で
77,,判定,Ｂさんの勝ち


78,スコアボード
78,-----------
78,,確率,2.9093750000000004e-06

78,,,S,1,2,3,4,5
78,,表番,,A,A,A,A,A
78,,出目,,裏,失,失,失,失
78,,Ａさん,3,3,3,3,3,3
78,,Ｂさん,3,1,1,1,1,1

78,,内容,勝ち点差で
78,,判定,Ｂさんの勝ち


79,スコアボード
79,-----------
79,,確率,0.00568658255625

79,,,S,1,2,3,4
79,,表番,,A,A,A,A
79,,出目,,失,表,表,表
79,,Ａさん,3,3,2,1,0
79,,Ｂさん,3,3,3,3,3

79,,内容,満点で
79,,判定,Ａさんの勝ち


80,スコアボード
80,-----------
80,,確率,0.0026471041799343746

80,,,S,1,2,3,4,5
80,,表番,,A,A,A,A,A
80,,出目,,失,表,表,裏,表
80,,Ａさん,3,3,2,1,1,0
80,,Ｂさん,3,3,3,3,1,1

80,,内容,満点で
80,,判定,Ａさんの勝ち


81,スコアボード
81,-----------
81,,確率,0.0025432961728781246

81,,,S,1,2,3,4,5
81,,表番,,A,A,A,A,A
81,,出目,,失,表,表,裏,裏
81,,Ａさん,3,3,2,1,1,1
81,,Ｂさん,3,3,3,3,1,-1

81,,内容,満点で
81,,判定,Ｂさんの勝ち


82,スコアボード
82,-----------
82,,確率,0.00027317896593749997

82,,,S,1,2,3,4,5
82,,表番,,A,A,A,A,A
82,,出目,,失,表,表,裏,失
82,,Ａさん,3,3,2,1,1,1
82,,Ｂさん,3,3,3,3,1,1

82,,内容,
82,,判定,勝者なし


83,スコアボード
83,-----------
83,,確率,0.0002843291278125

83,,,S,1,2,3,4,5
83,,表番,,A,A,A,A,A
83,,出目,,失,表,表,失,表
83,,Ａさん,3,3,2,1,1,0
83,,Ｂさん,3,3,3,3,3,3

83,,内容,満点で
83,,判定,Ａさんの勝ち


84,スコアボード
84,-----------
84,,確率,0.00027317896593749997

84,,,S,1,2,3,4,5
84,,表番,,A,A,A,A,A
84,,出目,,失,表,表,失,裏
84,,Ａさん,3,3,2,1,1,1
84,,Ｂさん,3,3,3,3,3,1

84,,内容,
84,,判定,勝者なし


85,スコアボード
85,-----------
85,,確率,2.934253125e-05

85,,,S,1,2,3,4,5
85,,表番,,A,A,A,A,A
85,,出目,,失,表,表,失,失
85,,Ａさん,3,3,2,1,1,1
85,,Ｂさん,3,3,3,3,3,3

85,,内容,勝ち点差で
85,,判定,Ａさんの勝ち


86,スコアボード
86,-----------
86,,確率,0.002647104179934375

86,,,S,1,2,3,4,5
86,,表番,,A,A,A,A,A
86,,出目,,失,表,裏,表,表
86,,Ａさん,3,3,2,2,1,0
86,,Ｂさん,3,3,3,1,1,1

86,,内容,満点で
86,,判定,Ａさんの勝ち


87,スコアボード
87,-----------
87,,確率,0.002543296172878125

87,,,S,1,2,3,4,5
87,,表番,,A,A,A,A,A
87,,出目,,失,表,裏,表,裏
87,,Ａさん,3,3,2,2,1,1
87,,Ｂさん,3,3,3,1,1,-1

87,,内容,満点で
87,,判定,Ｂさんの勝ち


88,スコアボード
88,-----------
88,,確率,0.0002731789659375

88,,,S,1,2,3,4,5
