p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.61,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,2,6,0.4995,-0.0005000000000000004,1,2,6, [-0.035500 1表 1裏 1目 1～2局 2000試] [-0.031000 1表 1裏 2目 2～5局 2000試] [-0.009000 1表 1裏 3目 3～9局 2000試] [0.001500 1表 2裏 5目 3～15局 2000試] [-0.001000 1表 1裏 6目 6～19局 2000試] [-0.000500 1表 2裏 6目 4～19局 2000試]
0.62,0.4,alternating,2000,0.5,0.0,1,1,9,0.5,0.0,1,1,9, [-0.050000 1表 1裏 1目 1～2局 2000試] [-0.035500 1表 1裏 2目 2～5局 2000試] [-0.033500 2表 2裏 2目 1～2局 2000試] [-0.015000 1表 2裏 3目 2～9局 2000試] [-0.013000 1表 3裏 4目 2～12局 2000試] [-0.008500 1表 2裏 5目 3～15局 2000試] [-0.005500 2表 3裏 5目 2～9局 2000試] [-0.002000 1表 2裏 7目 5～22局 2000試] [0.001500 2表 4裏 8目 3～12局 2000試] [0.000000 1表 1裏 9目 9～29局 2000試]
0.63,0.4,alternating,2000,0.5005,0.0004999999999999449,3,3,9,0.5005,0.0004999999999999449,3,3,9, [-0.029500 1表 1裏 1目 1～2局 2000試] [-0.017500 1表 1裏 2目 2～5局 2000試] [-0.012500 1表 1裏 3目 3～9局 2000試] [-0.004500 1表 1裏 4目 4～12局 2000試] [-0.003500 3表 3裏 4目 2～5局 2000試] [0.002000 1表 1裏 5目 5～15局 2000試] [-0.001000 2表 3裏 7目 3～12局 2000試] [0.000500 3表 3裏 9目 3～9局 2000試]
0.64,0.4,alternating,2000,0.5,0.0,1,4,10,0.5,0.0,1,4,10, [-0.029000 1表 1裏 1目 1～2局 2000試] [-0.025000 1表 1裏 3目 3～9局 2000試] [0.004000 1表 2裏 3目 2～9局 2000試] [-0.003000 1表 3裏 5目 3～15局 2000試] [-0.001000 1表 2裏 7目 5～22局 2000試] [0.000000 1表 4裏 10目 4～32局 2000試]
0.65,0.4,alternating,2000,0.4995,-0.0005000000000000004,2,3,6,0.4995,-0.0005000000000000004,2,3,6, [-0.043000 1表 1裏 1目 1～2局 2000試] [-0.024500 1表 1裏 2目 2～5局 2000試] [0.005500 1表 1裏 3目 3～9局 2000試] [0.005000 3表 4裏 5目 2～5局 2000試] [-0.000500 2表 3裏 6目 3～9局 2000試]
0.66,0.4,alternating,2000,0.5005,0.0004999999999999449,1,5,6,0.5005,0.0004999999999999449,1,5,6, [-0.026000 1表 1裏 1目 1～2局 2000試] [-0.009000 2表 2裏 2目 1～2局 2000試] [0.003500 1表 2裏 3目 2～9局 2000試] [0.000500 1表 5裏 6目 2～19局 2000試]
0.67,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,3,6,0.4995,-0.0005000000000000004,1,3,6, [-0.025000 1表 1裏 1目 1～2局 2000試] [-0.012000 2表 2裏 2目 1～2局 2000試] [0.003000 1表 2裏 3目 2～9局 2000試] [-0.002000 1表 3裏 4目 2～12局 2000試] [-0.000500 1表 3裏 6目 3～19局 2000試]
0.68,0.4,alternating,2000,0.4995,-0.0005000000000000004,4,4,5,0.4995,-0.0005000000000000004,4,4,5, [-0.025000 1表 1裏 1目 1～2局 2000試] [-0.006000 2表 2裏 2目 1～2局 2000試] [-0.001500 3表 3裏 4目 2～5局 2000試] [-0.000500 4表 4裏 5目 2～5局 2000試]
0.69,0.4,alternating,2000,0.5,0.0,1,5,6,0.5,0.0,1,5,6, [0.002000 1表 1裏 1目 1～2局 2000試] [0.001000 1表 2裏 5目 3～15局 2000試] [0.000000 1表 5裏 6目 2～19局 2000試]
0.7,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,6,8,0.4995,-0.0005000000000000004,1,6,8, [-0.009000 1表 1裏 1目 1～2局 2000試] [0.008500 1表 1裏 3目 3～9局 2000試] [0.007000 2表 2裏 3目 2～5局 2000試] [-0.005500 3表 3裏 3目 1～2局 2000試] [0.003000 4表 4裏 4目 1～2局 2000試] [0.001500 1表 1裏 5目 5～15局 2000試] [-0.001000 3表 4裏 5目 2～5局 2000試] [-0.000500 1表 6裏 8目 3～25局 2000試]
0.71,0.4,alternating,2000,0.5005,0.0004999999999999449,4,5,6,0.5005,0.0004999999999999449,4,5,6, [0.013000 1表 1裏 1目 1～2局 2000試] [0.005000 2表 2裏 2目 1～2局 2000試] [-0.003000 2表 3裏 5目 2～9局 2000試] [-0.002000 3表 3裏 6目 2～5局 2000試] [0.000500 4表 5裏 6目 2～5局 2000試]
0.72,0.4,alternating,2000,0.5,0.0,1,1,5,0.5,0.0,1,1,5, [0.002500 1表 1裏 1目 1～2局 2000試] [0.001000 2表 2裏 4目 2～5局 2000試] [0.000000 1表 1裏 5目 5～15局 2000試]
0.73,0.4,alternating,2000,0.5005,0.0004999999999999449,2,2,2,0.5005,0.0004999999999999449,2,2,2, [0.007000 1表 1裏 1目 1～2局 2000試] [0.000500 2表 2裏 2目 1～2局 2000試]
0.74,0.4,alternating,2000,0.5,0.0,1,3,5,0.5,0.0,1,3,5, [0.007000 1表 1裏 1目 1～2局 2000試] [0.003000 1表 1裏 2目 2～5局 2000試] [0.001000 1表 1裏 3目 3～9局 2000試] [0.000000 1表 3裏 5目 3～15局 2000試]
0.75,0.4,alternating,2000,0.5005,0.0004999999999999449,1,2,5,0.5005,0.0004999999999999449,1,2,5, [0.032500 1表 1裏 1目 1～2局 2000試] [-0.015500 1表 1裏 2目 2～5局 2000試] [-0.004500 1表 1裏 3目 3～9局 2000試] [-0.001500 1表 2裏 3目 2～9局 2000試] [0.000500 1表 2裏 5目 3～15局 2000試]
0.76,0.4,alternating,2000,0.5,0.0,2,3,4,0.5,0.0,2,3,4, [0.004500 1表 1裏 1目 1～2局 2000試] [0.002500 1表 1裏 3目 3～9局 2000試] [0.000000 2表 3裏 4目 2～5局 2000試]
0.77,0.4,alternating,2000,0.4995,-0.0005000000000000004,2,3,4,0.4995,-0.0005000000000000004,2,3,4, [0.008000 1表 1裏 1目 1～2局 2000試] [0.003500 1表 1裏 2目 2～5局 2000試] [-0.000500 2表 3裏 4目 2～5局 2000試]
0.78,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,1,5,0.4995,-0.0005000000000000004,1,1,5, [0.016500 1表 1裏 1目 1～2局 2000試] [0.010000 1表 1裏 2目 2～5局 2000試] [0.008500 2表 2裏 2目 1～2局 2000試] [-0.004000 1表 1裏 3目 3～9局 2000試] [0.001500 2表 3裏 3目 1～5局 2000試] [-0.000500 1表 1裏 5目 5～15局 2000試]
0.79,0.4,alternating,2000,0.4995,-0.0005000000000000004,3,3,4,0.4995,-0.0005000000000000004,3,3,4, [0.011500 1表 1裏 1目 1～2局 2000試] [-0.008000 1表 1裏 2目 2～5局 2000試] [0.003000 1表 2裏 2目 1～5局 2000試] [-0.001000 1表 2裏 4目 3～12局 2000試] [-0.000500 3表 3裏 4目 2～5局 2000試]
0.8,0.4,alternating,2000,0.5,0.0,2,5,6,0.5,0.0,2,5,6, [0.025000 1表 1裏 1目 1～2局 2000試] [-0.001000 1表 2裏 2目 1～5局 2000試] [0.000000 2表 5裏 6目 2～9局 2000試]
0.81,0.4,alternating,2000,0.5005,0.0004999999999999449,2,5,6,0.5005,0.0004999999999999449,2,5,6, [0.048500 1表 1裏 1目 1～2局 2000試] [0.009000 1表 1裏 2目 2～5局 2000試] [0.007000 2表 2裏 3目 2～5局 2000試] [0.001500 2表 3裏 3目 1～5局 2000試] [0.001000 2表 5裏 5目 1～9局 2000試] [0.000500 2表 5裏 6目 2～9局 2000試]
0.82,0.4,alternating,2000,0.4995,-0.0005000000000000004,2,3,3,0.4995,-0.0005000000000000004,2,3,3, [0.016000 1表 1裏 1目 1～2局 2000試] [-0.003000 1表 2裏 2目 1～5局 2000試] [-0.000500 2表 3裏 3目 1～5局 2000試]
0.83,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,2,7,0.4995,-0.0005000000000000004,1,2,7, [0.030000 1表 1裏 1目 1～2局 2000試] [0.019500 1表 1裏 2目 2～5局 2000試] [0.013000 1表 2裏 2目 1～5局 2000試] [0.004000 1表 1裏 3目 3～9局 2000試] [-0.001000 1表 2裏 4目 3～12局 2000試] [-0.000500 1表 2裏 7目 5～22局 2000試]
0.84,0.4,alternating,2000,0.5005,0.0004999999999999449,1,4,9,0.5005,0.0004999999999999449,1,4,9, [0.038000 1表 1裏 1目 1～2局 2000試] [0.024500 1表 1裏 2目 2～5局 2000試] [0.010000 2表 2裏 3目 2～5局 2000試] [0.009500 2表 3裏 3目 1～5局 2000試] [-0.003000 1表 2裏 4目 3～12局 2000試] [-0.002000 1表 3裏 5目 3～15局 2000試] [0.001500 1表 1裏 6目 6～19局 2000試] [-0.001000 4表 6裏 6目 1～5局 2000試] [0.000500 1表 4裏 9目 3～29局 2000試]
0.85,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,3,8,0.4995,-0.0005000000000000004,1,3,8, [0.060500 1表 1裏 1目 1～2局 2000試] [0.036000 1表 1裏 2目 2～5局 2000試] [0.008000 1表 2裏 2目 1～5局 2000試] [-0.001000 1表 1裏 3目 3～9局 2000試] [-0.000500 1表 3裏 8目 4～25局 2000試]
0.86,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,2,5,0.4995,-0.0005000000000000004,1,2,5, [0.051000 1表 1裏 1目 1～2局 2000試] [0.027500 1表 1裏 2目 2～5局 2000試] [0.027000 2表 2裏 2目 1～2局 2000試] [0.014500 1表 1裏 3目 3～9局 2000試] [0.009500 1表 2裏 3目 2～9局 2000試] [-0.002000 1表 2裏 4目 3～12局 2000試] [-0.000500 1表 2裏 5目 3～15局 2000試]
0.87,0.4,alternating,2000,0.5005,0.0004999999999999449,1,2,5,0.5005,0.0004999999999999449,1,2,5, [0.028000 1表 1裏 1目 1～2局 2000試] [0.023500 1表 2裏 2目 1～5局 2000試] [0.023000 1表 1裏 3目 3～9局 2000試] [0.013000 1表 3裏 3目 1～9局 2000試] [-0.003500 1表 2裏 4目 3～12局 2000試] [0.000500 1表 2裏 5目 3～15局 2000試]
0.88,0.4,alternating,2000,0.4995,-0.0005000000000000004,2,2,8,0.4995,-0.0005000000000000004,2,2,8, [0.074500 1表 1裏 1目 1～2局 2000試] [0.039500 1表 1裏 2目 2～5局 2000試] [0.023000 1表 2裏 2目 1～5局 2000試] [0.007500 1表 2裏 4目 3～12局 2000試] [-0.002500 1表 2裏 6目 4～19局 2000試] [-0.001000 1表 3裏 6目 3～19局 2000試] [-0.000500 2表 2裏 8目 4～12局 2000試]
0.89,0.4,alternating,2000,0.4995,-0.0005000000000000004,2,2,9,0.4995,-0.0005000000000000004,2,2,9, [0.082000 1表 1裏 1目 1～2局 2000試] [0.040000 1表 1裏 2目 2～5局 2000試] [0.039500 1表 1裏 3目 3～9局 2000試] [0.022000 1表 2裏 3目 2～9局 2000試] [0.009500 1表 1裏 4目 4～12局 2000試] [-0.002000 1表 3裏 4目 2～12局 2000試] [-0.001000 2表 2裏 7目 4～12局 2000試] [-0.000500 2表 2裏 9目 5～15局 2000試]
0.9,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,4,7,0.4995,-0.0005000000000000004,1,4,7, [0.077500 1表 1裏 1目 1～2局 2000試] [0.046000 1表 1裏 2目 2～5局 2000試] [0.042500 1表 2裏 2目 1～5局 2000試] [0.031000 1表 2裏 3目 2～9局 2000試] [-0.013000 1表 1裏 4目 4～12局 2000試] [-0.006000 1表 3裏 4目 2～12局 2000試] [0.005000 2表 5裏 5目 1～9局 2000試] [-0.000500 1表 4裏 7目 3～22局 2000試]
0.91,0.4,alternating,2000,0.5,0.0,1,3,7,0.5,0.0,1,3,7, [0.056500 1表 1裏 1目 1～2局 2000試] [0.035000 1表 1裏 2目 2～5局 2000試] [0.022000 1表 2裏 3目 2～9局 2000試] [-0.002000 1表 1裏 4目 4～12局 2000試] [0.000000 1表 3裏 7目 3～22局 2000試]
0.92,0.4,alternating,2000,0.5,0.0,2,5,8,0.5,0.0,2,5,8, [0.080000 1表 1裏 1目 1～2局 2000試] [0.065500 1表 1裏 2目 2～5局 2000試] [0.042500 1表 2裏 2目 1～5局 2000試] [0.022500 1表 2裏 3目 2～9局 2000試] [0.009000 1表 3裏 4目 2～12局 2000試] [-0.006500 1表 4裏 4目 1～12局 2000試] [-0.006000 1表 5裏 7目 3～22局 2000試] [0.004000 2表 7裏 7目 1～12局 2000試] [0.002500 2表 2裏 8目 4～12局 2000試] [0.000000 2表 5裏 8目 3～12局 2000試]
0.93,0.4,alternating,2000,0.5005,0.0004999999999999449,1,8,11,0.5005,0.0004999999999999449,1,8,11, [0.088500 1表 1裏 1目 1～2局 2000試] [0.062000 1表 1裏 2目 2～5局 2000試] [0.047000 1表 2裏 2目 1～5局 2000試] [0.046000 1表 2裏 3目 2～9局 2000試] [0.026500 1表 3裏 3目 1～9局 2000試] [0.003000 1表 1裏 4目 4～12局 2000試] [-0.002000 1表 5裏 6目 2～19局 2000試] [-0.001500 1表 7裏 8目 2～25局 2000試] [-0.001000 1表 6裏 9目 3～29局 2000試] [0.000500 1表 8裏 11目 3～35局 2000試]
0.94,0.4,alternating,2000,0.4995,-0.0005000000000000004,1,5,7,0.4995,-0.0005000000000000004,1,5,7, [0.075000 1表 1裏 1目 1～2局 2000試] [0.060000 1表 1裏 2目 2～5局 2000試] [0.056500 1表 2裏 2目 1～5局 2000試] [0.053500 2表 2裏 3目 2～5局 2000試] [0.038000 1表 3裏 3目 1～9局 2000試] [0.004000 1表 1裏 4目 4～12局 2000試] [0.003000 1表 3裏 7目 3～22局 2000試] [-0.000500 1表 5裏 7目 3～22局 2000試]
0.95,0.4,alternating,2000,0.5,0.0,2,7,7,0.5,0.0,2,7,7, [0.084500 1表 1裏 1目 1～2局 2000試] [0.075500 1表 1裏 2目 2～5局 2000試] [0.068500 1表 2裏 2目 1～5局 2000試] [0.040000 1表 1裏 3目 3～9局 2000試] [0.034000 1表 3裏 3目 1～9局 2000試] [0.009000 1表 1裏 4目 4～12局 2000試] [-0.003000 1表 2裏 4目 3～12局 2000試] [0.002500 1表 1裏 7目 7～22局 2000試] [0.000000 2表 7裏 7目 1～12局 2000試]
