p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.5,0.55,alternating,2000,0.5,0.0,2,5,14,0.5,0.0,2,5,14, [-0.094500 1表 1裏 1目 1～3局 2000試] [-0.057500 1表 1裏 2目 2～7局 2000試] [-0.030500 1表 1裏 3目 3～12局 2000試] [-0.010000 1表 2裏 3目 2～12局 2000試] [-0.003000 1表 2裏 5目 3～21局 2000試] [-0.001500 1表 3裏 5目 3～21局 2000試] [0.001000 1表 3裏 10目 5～43局 2000試] [0.000000 2表 5裏 14目 4～29局 2000試]
0.51,0.55,alternating,2000,0.4995,-0.0005000000000000004,2,4,9,0.4995,-0.0005000000000000004,2,4,9, [-0.085000 1表 1裏 1目 1～3局 2000試] [-0.072000 1表 1裏 2目 2～7局 2000試] [-0.061000 1表 2裏 2目 1～7局 2000試] [-0.040500 1表 1裏 3目 3～12局 2000試] [-0.024000 1表 1裏 4目 4～16局 2000試] [-0.015500 1表 3裏 4目 2～16局 2000試] [-0.010000 1表 3裏 5目 3～21局 2000試] [-0.003500 2表 4裏 5目 2～12局 2000試] [0.002500 2表 3裏 6目 3～12局 2000試] [-0.001000 1表 1裏 9目 9～38局 2000試] [-0.000500 2表 4裏 9目 3～21局 2000試]
0.52,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,2,5,0.4995,-0.0005000000000000004,1,2,5, [-0.085500 1表 1裏 1目 1～3局 2000試] [-0.042500 1表 1裏 2目 2～7局 2000試] [-0.033000 1表 2裏 3目 2～12局 2000試] [-0.031000 1表 2裏 4目 3～16局 2000試] [-0.015500 1表 3裏 4目 2～16局 2000試] [-0.000500 1表 2裏 5目 3～21局 2000試]
0.53,0.55,alternating,2000,0.5,0.0,2,5,7,0.5,0.0,2,5,7, [-0.058000 1表 1裏 1目 1～3局 2000試] [-0.053500 1表 2裏 2目 1～7局 2000試] [-0.035500 1表 1裏 3目 3～12局 2000試] [-0.004500 1表 2裏 3目 2～12局 2000試] [0.000000 2表 5裏 7目 2～16局 2000試]
0.54,0.55,alternating,2000,0.5,0.0,1,2,6,0.5,0.0,1,2,6, [-0.049000 1表 1裏 1目 1～3局 2000試] [-0.044000 1表 1裏 3目 3～12局 2000試] [-0.013500 1表 2裏 3目 2～12局 2000試] [-0.009000 1表 3裏 5目 3～21局 2000試] [-0.008000 2表 3裏 5目 2～12局 2000試] [0.000000 1表 2裏 6目 4～25局 2000試]
0.55,0.55,alternating,2000,0.5,0.0,1,3,4,0.5,0.0,1,3,4, [-0.054500 1表 1裏 1目 1～3局 2000試] [-0.043500 1表 1裏 3目 3～12局 2000試] [-0.004000 1表 2裏 3目 2～12局 2000試] [0.000000 1表 3裏 4目 2～16局 2000試]
0.56,0.55,alternating,2000,0.5005,0.0004999999999999449,2,3,12,0.5005,0.0004999999999999449,2,3,12, [-0.061000 1表 1裏 1目 1～3局 2000試] [-0.052000 1表 1裏 2目 2～7局 2000試] [-0.011000 1表 2裏 3目 2～12局 2000試] [-0.001000 1表 3裏 4目 2～16局 2000試] [0.000500 2表 3裏 12目 5～25局 2000試]
0.57,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,1,8,0.4995,-0.0005000000000000004,1,1,8, [-0.073500 1表 1裏 1目 1～3局 2000試] [-0.059500 1表 1裏 2目 2～7局 2000試] [-0.054000 1表 2裏 2目 1～7局 2000試] [-0.044500 2表 2裏 2目 1～3局 2000試] [-0.018500 1表 2裏 3目 2～12局 2000試] [0.004000 1表 3裏 4目 2～16局 2000試] [0.001000 1表 2裏 5目 3～21局 2000試] [-0.000500 1表 1裏 8目 8～34局 2000試]
0.58,0.55,alternating,2000,0.5,0.0,1,3,9,0.5,0.0,1,3,9, [-0.065500 1表 1裏 1目 1～3局 2000試] [-0.047500 1表 1裏 2目 2～7局 2000試] [-0.041500 2表 2裏 2目 1～3局 2000試] [-0.029500 1表 1裏 3目 3～12局 2000試] [0.013500 1表 2裏 3目 2～12局 2000試] [-0.004000 1表 3裏 4目 2～16局 2000試] [0.002000 1表 3裏 8目 4～34局 2000試] [0.001000 2表 5裏 8目 3～16局 2000試] [0.000000 1表 3裏 9目 5～38局 2000試]
0.59,0.55,alternating,2000,0.5005,0.0004999999999999449,1,8,9,0.5005,0.0004999999999999449,1,8,9, [-0.043500 1表 1裏 1目 1～3局 2000試] [-0.036500 1表 1裏 3目 3～12局 2000試] [-0.019500 1表 2裏 3目 2～12局 2000試] [-0.019000 1表 2裏 4目 3～16局 2000試] [-0.008000 1表 3裏 4目 2～16局 2000試] [-0.005500 1表 3裏 5目 3～21局 2000試] [-0.004000 1表 2裏 7目 5～29局 2000試] [0.002000 3表 4裏 8目 3～12局 2000試] [-0.001000 1表 6裏 9目 3～38局 2000試] [0.000500 1表 8裏 9目 2～38局 2000試]
0.6,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,9,10,0.4995,-0.0005000000000000004,1,9,10, [-0.039500 1表 1裏 1目 1～3局 2000試] [-0.028500 1表 2裏 2目 1～7局 2000試] [-0.013500 1表 1裏 3目 3～12局 2000試] [-0.013000 1表 1裏 4目 4～16局 2000試] [0.003500 1表 3裏 4目 2～16局 2000試] [-0.002500 1表 1裏 6目 6～25局 2000試] [0.002000 1表 5裏 8目 3～34局 2000試] [-0.000500 1表 9裏 10目 2～43局 2000試]
0.61,0.55,alternating,2000,0.5005,0.0004999999999999449,2,3,8,0.5005,0.0004999999999999449,2,3,8, [-0.042500 1表 1裏 1目 1～3局 2000試] [-0.036500 1表 2裏 2目 1～7局 2000試] [-0.005000 1表 2裏 4目 3～16局 2000試] [0.002000 1表 3裏 6目 3～25局 2000試] [-0.001500 2表 3裏 7目 3～16局 2000試] [-0.001000 2表 6裏 7目 2～16局 2000試] [0.000500 2表 3裏 8目 3～16局 2000試]
0.62,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,4,5,0.4995,-0.0005000000000000004,1,4,5, [-0.040000 1表 1裏 1目 1～3局 2000試] [-0.039500 1表 1裏 2目 2～7局 2000試] [-0.037500 2表 2裏 3目 2～7局 2000試] [-0.036500 2表 3裏 3目 1～7局 2000試] [-0.031500 1表 1裏 4目 4～16局 2000試] [-0.024500 1表 2裏 4目 3～16局 2000試] [-0.011500 1表 3裏 4目 2～16局 2000試] [-0.006000 2表 3裏 4目 2～7局 2000試] [-0.000500 1表 4裏 5目 2～21局 2000試]
0.63,0.55,alternating,2000,0.5,0.0,2,6,7,0.5,0.0,2,6,7, [-0.044000 1表 1裏 1目 1～3局 2000試] [-0.022000 1表 1裏 2目 2～7局 2000試] [-0.020000 1表 2裏 4目 3～16局 2000試] [0.008500 1表 1裏 5目 5～21局 2000試] [-0.005000 1表 3裏 5目 3～21局 2000試] [-0.003500 2表 3裏 5目 2～12局 2000試] [0.002500 1表 5裏 7目 3～29局 2000試] [0.001000 3表 5裏 7目 2～12局 2000試] [0.000000 2表 6裏 7目 2～16局 2000試]
0.64,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,2,9,0.4995,-0.0005000000000000004,1,2,9, [-0.021500 1表 1裏 1目 1～3局 2000試] [-0.008000 1表 2裏 3目 2～12局 2000試] [-0.005500 1表 2裏 5目 3～21局 2000試] [0.004000 1表 4裏 5目 2～21局 2000試] [-0.003000 1表 4裏 7目 3～29局 2000試] [0.001500 1表 2裏 8目 5～34局 2000試] [0.001000 2表 3裏 8目 3～16局 2000試] [-0.000500 1表 2裏 9目 6～38局 2000試]
0.65,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,3,8,0.4995,-0.0005000000000000004,1,3,8, [-0.048000 1表 1裏 1目 1～3局 2000試] [-0.035500 1表 1裏 2目 2～7局 2000試] [-0.024000 2表 2裏 2目 1～3局 2000試] [-0.022000 1表 2裏 3目 2～12局 2000試] [-0.014500 1表 3裏 4目 2～16局 2000試] [-0.012000 1表 2裏 5目 3～21局 2000試] [-0.004500 2表 4裏 5目 2～12局 2000試] [-0.004000 1表 3裏 6目 3～25局 2000試] [-0.003000 2表 4裏 6目 2～12局 2000試] [-0.002000 1表 2裏 7目 5～29局 2000試] [-0.001500 1表 4裏 7目 3～29局 2000試] [-0.000500 1表 3裏 8目 4～34局 2000試]
0.66,0.55,alternating,2000,0.5,0.0,2,3,6,0.5,0.0,2,3,6, [-0.016500 1表 1裏 1目 1～3局 2000試] [-0.014500 1表 1裏 3目 3～12局 2000試] [-0.006000 1表 3裏 4目 2～16局 2000試] [0.002000 1表 3裏 5目 3～21局 2000試] [0.000000 2表 3裏 6目 3～12局 2000試]
0.67,0.55,alternating,2000,0.5005,0.0004999999999999449,1,2,5,0.5005,0.0004999999999999449,1,2,5, [-0.027500 1表 1裏 1目 1～3局 2000試] [-0.014500 1表 2裏 3目 2～12局 2000試] [-0.010500 1表 3裏 4目 2～16局 2000試] [0.000500 1表 2裏 5目 3～21局 2000試]
0.68,0.55,alternating,2000,0.5005,0.0004999999999999449,1,2,4,0.5005,0.0004999999999999449,1,2,4, [-0.030000 1表 1裏 1目 1～3局 2000試] [-0.011500 2表 2裏 2目 1～3局 2000試] [-0.003500 1表 2裏 3目 2～12局 2000試] [0.000500 1表 2裏 4目 3～16局 2000試]
0.69,0.55,alternating,2000,0.4995,-0.0005000000000000004,2,9,10,0.4995,-0.0005000000000000004,2,9,10, [-0.011000 1表 1裏 1目 1～3局 2000試] [-0.003000 1表 2裏 3目 2～12局 2000試] [-0.001000 1表 1裏 5目 5～21局 2000試] [-0.000500 2表 9裏 10目 2～21局 2000試]
0.7,0.55,alternating,2000,0.5005,0.0004999999999999449,1,3,9,0.5005,0.0004999999999999449,1,3,9, [-0.030000 1表 1裏 1目 1～3局 2000試] [-0.011000 1表 1裏 2目 2～7局 2000試] [-0.005000 2表 2裏 2目 1～3局 2000試] [0.002500 1表 4裏 5目 2～21局 2000試] [-0.002000 1表 3裏 6目 3～25局 2000試] [0.001500 1表 5裏 7目 3～29局 2000試] [-0.001000 3表 7裏 8目 2～12局 2000試] [0.000500 1表 3裏 9目 5～38局 2000試]
0.71,0.55,alternating,2000,0.5,0.0,1,1,5,0.5,0.0,1,1,5, [-0.026000 1表 1裏 1目 1～3局 2000試] [-0.003000 1表 1裏 2目 2～7局 2000試] [0.002000 1表 2裏 4目 3～16局 2000試] [0.000000 1表 1裏 5目 5～21局 2000試]
0.72,0.55,alternating,2000,0.5005,0.0004999999999999449,6,7,8,0.5005,0.0004999999999999449,6,7,8, [-0.008500 1表 1裏 1目 1～3局 2000試] [-0.004500 1表 2裏 4目 3～16局 2000試] [-0.002000 1表 3裏 4目 2～16局 2000試] [-0.001500 1表 4裏 7目 3～29局 2000試] [0.001000 1表 2裏 8目 5～34局 2000試] [0.000500 6表 7裏 8目 2～7局 2000試]
0.73,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,5,6,0.4995,-0.0005000000000000004,1,5,6, [0.009500 1表 1裏 1目 1～3局 2000試] [-0.002500 1表 2裏 4目 3～16局 2000試] [-0.000500 1表 5裏 6目 2～25局 2000試]
0.74,0.55,alternating,2000,0.5,0.0,6,6,7,0.5,0.0,6,6,7, [0.013500 1表 1裏 1目 1～3局 2000試] [0.006000 2表 2裏 2目 1～3局 2000試] [0.002000 5表 5裏 5目 1～3局 2000試] [0.001000 3表 4裏 6目 2～7局 2000試] [0.000000 6表 6裏 7目 2～7局 2000試]
0.75,0.55,alternating,2000,0.4995,-0.0005000000000000004,5,5,5,0.4995,-0.0005000000000000004,5,5,5, [0.007500 1表 1裏 1目 1～3局 2000試] [-0.005000 2表 2裏 2目 1～3局 2000試] [-0.001000 3表 3裏 4目 2～7局 2000試] [-0.000500 5表 5裏 5目 1～3局 2000試]
0.76,0.55,alternating,2000,0.4995,-0.0005000000000000004,3,3,5,0.4995,-0.0005000000000000004,3,3,5, [0.002000 1表 1裏 1目 1～3局 2000試] [-0.001500 1表 1裏 2目 2～7局 2000試] [-0.000500 3表 3裏 5目 2～7局 2000試]
0.77,0.55,alternating,2000,0.5005,0.0004999999999999449,2,2,2,0.5005,0.0004999999999999449,2,2,2, [0.013000 1表 1裏 1目 1～3局 2000試] [0.000500 2表 2裏 2目 1～3局 2000試]
0.78,0.55,alternating,2000,0.5,0.0,1,1,5,0.5,0.0,1,1,5, [0.027000 1表 1裏 1目 1～3局 2000試] [-0.025500 1表 1裏 2目 2～7局 2000試] [-0.008500 1表 2裏 2目 1～7局 2000試] [-0.003000 2表 2裏 2目 1～3局 2000試] [0.000000 1表 1裏 5目 5～21局 2000試]
0.79,0.55,alternating,2000,0.5,0.0,1,3,7,0.5,0.0,1,3,7, [0.026500 1表 1裏 1目 1～3局 2000試] [-0.004500 1表 1裏 2目 2～7局 2000試] [0.004500 1表 2裏 5目 3～21局 2000試] [-0.003500 1表 2裏 6目 4～25局 2000試] [-0.001500 2表 3裏 6目 3～12局 2000試] [0.000000 1表 3裏 7目 3～29局 2000試]
0.8,0.55,alternating,2000,0.4995,-0.0005000000000000004,2,2,3,0.4995,-0.0005000000000000004,2,2,3, [0.030500 1表 1裏 1目 1～3局 2000試] [-0.014000 1表 1裏 2目 2～7局 2000試] [-0.000500 2表 2裏 3目 2～7局 2000試]
0.81,0.55,alternating,2000,0.5005,0.0004999999999999449,1,4,6,0.5005,0.0004999999999999449,1,4,6, [0.041500 1表 1裏 1目 1～3局 2000試] [-0.016500 1表 1裏 2目 2～7局 2000試] [-0.001500 2表 2裏 3目 2～7局 2000試] [0.001000 3表 3裏 4目 2～7局 2000試] [0.000500 1表 4裏 6目 3～25局 2000試]
0.82,0.55,alternating,2000,0.4995,-0.0005000000000000004,1,2,4,0.4995,-0.0005000000000000004,1,2,4, [0.022500 1表 1裏 1目 1～3局 2000試] [-0.009000 1表 1裏 2目 2～7局 2000試] [-0.006000 1表 2裏 2目 1～7局 2000試] [-0.004000 2表 3裏 3目 1～7局 2000試] [-0.000500 1表 2裏 4目 3～16局 2000試]
