p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.6,0.4,frozen,2000,0.5005,0.0004999999999999449,1,1,1,0.5005,0.0004999999999999449,1,1,1, [0.000500 1表 1裏 1目 1～2局 2000試]
0.61,0.4,frozen,2000,0.5005,0.0004999999999999449,4,6,9,0.5005,0.0004999999999999449,4,6,9, [0.016500 1表 1裏 1目 1～2局 2000試] [0.016000 2表 2裏 2目 1～2局 2000試] [0.015500 3表 3裏 3目 1～2局 2000試] [-0.003500 4表 4裏 4目 1～2局 2000試] [0.002000 4表 5裏 9目 2～7局 2000試] [0.000500 4表 6裏 9目 2～7局 2000試]
0.62,0.4,frozen,2000,0.5,0.0,2,3,15,0.5,0.0,2,3,15, [0.013000 1表 1裏 1目 1～2局 2000試] [0.004000 3表 3裏 3目 1～2局 2000試] [0.001000 5表 5裏 5目 1～2局 2000試] [0.000000 2表 3裏 15目 5～20局 2000試]
0.63,0.4,frozen,2000,0.4995,-0.0005000000000000004,6,11,26,0.4995,-0.0005000000000000004,6,11,26, [0.038000 1表 1裏 1目 1～2局 2000試] [0.025500 2表 2裏 2目 1～2局 2000試] [0.015500 6表 6裏 6目 1～2局 2000試] [0.009500 2表 3裏 9目 3～12局 2000試] [0.002000 3表 5裏 13目 3～12局 2000試] [-0.001500 4表 6裏 17目 3～12局 2000試] [-0.000500 6表 11裏 26目 2～12局 2000試]
0.64,0.4,frozen,2000,0.4995,-0.0005000000000000004,5,10,12,0.4995,-0.0005000000000000004,5,10,12, [0.054500 1表 1裏 1目 1～2局 2000試] [-0.015000 1表 2裏 3目 2～7局 2000試] [0.014500 4表 4裏 4目 1～2局 2000試] [-0.007500 3表 6裏 9目 2～7局 2000試] [-0.006500 4表 10裏 12目 1～7局 2000試] [-0.000500 5表 10裏 12目 1～7局 2000試]
0.65,0.4,frozen,2000,0.5,0.0,5,12,14,0.5,0.0,5,12,14, [0.029000 1表 1裏 1目 1～2局 2000試] [-0.005500 1表 2裏 3目 2～7局 2000試] [-0.004500 1表 2裏 5目 3～12局 2000試] [0.004500 3表 8裏 9目 1～7局 2000試] [-0.001000 4表 8裏 10目 1～7局 2000試] [0.000000 5表 12裏 14目 1～7局 2000試]
0.66,0.4,frozen,2000,0.5,0.0,3,6,19,0.5,0.0,3,6,19, [0.054000 1表 1裏 1目 1～2局 2000試] [-0.043500 1表 2裏 2目 1～4局 2000試] [-0.007500 1表 2裏 3目 2～7局 2000試] [-0.002500 1表 2裏 5目 3～12局 2000試] [-0.002000 1表 2裏 7目 4～17局 2000試] [0.001500 3表 6裏 13目 2～12局 2000試] [0.001000 6表 13裏 16目 1～7局 2000試] [0.000000 3表 6裏 19目 3～17局 2000試]
0.67,0.4,frozen,2000,0.4995,-0.0005000000000000004,4,7,14,0.4995,-0.0005000000000000004,4,7,14, [0.076500 1表 1裏 1目 1～2局 2000試] [-0.020500 1表 2裏 2目 1～4局 2000試] [-0.011000 2表 3裏 3目 1～4局 2000試] [0.005000 1表 2裏 8目 4～19局 2000試] [-0.004500 2表 4裏 9目 2～12局 2000試] [0.002000 1表 2裏 10目 5～24局 2000試] [-0.000500 4表 7裏 14目 2～9局 2000試]
0.68,0.4,frozen,2000,0.5005,0.0004999999999999449,3,6,10,0.5005,0.0004999999999999449,3,6,10, [0.086500 1表 1裏 1目 1～2局 2000試] [-0.005500 1表 2裏 2目 1～4局 2000試] [0.003500 3表 4裏 4目 1～4局 2000試] [-0.003000 3表 5裏 5目 1～4局 2000試] [0.001000 6表 9裏 9目 1～4局 2000試] [0.000500 3表 6裏 10目 2～9局 2000試]
0.69,0.4,frozen,2000,0.5005,0.0004999999999999449,10,13,13,0.5005,0.0004999999999999449,10,13,13, [0.098000 1表 1裏 1目 1～2局 2000試] [-0.011500 1表 2裏 2目 1～4局 2000試] [0.002000 2表 3裏 3目 1～4局 2000試] [-0.001000 3表 5裏 5目 1～4局 2000試] [0.000500 10表 13裏 13目 1～4局 2000試]
0.7,0.4,frozen,2000,0.5005,0.0004999999999999449,13,18,18,0.5005,0.0004999999999999449,13,18,18, [0.075000 1表 1裏 1目 1～2局 2000試] [0.002000 1表 2裏 2目 1～4局 2000試] [0.001000 8表 14裏 14目 1～4局 2000試] [0.000500 13表 18裏 18目 1～4局 2000試]
0.71,0.4,frozen,2000,0.4995,-0.0005000000000000004,4,13,16,0.4995,-0.0005000000000000004,4,13,16, [0.088500 1表 1裏 1目 1～2局 2000試] [0.009500 1表 2裏 2目 1～4局 2000試] [-0.004500 1表 3裏 4目 1～9局 2000試] [0.001500 3表 10裏 11目 1～9局 2000試] [-0.000500 4表 13裏 16目 1～9局 2000試]
0.72,0.4,frozen,2000,0.4995,-0.0005000000000000004,3,7,13,0.4995,-0.0005000000000000004,3,7,13, [0.108000 1表 1裏 1目 1～2局 2000試] [0.022500 1表 2裏 2目 1～4局 2000試] [0.005500 1表 3裏 4目 1～9局 2000試] [0.001500 2表 6裏 7目 1～9局 2000試] [-0.000500 3表 7裏 13目 2～10局 2000試]
0.73,0.4,frozen,2000,0.5,0.0,4,14,17,0.5,0.0,4,14,17, [0.122500 1表 1裏 1目 1～2局 2000試] [0.050500 1表 2裏 2目 1～4局 2000試] [0.014500 1表 3裏 4目 1～9局 2000試] [-0.013500 1表 3裏 7目 2～15局 2000試] [-0.012000 1表 3裏 10目 3～22局 2000試] [-0.006500 2表 7裏 10目 1～10局 2000試] [0.005000 3表 10裏 12目 1～9局 2000試] [0.001500 3表 11裏 13目 1～10局 2000試] [0.000000 4表 14裏 17目 1～10局 2000試]
0.74,0.4,frozen,2000,0.5005,0.0004999999999999449,3,10,13,0.5005,0.0004999999999999449,3,10,13, [0.107000 1表 1裏 1目 1～2局 2000試] [0.058000 1表 2裏 2目 1～4局 2000試] [-0.026500 1表 3裏 3目 1～5局 2000試] [0.017000 1表 3裏 5目 2～10局 2000試] [0.007000 1表 3裏 7目 2～15局 2000試] [0.003500 1表 3裏 10目 3～22局 2000試] [-0.002500 2表 6裏 10目 2～10局 2000試] [-0.001000 3表 9裏 13目 1～10局 2000試] [0.000500 3表 10裏 13目 1～10局 2000試]
0.75,0.4,frozen,2000,0.5,0.0,1,3,11,0.5,0.0,1,3,11, [0.133000 1表 1裏 1目 1～2局 2000試] [0.081000 1表 2裏 2目 1～4局 2000試] [-0.023000 1表 3裏 3目 1～5局 2000試] [-0.021500 1表 3裏 6目 2～12局 2000試] [0.014500 1表 3裏 8目 3～17局 2000試] [0.007000 2表 7裏 10目 1～10局 2000試] [0.000000 1表 3裏 11目 4～24局 2000試]
0.76,0.4,frozen,2000,0.5005,0.0004999999999999449,4,11,11,0.5005,0.0004999999999999449,4,11,11, [0.148000 1表 1裏 1目 1～2局 2000試] [0.084500 1表 2裏 2目 1～4局 2000試] [0.011500 1表 3裏 3目 1～5局 2000試] [-0.009500 2表 5裏 5目 1～5局 2000試] [-0.005500 2表 6裏 6目 1～5局 2000試] [-0.003000 4表 10裏 10目 1～5局 2000試] [0.000500 4表 11裏 11目 1～5局 2000試]
0.77,0.4,frozen,2000,0.5005,0.0004999999999999449,4,9,9,0.5005,0.0004999999999999449,4,9,9, [0.156500 1表 1裏 1目 1～2局 2000試] [0.116500 1表 2裏 2目 1～4局 2000試] [0.019500 1表 3裏 3目 1～5局 2000試] [-0.005000 1表 4裏 5目 1～10局 2000試] [0.002000 2表 6裏 6目 1～5局 2000試] [0.001500 3表 7裏 7目 1～5局 2000試] [0.000500 4表 9裏 9目 1～5局 2000試]
0.78,0.4,frozen,2000,0.5005,0.0004999999999999449,3,12,17,0.5005,0.0004999999999999449,3,12,17, [0.169500 1表 1裏 1目 1～2局 2000試] [0.117500 1表 2裏 2目 1～4局 2000試] [0.019500 1表 3裏 3目 1～5局 2000試] [0.013500 2表 5裏 5目 1～5局 2000試] [0.007000 1表 4裏 6目 2～12局 2000試] [0.006500 2表 8裏 9目 1～10局 2000試] [0.002500 3表 9裏 9目 1～5局 2000試] [-0.001500 3表 12裏 14目 1～10局 2000試] [0.001000 3表 12裏 16目 1～12局 2000試] [0.000500 3表 12裏 17目 1～12局 2000試]
0.79,0.4,frozen,2000,0.5,0.0,2,8,13,0.5,0.0,2,8,13, [0.163500 1表 1裏 1目 1～2局 2000試] [0.131000 1表 2裏 2目 1～4局 2000試] [0.050500 1表 3裏 3目 1～5局 2000試] [0.019500 1表 4裏 5目 1～10局 2000試] [-0.016000 1表 4裏 7目 2～14局 2000試] [0.015500 1表 4裏 9目 2～19局 2000試] [0.010000 2表 9裏 10目 1～10局 2000試] [-0.009500 2表 11裏 12目 1～12局 2000試] [0.002500 1表 4裏 13目 3～27局 2000試] [0.000000 2表 8裏 13目 2～14局 2000試]
0.8,0.4,frozen,2000,0.5,0.0,1,5,6,0.5,0.0,1,5,6, [0.176500 1表 1裏 1目 1～2局 2000試] [0.146000 1表 2裏 2目 1～4局 2000試] [0.056500 1表 3裏 3目 1～5局 2000試] [-0.048000 1表 4裏 4目 1～7局 2000試] [0.045500 1表 4裏 5目 1～10局 2000試] [0.000000 1表 5裏 6目 1～12局 2000試]
0.81,0.4,frozen,2000,0.5,0.0,3,14,23,0.5,0.0,3,14,23, [0.179500 1表 1裏 1目 1～2局 2000試] [0.154500 1表 2裏 2目 1～4局 2000試] [0.059000 1表 3裏 3目 1～5局 2000試] [-0.017500 1表 4裏 4目 1～7局 2000試] [-0.001000 1表 5裏 6目 1～12局 2000試] [0.000000 3表 14裏 23目 2～15局 2000試]
0.82,0.4,frozen,2000,0.4995,-0.0005000000000000004,1,5,8,0.4995,-0.0005000000000000004,1,5,8, [0.197000 1表 1裏 1目 1～2局 2000試] [0.181000 1表 2裏 2目 1～4局 2000試] [0.104500 1表 3裏 3目 1～5局 2000試] [0.003000 1表 4裏 4目 1～7局 2000試] [-0.000500 1表 5裏 8目 2～15局 2000試]
0.83,0.4,frozen,2000,0.4995,-0.0005000000000000004,2,13,15,0.4995,-0.0005000000000000004,2,13,15, [0.205500 1表 1裏 1目 1～2局 2000試] [0.186000 1表 2裏 2目 1～4局 2000試] [0.106000 1表 3裏 3目 1～5局 2000試] [0.012000 1表 4裏 4目 1～7局 2000試] [-0.008000 1表 6裏 8目 1～15局 2000試] [0.007000 3表 11裏 11目 1～7局 2000試] [-0.003000 1表 5裏 14目 3～27局 2000試] [-0.000500 2表 13裏 15目 1～15局 2000試]
0.84,0.4,frozen,2000,0.4995,-0.0005000000000000004,2,13,18,0.4995,-0.0005000000000000004,2,13,18, [0.206000 1表 1裏 1目 1～2局 2000試] [0.191500 1表 2裏 2目 1～4局 2000試] [0.123000 1表 3裏 3目 1～5局 2000試] [0.049500 1表 4裏 4目 1～7局 2000試] [0.038000 2表 7裏 7目 1～7局 2000試] [0.018500 1表 6裏 8目 1～15局 2000試] [0.010000 1表 6裏 9目 2～17局 2000試] [-0.008500 1表 5裏 10目 2～19局 2000試] [-0.002500 1表 5裏 15目 3～29局 2000試] [-0.000500 2表 13裏 18目 1～17局 2000試]
0.85,0.4,frozen,2000,0.5,0.0,1,7,8,0.5,0.0,1,7,8, [0.197000 1表 1裏 1目 1～2局 2000試] [0.168500 1表 3裏 3目 1～5局 2000試] [0.048500 1表 4裏 4目 1～7局 2000試] [-0.020500 1表 5裏 5目 1～9局 2000試] [0.000000 1表 7裏 8目 1～15局 2000試]
0.86,0.4,frozen,2000,0.5005,0.0004999999999999449,2,16,18,0.5005,0.0004999999999999449,2,16,18, [0.217000 1表 1裏 1目 1～2局 2000試] [0.173000 1表 3裏 3目 1～5局 2000試] [0.069000 1表 4裏 4目 1～7局 2000試] [0.007500 1表 5裏 5目 1～9局 2000試] [-0.002000 2表 9裏 9目 1～9局 2000試] [-0.001500 3表 13裏 13目 1～9局 2000試] [0.001500 1表 7裏 16目 2～30局 2000試] [0.000500 2表 16裏 18目 1～17局 2000試]
0.87,0.4,frozen,2000,0.5,0.0,2,16,23,0.5,0.0,2,16,23, [0.243000 1表 1裏 1目 1～2局 2000試] [0.215000 2表 2裏 2目 1～2局 2000試] [0.208000 1表 3裏 3目 1～5局 2000試] [0.120500 1表 4裏 4目 1～7局 2000試] [0.035000 1表 5裏 5目 1～9局 2000試] [-0.013500 1表 6裏 6目 1～10局 2000試] [-0.011000 2表 11裏 11目 1～10局 2000試] [-0.010000 1表 8裏 12目 2～22局 2000試] [-0.004500 1表 9裏 12目 1～22局 2000試] [0.004000 2表 19裏 22目 1～20局 2000試] [-0.002000 2表 15裏 23目 2～22局 2000試] [0.000000 2表 16裏 23目 1～22局 2000試]
0.88,0.4,frozen,2000,0.5,0.0,3,17,17,0.5,0.0,3,17,17, [0.244000 1表 1裏 1目 1～2局 2000試] [0.224500 2表 2裏 2目 1～2局 2000試] [0.135500 1表 4裏 4目 1～7局 2000試] [0.060000 1表 5裏 5目 1～9局 2000試] [-0.001000 1表 6裏 6目 1～10局 2000試] [0.000000 3表 17裏 17目 1～10局 2000試]
0.89,0.4,frozen,2000,0.5,0.0,2,23,26,0.5,0.0,2,23,26, [0.222000 1表 1裏 1目 1～2局 2000試] [0.172500 1表 4裏 4目 1～7局 2000試] [0.084000 1表 5裏 5目 1～9局 2000試] [0.040000 1表 6裏 6目 1～10局 2000試] [-0.021000 1表 7裏 7目 1～12局 2000試] [-0.001000 1表 10裏 11目 1～20局 2000試] [0.000000 2表 23裏 26目 1～24局 2000試]
0.9,0.4,frozen,2000,0.5005,0.0004999999999999449,2,23,29,0.5005,0.0004999999999999449,2,23,29, [0.253000 1表 1裏 1目 1～2局 2000試] [0.244000 1表 3裏 3目 1～5局 2000試] [0.173500 1表 4裏 4目 1～7局 2000試] [0.134000 1表 5裏 5目 1～9局 2000試] [0.071000 1表 6裏 6目 1～10局 2000試] [-0.003000 1表 7裏 7目 1～12局 2000試] [-0.001000 1表 12裏 13目 1～24局 2000試] [0.000500 2表 23裏 29目 1～27局 2000試]
0.91,0.4,frozen,2000,0.4995,-0.0005000000000000004,2,26,32,0.4995,-0.0005000000000000004,2,26,32, [0.274000 1表 1裏 1目 1～2局 2000試] [0.265000 2表 2裏 2目 1～2局 2000試] [0.248000 3表 3裏 3目 1～2局 2000試] [0.198000 1表 4裏 4目 1～7局 2000試] [0.146000 1表 5裏 5目 1～9局 2000試] [0.108000 1表 6裏 6目 1～10局 2000試] [0.040500 1表 7裏 7目 1～12局 2000試] [-0.003000 1表 8裏 8目 1～14局 2000試] [-0.001500 2表 15裏 15目 1～14局 2000試] [0.001000 1表 11裏 28目 3～50局 2000試] [-0.000500 2表 26裏 32目 1～29局 2000試]
0.92,0.4,frozen,2000,0.4995,-0.0005000000000000004,2,17,17,0.4995,-0.0005000000000000004,2,17,17, [0.278500 1表 1裏 1目 1～2局 2000試] [0.270000 3表 3裏 3目 1～2局 2000試] [0.244000 1表 4裏 4目 1～7局 2000試] [0.181000 1表 5裏 5目 1～9局 2000試] [0.140000 1表 6裏 6目 1～10局 2000試] [0.075500 1表 7裏 7目 1～12局 2000試] [0.032500 1表 8裏 8目 1～14局 2000試] [0.007000 1表 9裏 9目 1～15局 2000試] [-0.000500 2表 17裏 17目 1～15局 2000試]
0.93,0.4,frozen,2000,0.5005,0.0004999999999999449,2,32,34,0.5005,0.0004999999999999449,2,32,34, [0.298000 1表 1裏 1目 1～2局 2000試] [0.277500 2表 2裏 2目 1～2局 2000試] [0.270500 1表 4裏 4目 1～7局 2000試] [0.219000 1表 5裏 5目 1～9局 2000試] [0.173500 1表 6裏 6目 1～10局 2000試] [0.143500 1表 7裏 7目 1～12局 2000試] [0.089500 1表 8裏 8目 1～14局 2000試] [0.056500 1表 9裏 9目 1～15局 2000試] [0.021500 1表 10裏 10目 1～17局 2000試] [0.019000 1表 16裏 17目 1～30局 2000試] [-0.010500 1表 17裏 18目 1～32局 2000試] [0.005000 2表 19裏 19目 1～17局 2000試] [-0.002000 1表 12裏 24目 2～42局 2000試] [0.000500 2表 32裏 34目 1～30局 2000試]
0.94,0.4,frozen,2000,0.5005,0.0004999999999999449,2,38,55,0.5005,0.0004999999999999449,2,38,55, [0.298500 1表 1裏 1目 1～2局 2000試] [0.289500 2表 2裏 2目 1～2局 2000試] [0.288500 4表 4裏 4目 1～2局 2000試] [0.255000 1表 5裏 5目 1～9局 2000試] [0.222000 1表 6裏 6目 1～10局 2000試] [0.181500 1表 7裏 7目 1～12局 2000試] [0.139000 1表 8裏 8目 1～14局 2000試] [0.123500 1表 9裏 9目 1～15局 2000試] [0.076000 1表 10裏 10目 1～17局 2000試] [0.020500 1表 11裏 11目 1～19局 2000試] [0.007500 1表 12裏 12目 1～20局 2000試] [0.001500 1表 19裏 20目 1～35局 2000試] [-0.001000 1表 20裏 21目 1～37局 2000試] [0.000500 2表 38裏 55目 1～49局 2000試]
0.95,0.4,frozen,2000,0.5005,0.0004999999999999449,1,23,24,0.5005,0.0004999999999999449,1,23,24, [0.305000 1表 1裏 1目 1～2局 2000試] [0.294000 2表 2裏 2目 1～2局 2000試] [0.293500 4表 4裏 4目 1～2局 2000試] [0.284000 1表 5裏 5目 1～9局 2000試] [0.261500 1表 6裏 6目 1～10局 2000試] [0.217000 1表 7裏 7目 1～12局 2000試] [0.171000 1表 8裏 8目 1～14局 2000試] [0.149000 1表 9裏 9目 1～15局 2000試] [0.111500 1表 10裏 10目 1～17局 2000試] [0.088000 1表 11裏 11目 1～19局 2000試] [0.065000 1表 12裏 12目 1～20局 2000試] [0.035500 1表 13裏 13目 1～22局 2000試] [-0.017000 1表 14裏 14目 1～24局 2000試] [-0.012000 1表 15裏 15目 1～25局 2000試] [0.000500 1表 23裏 24目 1～42局 2000試]
