p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.5,0.35,frozen,2000,0.5005,0.0004999999999999449,3,3,27,0.5005,0.0004999999999999449,3,3,27, [-0.054500 1表 1裏 1目 1～2局 2000試] [-0.043000 1表 1裏 2目 2～5局 2000試] [-0.024500 1表 1裏 3目 3～8局 2000試] [-0.020000 1表 1裏 5目 5～14局 2000試] [-0.016000 2表 2裏 7目 4～11局 2000試] [-0.014000 5表 5裏 7目 1～5局 2000試] [-0.010500 1表 1裏 10目 10～30局 2000試] [-0.009500 1表 1裏 13目 13～39局 2000試] [-0.002000 2表 2裏 15目 8～24局 2000試] [-0.001000 3表 3裏 18目 6～17局 2000試] [0.000500 3表 3裏 27目 9～27局 2000試]
0.51,0.35,frozen,2000,0.5005,0.0004999999999999449,1,1,5,0.5005,0.0004999999999999449,1,1,5, [-0.040500 1表 1裏 1目 1～2局 2000試] [-0.029000 1表 1裏 2目 2～5局 2000試] [-0.009000 1表 1裏 3目 3～8局 2000試] [0.000500 1表 1裏 5目 5～14局 2000試]
0.52,0.35,frozen,2000,0.4995,-0.0005000000000000004,7,9,10,0.4995,-0.0005000000000000004,7,9,10, [-0.037500 1表 1裏 1目 1～2局 2000試] [-0.014500 1表 1裏 2目 2～5局 2000試] [0.004000 1表 1裏 3目 3～8局 2000試] [-0.002000 1表 1裏 4目 4～11局 2000試] [-0.000500 7表 9裏 10目 1～5局 2000試]
0.53,0.35,frozen,2000,0.5,0.0,4,4,7,0.5,0.0,4,4,7, [-0.027500 1表 1裏 1目 1～2局 2000試] [-0.009500 1表 1裏 2目 2～5局 2000試] [0.006000 2表 2裏 3目 2～5局 2000試] [-0.001500 2表 3裏 4目 1～5局 2000試] [-0.001000 4表 4裏 5目 1～5局 2000試] [0.000000 4表 4裏 7目 2～5局 2000試]
0.54,0.35,frozen,2000,0.5,0.0,7,11,12,0.5,0.0,7,11,12, [-0.028500 1表 1裏 1目 1～2局 2000試] [0.017000 1表 1裏 2目 2～5局 2000試] [-0.011000 2表 2裏 2目 1～2局 2000試] [0.008000 2表 2裏 3目 2～5局 2000試] [0.003500 4表 4裏 5目 1～5局 2000試] [-0.001000 4表 4裏 6目 2～5局 2000試] [0.000000 7表 11裏 12目 1～5局 2000試]
0.55,0.35,frozen,2000,0.5005,0.0004999999999999449,6,8,9,0.5005,0.0004999999999999449,6,8,9, [-0.032500 1表 1裏 1目 1～2局 2000試] [0.025000 1表 1裏 2目 2～5局 2000試] [-0.012500 2表 2裏 2目 1～2局 2000試] [0.010500 2表 2裏 4目 2～5局 2000試] [-0.002000 3表 3裏 5目 2～5局 2000試] [-0.001000 3表 3裏 6目 2～5局 2000試] [0.000500 6表 8裏 9目 1～5局 2000試]
0.56,0.35,frozen,2000,0.5005,0.0004999999999999449,8,11,25,0.5005,0.0004999999999999449,8,11,25, [-0.009000 1表 1裏 1目 1～2局 2000試] [-0.007500 6表 6裏 6目 1～2局 2000試] [-0.004500 3表 4裏 12目 3～10局 2000試] [-0.003000 14表 14裏 14目 1～2局 2000試] [0.001500 5表 7裏 17目 2～10局 2000試] [0.001000 5表 6裏 18目 3～10局 2000試] [0.000500 8表 11裏 25目 2～10局 2000試]
0.57,0.35,frozen,2000,0.4995,-0.0005000000000000004,8,8,8,0.4995,-0.0005000000000000004,8,8,8, [-0.001500 1表 1裏 1目 1～2局 2000試] [-0.001000 4表 4裏 4目 1～2局 2000試] [-0.000500 8表 8裏 8目 1～2局 2000試]
0.58,0.35,frozen,2000,0.4995,-0.0005000000000000004,4,5,14,0.4995,-0.0005000000000000004,4,5,14, [0.004000 1表 1裏 1目 1～2局 2000試] [-0.000500 4表 5裏 14目 3～10局 2000試]
0.59,0.35,frozen,2000,0.5005,0.0004999999999999449,5,8,20,0.5005,0.0004999999999999449,5,8,20, [0.025000 1表 1裏 1目 1～2局 2000試] [0.023500 4表 4裏 4目 1～2局 2000試] [-0.002000 2表 3裏 5目 2～7局 2000試] [0.001500 4表 6裏 16目 3～10局 2000試] [-0.001000 5表 8裏 19目 2～10局 2000試] [0.000500 5表 8裏 20目 3～10局 2000試]
0.6,0.35,frozen,2000,0.5,0.0,4,5,9,0.5,0.0,4,5,9, [0.038000 1表 1裏 1目 1～2局 2000試] [0.021500 2表 2裏 2目 1～2局 2000試] [-0.003500 2表 3裏 5目 2～7局 2000試] [0.002000 3表 4裏 8目 2～7局 2000試] [0.000000 4表 5裏 9目 2～7局 2000試]
0.61,0.35,frozen,2000,0.4995,-0.0005000000000000004,7,9,15,0.4995,-0.0005000000000000004,7,9,15, [0.043500 1表 1裏 1目 1～2局 2000試] [-0.040500 1表 2裏 3目 2～7局 2000試] [0.027500 3表 3裏 3目 1～2局 2000試] [0.020500 2表 3裏 5目 2～7局 2000試] [0.018500 5表 5裏 5目 1～2局 2000試] [0.002000 3表 4裏 7目 2～7局 2000試] [-0.000500 7表 9裏 15目 2～7局 2000試]
0.62,0.35,frozen,2000,0.4995,-0.0005000000000000004,13,20,28,0.4995,-0.0005000000000000004,13,20,28, [0.029000 1表 1裏 1目 1～2局 2000試] [-0.022500 1表 2裏 3目 2～7局 2000試] [0.020000 2表 3裏 5目 2～7局 2000試] [-0.017000 2表 5裏 6目 1～7局 2000試] [0.016000 3表 5裏 7目 1～7局 2000試] [0.010500 3表 5裏 8目 2～7局 2000試] [-0.002500 2表 3裏 9目 3～11局 2000試] [-0.002000 4表 6裏 11目 2～7局 2000試] [-0.000500 13表 20裏 28目 1～7局 2000試]
0.63,0.35,frozen,2000,0.5,0.0,5,13,14,0.5,0.0,5,13,14, [0.053500 1表 1裏 1目 1～2局 2000試] [0.051500 2表 2裏 2目 1～2局 2000試] [-0.007500 1表 2裏 3目 2～7局 2000試] [-0.001500 2表 4裏 5目 1～7局 2000試] [0.000000 5表 13裏 14目 1～7局 2000試]
0.64,0.35,frozen,2000,0.5005,0.0004999999999999449,7,14,15,0.5005,0.0004999999999999449,7,14,15, [0.056500 1表 1裏 1目 1～2局 2000試] [0.040000 2表 2裏 2目 1～2局 2000試] [-0.006000 1表 2裏 3目 2～7局 2000試] [-0.002500 4表 9裏 11目 1～7局 2000試] [0.002000 4表 10裏 12目 1～7局 2000試] [0.001500 5表 12裏 13目 1～7局 2000試] [0.001000 6表 12裏 15目 1～7局 2000試] [0.000500 7表 14裏 15目 1～7局 2000試]
0.65,0.35,frozen,2000,0.4995,-0.0005000000000000004,3,6,8,0.4995,-0.0005000000000000004,3,6,8, [0.054500 1表 1裏 1目 1～2局 2000試] [-0.047500 1表 2裏 2目 1～4局 2000試] [0.010000 1表 2裏 3目 2～7局 2000試] [0.003000 1表 2裏 5目 3～11局 2000試] [-0.000500 3表 6裏 8目 1～7局 2000試]
0.66,0.35,frozen,2000,0.5,0.0,3,6,14,0.5,0.0,3,6,14, [0.081500 1表 1裏 1目 1～2局 2000試] [-0.053500 1表 2裏 2目 1～4局 2000試] [0.033000 1表 2裏 3目 2～7局 2000試] [-0.024500 1表 2裏 4目 2～8局 2000試] [0.015500 1表 2裏 5目 3～11局 2000試] [0.008000 1表 2裏 9目 5～20局 2000試] [0.006000 2表 4裏 9目 2～11局 2000試] [-0.002500 2表 4裏 13目 3～16局 2000試] [0.001000 3表 6裏 13目 2～11局 2000試] [0.000000 3表 6裏 14目 2～11局 2000試]
0.67,0.35,frozen,2000,0.5005,0.0004999999999999449,5,9,17,0.5005,0.0004999999999999449,5,9,17, [0.076500 1表 1裏 1目 1～2局 2000試] [-0.040000 1表 2裏 2目 1～4局 2000試] [-0.029000 2表 3裏 3目 1～4局 2000試] [-0.017500 1表 2裏 4目 2～8局 2000試] [-0.014500 1表 2裏 6目 3～13局 2000試] [0.005500 1表 2裏 7目 4～16局 2000試] [0.003000 1表 2裏 10目 5～22局 2000試] [-0.002500 3表 7裏 10目 1～8局 2000試] [0.001500 3表 8裏 10目 1～8局 2000試] [0.000500 5表 9裏 17目 2～8局 2000試]
0.68,0.35,frozen,2000,0.5005,0.0004999999999999449,2,4,8,0.5005,0.0004999999999999449,2,4,8, [0.100500 1表 1裏 1目 1～2局 2000試] [-0.045500 1表 2裏 2目 1～4局 2000試] [-0.030500 2表 3裏 3目 1～4局 2000試] [-0.004000 1表 2裏 4目 2～8局 2000試] [-0.003500 1表 2裏 6目 3～13局 2000試] [0.000500 2表 4裏 8目 2～8局 2000試]
0.69,0.35,frozen,2000,0.4995,-0.0005000000000000004,6,9,9,0.4995,-0.0005000000000000004,6,9,9, [0.113000 1表 1裏 1目 1～2局 2000試] [-0.013500 1表 2裏 2目 1～4局 2000試] [-0.002500 1表 2裏 4目 2～8局 2000試] [0.002500 5表 6裏 6目 1～4局 2000試] [0.001000 7表 8裏 8目 1～4局 2000試] [-0.000500 6表 9裏 9目 1～4局 2000試]
0.7,0.35,frozen,2000,0.5,0.0,6,12,12,0.5,0.0,6,12,12, [0.103000 1表 1裏 1目 1～2局 2000試] [0.007500 1表 2裏 2目 1～4局 2000試] [0.001000 2表 3裏 3目 1～4局 2000試] [0.000000 6表 12裏 12目 1～4局 2000試]
0.71,0.35,frozen,2000,0.5005,0.0004999999999999449,3,8,20,0.5005,0.0004999999999999449,3,8,20, [0.133500 1表 1裏 1目 1～2局 2000試] [0.027500 1表 2裏 2目 1～4局 2000試] [0.013500 2表 3裏 3目 1～4局 2000試] [0.006000 2表 4裏 4目 1～4局 2000試] [-0.002000 5表 9裏 9目 1～4局 2000試] [-0.001000 2表 5裏 14目 3～14局 2000試] [0.000500 3表 8裏 20目 3～14局 2000試]
0.72,0.35,frozen,2000,0.5,0.0,2,6,7,0.5,0.0,2,6,7, [0.117000 1表 1裏 1目 1～2局 2000試] [0.052000 1表 2裏 2目 1～4局 2000試] [0.035000 2表 3裏 3目 1～4局 2000試] [-0.007500 1表 3裏 4目 1～8局 2000試] [0.000000 2表 6裏 7目 1～8局 2000試]
0.73,0.35,frozen,2000,0.4995,-0.0005000000000000004,2,6,9,0.4995,-0.0005000000000000004,2,6,9, [0.154000 1表 1裏 1目 1～2局 2000試] [0.047000 1表 2裏 2目 1～4局 2000試] [0.045500 2表 3裏 3目 1～4局 2000試] [0.014000 1表 3裏 4目 1～8局 2000試] [-0.011000 1表 3裏 7目 2～14局 2000試] [0.010000 2表 6裏 8目 1～8局 2000試] [-0.000500 2表 6裏 9目 2～10局 2000試]
0.74,0.35,frozen,2000,0.4995,-0.0005000000000000004,3,9,24,0.4995,-0.0005000000000000004,3,9,24, [0.128000 1表 1裏 1目 1～2局 2000試] [0.069500 1表 2裏 2目 1～4局 2000試] [-0.063000 1表 3裏 3目 1～5局 2000試] [0.033500 2表 3裏 3目 1～4局 2000試] [0.031000 1表 3裏 4目 1～8局 2000試] [0.007500 1表 3裏 5目 2～10局 2000試] [0.003500 1表 3裏 10目 3～20局 2000試] [0.002500 3表 10裏 13目 1～10局 2000試] [0.002000 4表 15裏 17目 1～10局 2000試] [-0.001000 3表 9裏 21目 2～14局 2000試] [-0.000500 3表 9裏 24目 3～16局 2000試]
0.75,0.35,frozen,2000,0.5,0.0,3,8,16,0.5,0.0,3,8,16, [0.174000 1表 1裏 1目 1～2局 2000試] [0.086000 1表 2裏 2目 1～4局 2000試] [-0.040500 1表 3裏 3目 1～5局 2000試] [0.022500 1表 3裏 5目 2～10局 2000試] [-0.012000 1表 4裏 5目 1～10局 2000試] [0.006000 1表 3裏 8目 3～16局 2000試] [-0.004500 1表 3裏 11目 4～22局 2000試] [0.003500 2表 6裏 12目 2～11局 2000試] [0.000000 3表 8裏 16目 2～11局 2000試]
0.76,0.35,frozen,2000,0.5005,0.0004999999999999449,1,3,12,0.5005,0.0004999999999999449,1,3,12, [0.165500 1表 1裏 1目 1～2局 2000試] [0.074500 1表 2裏 2目 1～4局 2000試] [-0.025000 1表 3裏 3目 1～5局 2000試] [0.010500 1表 4裏 5目 1～10局 2000試] [-0.009500 2表 5裏 5目 1～5局 2000試] [0.005000 2表 8裏 9目 1～10局 2000試] [0.001500 2表 9裏 10目 1～10局 2000試] [0.000500 1表 3裏 12目 4～24局 2000試]
0.77,0.35,frozen,2000,0.4995,-0.0005000000000000004,3,7,7,0.4995,-0.0005000000000000004,3,7,7, [0.167500 1表 1裏 1目 1～2局 2000試] [0.092500 1表 2裏 2目 1～4局 2000試] [0.001000 1表 3裏 3目 1～5局 2000試] [-0.000500 3表 7裏 7目 1～5局 2000試]
0.78,0.35,frozen,2000,0.4995,-0.0005000000000000004,8,17,17,0.4995,-0.0005000000000000004,8,17,17, [0.178500 1表 1裏 1目 1～2局 2000試] [0.116000 1表 2裏 2目 1～4局 2000試] [0.044500 1表 3裏 3目 1～5局 2000試] [0.034000 1表 4裏 5目 1～10局 2000試] [-0.008000 2表 5裏 5目 1～5局 2000試] [0.006500 2表 6裏 6目 1～5局 2000試] [0.004500 2表 9裏 11目 1～11局 2000試] [0.003500 4表 11裏 11目 1～5局 2000試] [0.001500 2表 9裏 12目 1～11局 2000試] [-0.000500 8表 17裏 17目 1～5局 2000試]
0.79,0.35,frozen,2000,0.5,0.0,3,12,21,0.5,0.0,3,12,21, [0.197500 1表 1裏 1目 1～2局 2000試] [0.132000 1表 2裏 2目 1～4局 2000試] [0.032500 1表 3裏 3目 1～5局 2000試] [-0.023000 1表 4裏 7目 2～13局 2000試] [0.003500 3表 8裏 8目 1～5局 2000試] [-0.002000 2表 9裏 14目 2～13局 2000試] [0.001000 2表 8裏 19目 2～19局 2000試] [0.000000 3表 12裏 21目 2～13局 2000試]
0.8,0.35,frozen,2000,0.5,0.0,1,4,7,0.5,0.0,1,4,7, [0.209000 1表 1裏 1目 1～2局 2000試] [0.131500 1表 2裏 2目 1～4局 2000試] [0.044000 1表 3裏 3目 1～5局 2000試] [0.025500 2表 5裏 5目 1～5局 2000試] [-0.008500 1表 5裏 6目 1～11局 2000試] [0.000000 1表 4裏 7目 2～13局 2000試]
0.81,0.35,frozen,2000,0.5,0.0,3,15,23,0.5,0.0,3,15,23, [0.187500 1表 1裏 1目 1～2局 2000試] [0.159500 1表 2裏 2目 1～4局 2000試] [0.055000 1表 3裏 3目 1～5局 2000試] [-0.032000 1表 4裏 4目 1～7局 2000試] [0.021000 1表 5裏 6目 1～11局 2000試] [0.016000 1表 5裏 7目 1～13局 2000試] [-0.008500 1表 4裏 8目 2～14局 2000試] [0.004000 1表 4裏 12目 3～22局 2000試] [-0.002000 2表 10裏 12目 1～11局 2000試] [-0.001000 2表 9裏 15目 2～14局 2000試] [0.000000 3表 15裏 23目 2～14局 2000試]
0.82,0.35,frozen,2000,0.5,0.0,1,5,11,0.5,0.0,1,5,11, [0.216500 1表 1裏 1目 1～2局 2000試] [0.173000 1表 2裏 2目 1～4局 2000試] [0.108500 1表 3裏 3目 1～5局 2000試] [-0.005500 1表 4裏 4目 1～7局 2000試] [0.000000 1表 5裏 11目 2～20局 2000試]
0.83,0.35,frozen,2000,0.5005,0.0004999999999999449,3,18,23,0.5005,0.0004999999999999449,3,18,23, [0.223500 1表 1裏 1目 1～2局 2000試] [0.182000 1表 2裏 2目 1～4局 2000試] [0.126000 1表 3裏 3目 1～5局 2000試] [0.030000 1表 4裏 4目 1～7局 2000試] [0.022000 1表 6裏 7目 1～13局 2000試] [-0.020500 2表 7裏 7目 1～7局 2000試] [-0.001000 1表 6裏 8目 1～14局 2000試] [0.000500 3表 18裏 23目 1～14局 2000試]
0.84,0.35,frozen,2000,0.4995,-0.0005000000000000004,3,14,28,0.4995,-0.0005000000000000004,3,14,28, [0.219500 1表 1裏 1目 1～2局 2000試] [0.209000 1表 2裏 2目 1～4局 2000試] [0.115500 1表 3裏 3目 1～5局 2000試] [0.052000 1表 4裏 4目 1～7局 2000試] [-0.049500 1表 5裏 5目 1～8局 2000試] [0.037000 2表 7裏 7目 1～7局 2000試] [0.024000 1表 6裏 8目 1～14局 2000試] [0.018500 2表 8裏 8目 1～7局 2000試] [0.013000 1表 6裏 9目 2～16局 2000試] [0.004000 3表 12裏 12目 1～7局 2000試] [-0.001000 1表 5裏 15目 3～27局 2000試] [-0.000500 3表 14裏 28目 2～17局 2000試]
0.85,0.35,frozen,2000,0.5005,0.0004999999999999449,2,13,30,0.5005,0.0004999999999999449,2,13,30, [0.263500 1表 1裏 1目 1～2局 2000試] [0.230000 1表 2裏 2目 1～4局 2000試] [0.146500 1表 3裏 3目 1～5局 2000試] [0.036500 1表 4裏 4目 1～7局 2000試] [-0.017000 1表 5裏 5目 1～8局 2000試] [-0.007500 1表 7裏 8目 1～14局 2000試] [-0.005000 2表 9裏 9目 1～8局 2000試] [-0.001000 1表 6裏 15目 3～27局 2000試] [0.000500 2表 13裏 30目 2～27局 2000試]
0.86,0.35,frozen,2000,0.4995,-0.0005000000000000004,1,7,15,0.4995,-0.0005000000000000004,1,7,15, [0.254500 1表 1裏 1目 1～2局 2000試] [0.214500 1表 2裏 2目 1～4局 2000試] [0.173000 1表 3裏 3目 1～5局 2000試] [0.080500 1表 4裏 4目 1～7局 2000試] [0.019000 1表 5裏 5目 1～8局 2000試] [0.011500 1表 8裏 9目 1～16局 2000試] [0.003000 2表 9裏 9目 1～8局 2000試] [0.001500 2表 10裏 10目 1～8局 2000試] [-0.000500 1表 7裏 15目 2～27局 2000試]
0.87,0.35,frozen,2000,0.5005,0.0004999999999999449,1,6,12,0.5005,0.0004999999999999449,1,6,12, [0.259500 1表 1裏 1目 1～2局 2000試] [0.184500 1表 3裏 3目 1～5局 2000試] [0.102000 1表 4裏 4目 1～7局 2000試] [0.011500 1表 5裏 5目 1～8局 2000試] [0.000500 1表 6裏 12目 2～20局 2000試]
0.88,0.35,frozen,2000,0.5,0.0,1,8,20,0.5,0.0,1,8,20, [0.279000 1表 1裏 1目 1～2局 2000試] [0.213000 1表 3裏 3目 1～5局 2000試] [0.126000 1表 4裏 4目 1～7局 2000試] [0.059500 1表 5裏 5目 1～8局 2000試] [-0.011000 1表 6裏 6目 1～10局 2000試] [-0.007500 2表 11裏 11目 1～10局 2000試] [-0.003500 2表 12裏 12目 1～10局 2000試] [-0.001500 1表 9裏 13目 1～22局 2000試] [0.000000 1表 8裏 20目 3～34局 2000試]
0.89,0.35,frozen,2000,0.5005,0.0004999999999999449,3,32,36,0.5005,0.0004999999999999449,3,32,36, [0.285500 1表 1裏 1目 1～2局 2000試] [0.279500 2表 2裏 2目 1～2局 2000試] [0.231000 1表 3裏 3目 1～5局 2000試] [0.150000 1表 4裏 4目 1～7局 2000試] [0.087500 1表 5裏 5目 1～8局 2000試] [0.035000 1表 6裏 6目 1～10局 2000試] [-0.013500 1表 7裏 7目 1～11局 2000試] [0.007000 2表 12裏 12目 1～10局 2000試] [0.003500 1表 10裏 13目 1～22局 2000試] [-0.003000 1表 8裏 23目 3～39局 2000試] [0.002500 2表 23裏 25目 1～22局 2000試] [0.001000 2表 16裏 28目 2～24局 2000試] [0.000500 3表 32裏 36目 1～20局 2000試]
0.9,0.35,frozen,2000,0.5005,0.0004999999999999449,1,12,15,0.5005,0.0004999999999999449,1,12,15, [0.295000 1表 1裏 1目 1～2局 2000試] [0.289000 2表 2裏 2目 1～2局 2000試] [0.242500 1表 3裏 3目 1～5局 2000試] [0.174000 1表 4裏 4目 1～7局 2000試] [0.115500 1表 5裏 5目 1～8局 2000試] [0.055500 1表 6裏 6目 1～10局 2000試] [0.010500 1表 7裏 7目 1～11局 2000試] [-0.007500 1表 11裏 12目 1～20局 2000試] [0.000500 1表 12裏 15目 1～25局 2000試]
0.91,0.35,frozen,2000,0.5005,0.0004999999999999449,1,12,17,0.5005,0.0004999999999999449,1,12,17, [0.298000 1表 1裏 1目 1～2局 2000試] [0.289500 2表 2裏 2目 1～2局 2000試] [0.285500 1表 3裏 3目 1～5局 2000試] [0.197500 1表 4裏 4目 1～7局 2000試] [0.142500 1表 5裏 5目 1～8局 2000試] [0.101500 1表 6裏 6目 1～10局 2000試] [0.041000 1表 7裏 7目 1～11局 2000試] [0.015500 1表 8裏 8目 1～13局 2000試] [0.010000 1表 13裏 14目 1～24局 2000試] [-0.007500 1表 14裏 16目 1～27局 2000試] [0.000500 1表 12裏 17目 1～28局 2000試]
0.92,0.35,frozen,2000,0.5,0.0,2,24,42,0.5,0.0,2,24,42, [0.312000 1表 1裏 1目 1～2局 2000試] [0.308500 2表 2裏 2目 1～2局 2000試] [0.211500 1表 4裏 4目 1～7局 2000試] [0.185000 1表 5裏 5目 1～8局 2000試] [0.137000 1表 6裏 6目 1～10局 2000試] [0.097000 1表 7裏 7目 1～11局 2000試] [0.027000 1表 8裏 8目 1～13局 2000試] [0.014500 1表 9裏 9目 1～14局 2000試] [-0.001000 1表 15裏 16目 1～27局 2000試] [0.000000 2表 24裏 42目 2～34局 2000試]
0.93,0.35,frozen,2000,0.5005,0.0004999999999999449,2,19,19,0.5005,0.0004999999999999449,2,19,19, [0.329000 1表 1裏 1目 1～2局 2000試] [0.312000 2表 2裏 2目 1～2局 2000試] [0.254000 1表 4裏 4目 1～7局 2000試] [0.233500 1表 5裏 5目 1～8局 2000試] [0.170500 1表 6裏 6目 1～10局 2000試] [0.125000 1表 7裏 7目 1～11局 2000試] [0.076000 1表 8裏 8目 1～13局 2000試] [0.031000 1表 9裏 9目 1～14局 2000試] [0.018500 1表 10裏 10目 1～16局 2000試] [-0.005000 1表 16裏 17目 1～28局 2000試] [0.002500 1表 17裏 18目 1～30局 2000試] [0.002000 1表 17裏 19目 1～31局 2000試] [0.000500 2表 19裏 19目 1～16局 2000試]
0.94,0.35,frozen,2000,0.5,0.0,3,36,36,0.5,0.0,3,36,36, [0.323000 1表 1裏 1目 1～2局 2000試] [0.319000 3表 3裏 3目 1～2局 2000試] [0.288000 1表 4裏 4目 1～7局 2000試] [0.267000 1表 5裏 5目 1～8局 2000試] [0.210000 1表 6裏 6目 1～10局 2000試] [0.151000 1表 7裏 7目 1～11局 2000試] [0.125500 1表 8裏 8目 1～13局 2000試] [0.091000 1表 9裏 9目 1～14局 2000試] [0.045000 1表 10裏 10目 1～16局 2000試] [0.033500 1表 11裏 11目 1～17局 2000試] [-0.010500 1表 12裏 12目 1～19局 2000試] [-0.001500 1表 19裏 20目 1～33局 2000試] [0.000000 3表 36裏 36目 1～19局 2000試]
0.95,0.35,frozen,2000,0.5,0.0,1,21,33,0.5,0.0,1,21,33, [0.333500 1表 1裏 1目 1～2局 2000試] [0.321500 2表 2裏 2目 1～2局 2000試] [0.311500 3表 3裏 3目 1～2局 2000試] [0.289000 1表 5裏 5目 1～8局 2000試] [0.263500 1表 6裏 6目 1～10局 2000試] [0.203000 1表 7裏 7目 1～11局 2000試] [0.188500 1表 8裏 8目 1～13局 2000試] [0.174500 1表 9裏 9目 1～14局 2000試] [0.116000 1表 10裏 10目 1～16局 2000試] [0.094500 1表 11裏 11目 1～17局 2000試] [0.056000 1表 12裏 12目 1～19局 2000試] [0.035000 1表 13裏 13目 1～20局 2000試] [0.002500 1表 14裏 14目 1～22局 2000試] [-0.001500 1表 27裏 30目 1～48局 2000試] [0.000000 1表 21裏 33目 2～53局 2000試]
