p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.65,0.3,alternating,2000,0.4995,-0.0005000000000000004,4,5,6,0.4995,-0.0005000000000000004,4,5,6, [0.039000 1表 1裏 1目 1～2局 2000試] [0.007500 1表 1裏 2目 2～5局 2000試] [-0.006500 1表 2裏 3目 2～8局 2000試] [-0.003500 2表 2裏 3目 2～5局 2000試] [-0.003000 2表 2裏 4目 2～5局 2000試] [-0.002000 2表 4裏 5目 2～8局 2000試] [-0.000500 4表 5裏 6目 2～5局 2000試]
0.66,0.3,alternating,2000,0.5,0.0,3,3,5,0.5,0.0,3,3,5, [0.029000 1表 1裏 1目 1～2局 2000試] [0.002000 1表 1裏 2目 2～5局 2000試] [-0.001000 1表 2裏 3目 2～8局 2000試] [0.000000 3表 3裏 5目 2～5局 2000試]
0.67,0.3,alternating,2000,0.5005,0.0004999999999999449,3,4,6,0.5005,0.0004999999999999449,3,4,6, [0.033500 1表 1裏 1目 1～2局 2000試] [0.011000 1表 1裏 2目 2～5局 2000試] [0.001000 1表 2裏 4目 3～10局 2000試] [0.000500 3表 4裏 6目 2～5局 2000試]
0.68,0.3,alternating,2000,0.4995,-0.0005000000000000004,2,3,5,0.4995,-0.0005000000000000004,2,3,5, [0.025000 1表 1裏 1目 1～2局 2000試] [0.004000 1表 1裏 2目 2～5局 2000試] [0.001000 3表 3裏 4目 2～5局 2000試] [-0.000500 2表 3裏 5目 2～8局 2000試]
0.69,0.3,alternating,2000,0.5,0.0,2,5,10,0.5,0.0,2,5,10, [0.040500 1表 1裏 1目 1～2局 2000試] [-0.008500 1表 1裏 2目 2～5局 2000試] [-0.004000 1表 1裏 3目 3～8局 2000試] [-0.003500 2表 3裏 3目 1～5局 2000試] [0.002500 1表 1裏 5目 5～13局 2000試] [0.002000 2表 3裏 6目 3～8局 2000試] [0.001000 5表 6裏 6目 1～5局 2000試] [0.000000 2表 5裏 10目 3～13局 2000試]
0.7,0.3,alternating,2000,0.5,0.0,6,7,7,0.5,0.0,6,7,7, [0.056000 1表 1裏 1目 1～2局 2000試] [0.020000 1表 1裏 2目 2～5局 2000試] [0.012500 1表 2裏 2目 1～5局 2000試] [0.003000 1表 1裏 3目 3～8局 2000試] [0.002000 2表 3裏 3目 1～5局 2000試] [-0.001000 2表 2裏 5目 3～8局 2000試] [0.000000 6表 7裏 7目 1～5局 2000試]
0.71,0.3,alternating,2000,0.5,0.0,4,6,7,0.5,0.0,4,6,7, [0.058000 1表 1裏 1目 1～2局 2000試] [0.043000 1表 1裏 2目 2～5局 2000試] [-0.009000 1表 2裏 2目 1～5局 2000試] [-0.004500 1表 1裏 3目 3～8局 2000試] [-0.002500 1表 2裏 4目 3～10局 2000試] [0.001500 1表 3裏 4目 2～10局 2000試] [0.000000 4表 6裏 7目 2～5局 2000試]
0.72,0.3,alternating,2000,0.5005,0.0004999999999999449,1,4,6,0.5005,0.0004999999999999449,1,4,6, [0.058500 1表 1裏 1目 1～2局 2000試] [0.032000 1表 1裏 2目 2～5局 2000試] [-0.003500 1表 2裏 2目 1～5局 2000試] [0.000500 1表 4裏 6目 3～16局 2000試]
0.73,0.3,alternating,2000,0.4995,-0.0005000000000000004,2,4,5,0.4995,-0.0005000000000000004,2,4,5, [0.047000 1表 1裏 1目 1～2局 2000試] [0.009500 1表 1裏 2目 2～5局 2000試] [-0.001000 1表 2裏 2目 1～5局 2000試] [-0.000500 2表 4裏 5目 2～8局 2000試]
0.74,0.3,alternating,2000,0.5,0.0,2,4,6,0.5,0.0,2,4,6, [0.086500 1表 1裏 1目 1～2局 2000試] [0.032000 1表 1裏 2目 2～5局 2000試] [0.008500 1表 2裏 2目 1～5局 2000試] [0.001500 2表 3裏 3目 1～5局 2000試] [0.000000 2表 4裏 6目 2～8局 2000試]
0.75,0.3,alternating,2000,0.4995,-0.0005000000000000004,1,3,5,0.4995,-0.0005000000000000004,1,3,5, [0.079500 1表 1裏 1目 1～2局 2000試] [0.034500 1表 1裏 2目 2～5局 2000試] [0.010000 1表 2裏 2目 1～5局 2000試] [-0.009000 1表 2裏 4目 3～10局 2000試] [0.003500 2表 4裏 4目 1～5局 2000試] [-0.000500 1表 3裏 5目 3～13局 2000試]
0.76,0.3,alternating,2000,0.5,0.0,1,2,8,0.5,0.0,1,2,8, [0.080500 1表 1裏 1目 1～2局 2000試] [0.026500 1表 1裏 2目 2～5局 2000試] [-0.004000 1表 2裏 2目 1～5局 2000試] [-0.002500 1表 1裏 5目 5～13局 2000試] [0.001000 1表 2裏 5目 3～13局 2000試] [0.000000 1表 2裏 8目 5～22局 2000試]
0.77,0.3,alternating,2000,0.5,0.0,2,3,7,0.5,0.0,2,3,7, [0.074000 1表 1裏 1目 1～2局 2000試] [0.041000 1表 1裏 2目 2～5局 2000試] [0.022000 1表 2裏 2目 1～5局 2000試] [-0.010500 1表 1裏 3目 3～8局 2000試] [0.009000 2表 3裏 3目 1～5局 2000試] [0.006500 1表 2裏 4目 3～10局 2000試] [-0.002500 1表 2裏 5目 3～13局 2000試] [-0.001500 1表 3裏 6目 3～16局 2000試] [0.000000 2表 3裏 7目 3～10局 2000試]
0.78,0.3,alternating,2000,0.4995,-0.0005000000000000004,2,2,6,0.4995,-0.0005000000000000004,2,2,6, [0.079000 1表 1裏 1目 1～2局 2000試] [0.042000 1表 1裏 2目 2～5局 2000試] [0.031000 1表 2裏 2目 1～5局 2000試] [0.014500 1表 1裏 3目 3～8局 2000試] [0.001500 1表 2裏 3目 2～8局 2000試] [-0.000500 2表 2裏 6目 3～8局 2000試]
0.79,0.3,alternating,2000,0.5,0.0,1,1,3,0.5,0.0,1,1,3, [0.106000 1表 1裏 1目 1～2局 2000試] [0.040500 1表 1裏 2目 2～5局 2000試] [0.038500 1表 2裏 2目 1～5局 2000試] [0.000000 1表 1裏 3目 3～8局 2000試]
0.8,0.3,alternating,2000,0.4995,-0.0005000000000000004,1,3,4,0.4995,-0.0005000000000000004,1,3,4, [0.102000 1表 1裏 1目 1～2局 2000試] [0.075500 1表 1裏 2目 2～5局 2000試] [0.034000 1表 2裏 2目 1～5局 2000試] [0.010000 1表 1裏 3目 3～8局 2000試] [-0.000500 1表 3裏 4目 2～10局 2000試]
0.81,0.3,alternating,2000,0.4995,-0.0005000000000000004,2,4,7,0.4995,-0.0005000000000000004,2,4,7, [0.111500 1表 1裏 1目 1～2局 2000試] [0.068000 1表 1裏 2目 2～5局 2000試] [0.031000 1表 2裏 2目 1～5局 2000試] [-0.009000 1表 1裏 3目 3～8局 2000試] [-0.002500 1表 3裏 3目 1～8局 2000試] [0.001000 1表 2裏 5目 3～13局 2000試] [-0.000500 2表 4裏 7目 3～10局 2000試]
0.82,0.3,alternating,2000,0.4995,-0.0005000000000000004,2,8,9,0.4995,-0.0005000000000000004,2,8,9, [0.114500 1表 1裏 1目 1～2局 2000試] [0.063500 1表 1裏 2目 2～5局 2000試] [0.042000 1表 2裏 2目 1～5局 2000試] [0.013000 1表 1裏 3目 3～8局 2000試] [-0.002500 1表 3裏 3目 1～8局 2000試] [-0.001000 2表 3裏 5目 2～8局 2000試] [-0.000500 2表 8裏 9目 2～13局 2000試]
0.83,0.3,alternating,2000,0.5005,0.0004999999999999449,4,9,9,0.5005,0.0004999999999999449,4,9,9, [0.123000 1表 1裏 1目 1～2局 2000試] [0.087500 1表 1裏 2目 2～5局 2000試] [0.063000 1表 2裏 2目 1～5局 2000試] [0.024500 1表 1裏 3目 3～8局 2000試] [0.008500 1表 2裏 3目 2～8局 2000試] [0.005500 1表 3裏 3目 1～8局 2000試] [0.003000 1表 3裏 5目 3～13局 2000試] [0.002500 3表 3裏 7目 3～8局 2000試] [0.001500 2表 5裏 8目 3～10局 2000試] [0.001000 3表 9裏 9目 1～8局 2000試] [0.000500 4表 9裏 9目 1～8局 2000試]
0.84,0.3,alternating,2000,0.5005,0.0004999999999999449,1,1,5,0.5005,0.0004999999999999449,1,1,5, [0.136000 1表 1裏 1目 1～2局 2000試] [0.063000 1表 1裏 2目 2～5局 2000試] [0.033500 1表 2裏 2目 1～5局 2000試] [0.006500 1表 1裏 3目 3～8局 2000試] [0.005500 1表 2裏 4目 3～10局 2000試] [0.000500 1表 1裏 5目 5～13局 2000試]
0.85,0.3,alternating,2000,0.4995,-0.0005000000000000004,1,2,6,0.4995,-0.0005000000000000004,1,2,6, [0.115500 1表 1裏 1目 1～2局 2000試] [0.070500 1表 1裏 2目 2～5局 2000試] [0.044000 1表 2裏 2目 1～5局 2000試] [0.010500 1表 1裏 3目 3～8局 2000試] [0.008000 1表 2裏 3目 2～8局 2000試] [0.001000 1表 1裏 4目 4～10局 2000試] [-0.000500 1表 2裏 6目 4～16局 2000試]
0.86,0.3,alternating,2000,0.4995,-0.0005000000000000004,2,3,6,0.4995,-0.0005000000000000004,2,3,6, [0.129000 1表 1裏 1目 1～2局 2000試] [0.089000 1表 1裏 2目 2～5局 2000試] [0.071500 1表 2裏 2目 1～5局 2000試] [0.038500 1表 1裏 3目 3～8局 2000試] [0.014500 1表 2裏 3目 2～8局 2000試] [-0.010500 1表 1裏 4目 4～10局 2000試] [-0.004500 1表 2裏 4目 3～10局 2000試] [-0.000500 2表 3裏 6目 3～8局 2000試]
0.87,0.3,alternating,2000,0.5,0.0,2,4,7,0.5,0.0,2,4,7, [0.151000 1表 1裏 1目 1～2局 2000試] [0.091000 1表 1裏 2目 2～5局 2000試] [0.083500 1表 2裏 2目 1～5局 2000試] [0.020500 1表 1裏 3目 3～8局 2000試] [0.004500 1表 3裏 3目 1～8局 2000試] [0.003500 1表 2裏 4目 3～10局 2000試] [0.002000 1表 4裏 6目 3～16局 2000試] [0.000000 2表 4裏 7目 3～10局 2000試]
0.88,0.3,alternating,2000,0.4995,-0.0005000000000000004,2,3,7,0.4995,-0.0005000000000000004,2,3,7, [0.159500 1表 1裏 1目 1～2局 2000試] [0.102000 1表 1裏 2目 2～5局 2000試] [0.101500 1表 2裏 2目 1～5局 2000試] [0.011000 1表 1裏 3目 3～8局 2000試] [-0.008500 1表 3裏 3目 1～8局 2000試] [0.001000 1表 1裏 4目 4～10局 2000試] [-0.000500 2表 3裏 7目 3～10局 2000試]
0.89,0.3,alternating,2000,0.5005,0.0004999999999999449,2,4,8,0.5005,0.0004999999999999449,2,4,8, [0.133500 1表 1裏 1目 1～2局 2000試] [0.092500 1表 1裏 2目 2～5局 2000試] [0.071500 1表 2裏 2目 1～5局 2000試] [0.028000 1表 1裏 3目 3～8局 2000試] [0.023000 1表 2裏 3目 2～8局 2000試] [-0.018000 1表 1裏 4目 4～10局 2000試] [-0.005500 1表 2裏 4目 3～10局 2000試] [0.003500 1表 2裏 7目 5～19局 2000試] [0.000500 2表 4裏 8目 3～10局 2000試]
0.9,0.3,alternating,2000,0.5,0.0,2,6,7,0.5,0.0,2,6,7, [0.122500 1表 1裏 1目 1～2局 2000試] [0.097000 1表 1裏 2目 2～5局 2000試] [0.092000 1表 2裏 2目 1～5局 2000試] [0.025000 1表 1裏 3目 3～8局 2000試] [0.024000 1表 3裏 3目 1～8局 2000試] [-0.001500 1表 1裏 4目 4～10局 2000試] [0.000000 2表 6裏 7目 2～10局 2000試]
0.91,0.3,alternating,2000,0.5,0.0,1,3,3,0.5,0.0,1,3,3, [0.133000 1表 1裏 1目 1～2局 2000試] [0.109500 1表 1裏 2目 2～5局 2000試] [0.086500 1表 2裏 2目 1～5局 2000試] [0.038000 1表 1裏 3目 3～8局 2000試] [0.027500 1表 2裏 3目 2～8局 2000試] [0.000000 1表 3裏 3目 1～8局 2000試]
0.92,0.3,alternating,2000,0.4995,-0.0005000000000000004,1,3,6,0.4995,-0.0005000000000000004,1,3,6, [0.161000 1表 1裏 1目 1～2局 2000試] [0.135000 1表 1裏 2目 2～5局 2000試] [0.121500 1表 2裏 2目 1～5局 2000試] [0.035000 1表 1裏 3目 3～8局 2000試] [-0.013000 1表 1裏 4目 4～10局 2000試] [0.009000 1表 2裏 4目 3～10局 2000試] [-0.002500 1表 4裏 4目 1～10局 2000試] [-0.000500 1表 3裏 6目 3～16局 2000試]
0.93,0.3,alternating,2000,0.5005,0.0004999999999999449,1,2,4,0.5005,0.0004999999999999449,1,2,4, [0.169000 1表 1裏 1目 1～2局 2000試] [0.104000 1表 1裏 2目 2～5局 2000試] [0.100500 1表 2裏 2目 1～5局 2000試] [0.042500 1表 1裏 3目 3～8局 2000試] [0.001500 1表 1裏 4目 4～10局 2000試] [0.000500 1表 2裏 4目 3～10局 2000試]
0.94,0.3,alternating,2000,0.5005,0.0004999999999999449,2,6,8,0.5005,0.0004999999999999449,2,6,8, [0.174500 1表 1裏 1目 1～2局 2000試] [0.141500 1表 1裏 2目 2～5局 2000試] [0.114000 1表 2裏 2目 1～5局 2000試] [0.033500 1表 1裏 3目 3～8局 2000試] [0.004500 1表 1裏 4目 4～10局 2000試] [0.003500 1表 2裏 4目 3～10局 2000試] [0.001000 1表 1裏 6目 6～16局 2000試] [0.000500 2表 6裏 8目 2～10局 2000試]
0.95,0.3,alternating,2000,0.5005,0.0004999999999999449,2,2,11,0.5005,0.0004999999999999449,2,2,11, [0.167500 1表 1裏 1目 1～2局 2000試] [0.115000 1表 1裏 2目 2～5局 2000試] [0.102500 1表 2裏 2目 1～5局 2000試] [0.061500 1表 1裏 3目 3～8局 2000試] [0.007500 1表 1裏 4目 4～10局 2000試] [-0.001000 1表 4裏 4目 1～10局 2000試] [0.000500 2表 2裏 11目 6～16局 2000試]
