p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.6,0.7,alternating,2000,0.5,0.0,1,4,10,0.5,0.0,1,4,10, [-0.103000 1表 1裏 1目 1～4局 2000試] [-0.062500 1表 1裏 2目 2～10局 2000試] [-0.028000 1表 1裏 3目 3～17局 2000試] [-0.015500 1表 3裏 3目 1～17局 2000試] [-0.013000 1表 3裏 4目 2～24局 2000試] [0.006000 1表 2裏 5目 3～30局 2000試] [-0.004000 1表 5裏 6目 2～37局 2000試] [0.001500 2表 3裏 7目 3～24局 2000試] [0.001000 2表 6裏 9目 3～30局 2000試] [0.000000 1表 4裏 10目 4～64局 2000試]
0.61,0.7,alternating,2000,0.5,0.0,3,8,9,0.5,0.0,3,8,9, [-0.094500 1表 1裏 1目 1～4局 2000試] [-0.065500 1表 1裏 2目 2～10局 2000試] [-0.050500 1表 1裏 3目 3～17局 2000試] [-0.008500 1表 2裏 3目 2～17局 2000試] [-0.004500 1表 4裏 5目 2～30局 2000試] [-0.001000 1表 5裏 7目 3～44局 2000試] [0.000000 3表 8裏 9目 2～17局 2000試]
0.62,0.7,alternating,2000,0.5,0.0,1,3,4,0.5,0.0,1,3,4, [-0.125000 1表 1裏 1目 1～4局 2000試] [-0.085000 1表 1裏 2目 2～10局 2000試] [-0.059500 1表 2裏 2目 1～10局 2000試] [-0.044500 1表 1裏 3目 3～17局 2000試] [-0.008500 1表 2裏 3目 2～17局 2000試] [-0.002000 1表 2裏 4目 3～24局 2000試] [0.000000 1表 3裏 4目 2～24局 2000試]
0.63,0.7,alternating,2000,0.5005,0.0004999999999999449,1,2,7,0.5005,0.0004999999999999449,1,2,7, [-0.099000 1表 1裏 1目 1～4局 2000試] [-0.053500 1表 1裏 2目 2～10局 2000試] [-0.027500 1表 2裏 2目 1～10局 2000試] [-0.013000 1表 2裏 3目 2～17局 2000試] [-0.006000 2表 3裏 5目 2～17局 2000試] [0.000500 1表 2裏 7目 5～44局 2000試]
0.64,0.7,alternating,2000,0.5,0.0,1,3,4,0.5,0.0,1,3,4, [-0.099000 1表 1裏 1目 1～4局 2000試] [-0.067000 1表 1裏 2目 2～10局 2000試] [-0.037000 1表 2裏 2目 1～10局 2000試] [-0.017000 1表 1裏 3目 3～17局 2000試] [-0.004000 1表 2裏 3目 2～17局 2000試] [0.000000 1表 3裏 4目 2～24局 2000試]
0.65,0.7,alternating,2000,0.5,0.0,2,3,6,0.5,0.0,2,3,6, [-0.102000 1表 1裏 1目 1～4局 2000試] [-0.077500 1表 1裏 2目 2～10局 2000試] [-0.062000 1表 2裏 2目 1～10局 2000試] [-0.020500 1表 1裏 3目 3～17局 2000試] [0.004500 1表 3裏 4目 2～24局 2000試] [0.003500 2表 3裏 5目 2～17局 2000試] [-0.001000 1表 4裏 5目 2～30局 2000試] [0.000000 2表 3裏 6目 3～17局 2000試]
0.66,0.7,alternating,2000,0.4995,-0.0005000000000000004,3,4,9,0.4995,-0.0005000000000000004,3,4,9, [-0.108500 1表 1裏 1目 1～4局 2000試] [-0.082500 1表 1裏 2目 2～10局 2000試] [-0.060000 1表 2裏 2目 1～10局 2000試] [-0.033000 1表 1裏 3目 3～17局 2000試] [-0.005000 1表 2裏 3目 2～17局 2000試] [-0.001500 2表 3裏 5目 2～17局 2000試] [0.001500 2表 6裏 7目 2～24局 2000試] [-0.000500 3表 4裏 9目 3～17局 2000試]
0.67,0.7,alternating,2000,0.5005,0.0004999999999999449,1,3,10,0.5005,0.0004999999999999449,1,3,10, [-0.100500 1表 1裏 1目 1～4局 2000試] [-0.050000 1表 1裏 2目 2～10局 2000試] [-0.037000 1表 1裏 3目 3～17局 2000試] [-0.005000 1表 2裏 3目 2～17局 2000試] [0.003000 1表 4裏 5目 2～30局 2000試] [-0.001000 1表 6裏 7目 2～44局 2000試] [0.000500 1表 3裏 10目 5～64局 2000試]
0.68,0.7,alternating,2000,0.4995,-0.0005000000000000004,3,6,7,0.4995,-0.0005000000000000004,3,6,7, [-0.093500 1表 1裏 1目 1～4局 2000試] [-0.074500 1表 1裏 2目 2～10局 2000試] [-0.055500 1表 2裏 2目 1～10局 2000試] [-0.041500 1表 1裏 3目 3～17局 2000試] [-0.040000 1表 2裏 3目 2～17局 2000試] [-0.034000 1表 3裏 3目 1～17局 2000試] [-0.028500 2表 3裏 3目 1～10局 2000試] [-0.026500 1表 1裏 4目 4～24局 2000試] [-0.021500 1表 2裏 4目 3～24局 2000試] [-0.015000 1表 3裏 4目 2～24局 2000試] [-0.006000 1表 2裏 5目 3～30局 2000試] [-0.003500 1表 4裏 5目 2～30局 2000試] [-0.003000 1表 3裏 6目 3～37局 2000試] [-0.001000 1表 3裏 7目 3～44局 2000試] [-0.000500 3表 6裏 7目 2～17局 2000試]
0.69,0.7,alternating,2000,0.5005,0.0004999999999999449,3,9,12,0.5005,0.0004999999999999449,3,9,12, [-0.079500 1表 1裏 1目 1～4局 2000試] [-0.062000 1表 1裏 2目 2～10局 2000試] [-0.053000 1表 2裏 2目 1～10局 2000試] [-0.020000 1表 1裏 3目 3～17局 2000試] [-0.009500 1表 2裏 3目 2～17局 2000試] [-0.006000 1表 3裏 4目 2～24局 2000試] [-0.003500 1表 4裏 5目 2～30局 2000試] [0.003000 1表 3裏 6目 3～37局 2000試] [0.001000 2表 3裏 6目 3～17局 2000試] [0.000500 3表 9裏 12目 2～24局 2000試]
0.7,0.7,alternating,2000,0.4995,-0.0005000000000000004,2,9,11,0.4995,-0.0005000000000000004,2,9,11, [-0.128000 1表 1裏 1目 1～4局 2000試] [-0.066000 1表 1裏 2目 2～10局 2000試] [-0.040000 1表 2裏 2目 1～10局 2000試] [-0.025000 1表 1裏 3目 3～17局 2000試] [-0.012000 1表 2裏 3目 2～17局 2000試] [-0.007500 1表 3裏 4目 2～24局 2000試] [-0.006500 1表 1裏 5目 5～30局 2000試] [-0.004000 1表 4裏 5目 2～30局 2000試] [-0.001000 1表 2裏 7目 5～44局 2000試] [-0.000500 2表 9裏 11目 2～37局 2000試]
0.71,0.7,alternating,2000,0.5005,0.0004999999999999449,1,3,9,0.5005,0.0004999999999999449,1,3,9, [-0.098000 1表 1裏 1目 1～4局 2000試] [-0.069500 1表 1裏 2目 2～10局 2000試] [-0.059500 1表 2裏 2目 1～10局 2000試] [-0.038000 1表 1裏 3目 3～17局 2000試] [-0.016500 1表 2裏 3目 2～17局 2000試] [-0.014500 1表 2裏 4目 3～24局 2000試] [-0.012500 2表 3裏 5目 2～17局 2000試] [-0.006500 1表 2裏 6目 4～37局 2000試] [-0.001000 1表 6裏 6目 1～37局 2000試] [0.000500 1表 3裏 9目 5～57局 2000試]
0.72,0.7,alternating,2000,0.5,0.0,1,4,6,0.5,0.0,1,4,6, [-0.092000 1表 1裏 1目 1～4局 2000試] [-0.073500 1表 1裏 2目 2～10局 2000試] [-0.049000 1表 2裏 2目 1～10局 2000試] [-0.040000 1表 1裏 3目 3～17局 2000試] [-0.030000 1表 2裏 3目 2～17局 2000試] [-0.028500 1表 1裏 4目 4～24局 2000試] [-0.027500 1表 2裏 4目 3～24局 2000試] [-0.006500 1表 3裏 4目 2～24局 2000試] [0.002000 1表 2裏 6目 4～37局 2000試] [0.000000 1表 4裏 6目 3～37局 2000試]
0.73,0.7,alternating,2000,0.5005,0.0004999999999999449,4,5,11,0.5005,0.0004999999999999449,4,5,11, [-0.076500 1表 1裏 1目 1～4局 2000試] [-0.034500 1表 1裏 2目 2～10局 2000試] [-0.015500 1表 2裏 3目 2～17局 2000試] [-0.013000 1表 4裏 5目 2～30局 2000試] [-0.012000 1表 2裏 6目 4～37局 2000試] [-0.001500 2表 2裏 6目 3～17局 2000試] [-0.001000 1表 2裏 7目 5～44局 2000試] [0.000500 4表 5裏 11目 3～17局 2000試]
0.74,0.7,alternating,2000,0.5005,0.0004999999999999449,1,5,7,0.5005,0.0004999999999999449,1,5,7, [-0.085000 1表 1裏 1目 1～4局 2000試] [-0.057500 1表 1裏 2目 2～10局 2000試] [-0.026500 1表 1裏 3目 3～17局 2000試] [-0.018500 1表 3裏 3目 1～17局 2000試] [-0.016000 1表 3裏 4目 2～24局 2000試] [-0.014500 1表 3裏 5目 3～30局 2000試] [-0.003000 2表 3裏 5目 2～17局 2000試] [0.000500 1表 5裏 7目 3～44局 2000試]
0.75,0.7,alternating,2000,0.4995,-0.0005000000000000004,4,5,9,0.4995,-0.0005000000000000004,4,5,9, [-0.093000 1表 1裏 1目 1～4局 2000試] [-0.072500 1表 1裏 2目 2～10局 2000試] [-0.053000 1表 2裏 2目 1～10局 2000試] [-0.035000 1表 1裏 3目 3～17局 2000試] [-0.029500 1表 3裏 3目 1～17局 2000試] [-0.023000 1表 2裏 4目 3～24局 2000試] [-0.003500 1表 2裏 5目 3～30局 2000試] [0.002000 2表 3裏 6目 3～17局 2000試] [-0.001500 1表 4裏 7目 3～44局 2000試] [-0.001000 2表 4裏 8目 3～24局 2000試] [-0.000500 4表 5裏 9目 2～17局 2000試]
0.76,0.7,alternating,2000,0.5,0.0,1,2,3,0.5,0.0,1,2,3, [-0.095000 1表 1裏 1目 1～4局 2000試] [-0.050000 1表 1裏 2目 2～10局 2000試] [-0.024500 1表 1裏 3目 3～17局 2000試] [0.000000 1表 2裏 3目 2～17局 2000試]
0.77,0.7,alternating,2000,0.4995,-0.0005000000000000004,1,5,8,0.4995,-0.0005000000000000004,1,5,8, [-0.077000 1表 1裏 1目 1～4局 2000試] [-0.068500 1表 1裏 2目 2～10局 2000試] [-0.038500 1表 2裏 2目 1～10局 2000試] [-0.036500 1表 1裏 3目 3～17局 2000試] [-0.018500 1表 2裏 3目 2～17局 2000試] [-0.005500 1表 3裏 4目 2～24局 2000試] [-0.001000 1表 2裏 6目 4～37局 2000試] [-0.000500 1表 5裏 8目 3～50局 2000試]
0.78,0.7,alternating,2000,0.5,0.0,1,2,5,0.5,0.0,1,2,5, [-0.092000 1表 1裏 1目 1～4局 2000試] [-0.050000 1表 1裏 2目 2～10局 2000試] [-0.048000 1表 2裏 2目 1～10局 2000試] [-0.028000 1表 1裏 3目 3～17局 2000試] [-0.016000 1表 2裏 3目 2～17局 2000試] [-0.003500 1表 2裏 4目 3～24局 2000試] [0.000000 1表 2裏 5目 3～30局 2000試]
0.79,0.7,alternating,2000,0.4995,-0.0005000000000000004,3,5,7,0.4995,-0.0005000000000000004,3,5,7, [-0.084000 1表 1裏 1目 1～4局 2000試] [-0.057500 1表 1裏 2目 2～10局 2000試] [-0.030500 1表 2裏 2目 1～10局 2000試] [-0.013500 1表 1裏 3目 3～17局 2000試] [-0.008500 1表 3裏 4目 2～24局 2000試] [-0.008000 2表 3裏 5目 2～17局 2000試] [0.003000 1表 2裏 7目 5～44局 2000試] [-0.001500 2表 3裏 7目 3～24局 2000試] [-0.000500 3表 5裏 7目 2～17局 2000試]
0.8,0.7,alternating,2000,0.5,0.0,1,3,8,0.5,0.0,1,3,8, [-0.071000 1表 1裏 1目 1～4局 2000試] [-0.055500 1表 1裏 2目 2～10局 2000試] [-0.008500 1表 1裏 3目 3～17局 2000試] [-0.004000 2表 2裏 5目 3～17局 2000試] [0.003000 1表 4裏 6目 3～37局 2000試] [-0.001000 2表 5裏 6目 2～17局 2000試] [0.000000 1表 3裏 8目 4～50局 2000試]
0.81,0.7,alternating,2000,0.4995,-0.0005000000000000004,1,3,9,0.4995,-0.0005000000000000004,1,3,9, [-0.103500 1表 1裏 1目 1～4局 2000試] [-0.049000 1表 1裏 2目 2～10局 2000試] [-0.046500 1表 2裏 2目 1～10局 2000試] [-0.012000 1表 1裏 3目 3～17局 2000試] [0.003000 1表 2裏 3目 2～17局 2000試] [-0.002000 1表 3裏 3目 1～17局 2000試] [0.001500 2表 3裏 5目 2～17局 2000試] [0.001000 2表 3裏 7目 3～24局 2000試] [-0.000500 1表 3裏 9目 5～57局 2000試]
0.82,0.7,alternating,2000,0.5,0.0,1,2,6,0.5,0.0,1,2,6, [-0.103500 1表 1裏 1目 1～4局 2000試] [-0.046000 1表 1裏 2目 2～10局 2000試] [-0.033000 1表 1裏 3目 3～17局 2000試] [-0.017000 1表 2裏 3目 2～17局 2000試] [0.011500 1表 3裏 4目 2～24局 2000試] [-0.008000 2表 5裏 5目 1～17局 2000試] [0.000000 1表 2裏 6目 4～37局 2000試]
0.83,0.7,alternating,2000,0.5,0.0,1,5,7,0.5,0.0,1,5,7, [-0.081000 1表 1裏 1目 1～4局 2000試] [-0.066500 1表 1裏 2目 2～10局 2000試] [-0.039000 1表 2裏 2目 1～10局 2000試] [-0.018000 1表 1裏 3目 3～17局 2000試] [-0.014000 1表 3裏 3目 1～17局 2000試] [-0.012500 1表 3裏 5目 3～30局 2000試] [-0.011500 1表 4裏 5目 2～30局 2000試] [0.010000 1表 2裏 6目 4～37局 2000試] [0.001500 1表 3裏 6目 3～37局 2000試] [0.000000 1表 5裏 7目 3～44局 2000試]
0.84,0.7,alternating,2000,0.4995,-0.0005000000000000004,1,1,6,0.4995,-0.0005000000000000004,1,1,6, [-0.071500 1表 1裏 1目 1～4局 2000試] [-0.044500 1表 2裏 2目 1～10局 2000試] [-0.031500 1表 1裏 3目 3～17局 2000試] [0.002000 1表 2裏 3目 2～17局 2000試] [-0.000500 1表 1裏 6目 6～37局 2000試]
0.85,0.7,alternating,2000,0.5,0.0,3,5,8,0.5,0.0,3,5,8, [-0.072500 1表 1裏 1目 1～4局 2000試] [-0.055000 1表 1裏 2目 2～10局 2000試] [-0.052000 1表 2裏 2目 1～10局 2000試] [-0.027000 1表 1裏 3目 3～17局 2000試] [-0.005500 1表 2裏 3目 2～17局 2000試] [-0.003000 1表 2裏 4目 3～24局 2000試] [-0.001500 1表 3裏 8目 4～50局 2000試] [0.000000 3表 5裏 8目 2～17局 2000試]
0.86,0.7,alternating,2000,0.5,0.0,1,3,6,0.5,0.0,1,3,6, [-0.056000 1表 1裏 1目 1～4局 2000試] [-0.026000 1表 1裏 3目 3～17局 2000試] [-0.011500 1表 2裏 3目 2～17局 2000試] [-0.005000 1表 3裏 3目 1～17局 2000試] [-0.002500 1表 3裏 5目 3～30局 2000試] [0.000000 1表 3裏 6目 3～37局 2000試]
0.87,0.7,alternating,2000,0.5,0.0,3,5,8,0.5,0.0,3,5,8, [-0.082500 1表 1裏 1目 1～4局 2000試] [-0.063000 1表 1裏 2目 2～10局 2000試] [-0.047000 1表 2裏 2目 1～10局 2000試] [-0.020000 1表 1裏 3目 3～17局 2000試] [0.007000 1表 3裏 3目 1～17局 2000試] [-0.005500 2表 2裏 5目 3～17局 2000試] [0.005500 2表 4裏 5目 2～17局 2000試] [-0.003500 2表 5裏 5目 1～17局 2000試] [0.001000 1表 4裏 7目 3～44局 2000試] [0.000000 3表 5裏 8目 2～17局 2000試]
0.88,0.7,alternating,2000,0.4995,-0.0005000000000000004,1,5,6,0.4995,-0.0005000000000000004,1,5,6, [-0.063500 1表 1裏 1目 1～4局 2000試] [-0.044000 1表 2裏 2目 1～10局 2000試] [-0.027000 1表 1裏 3目 3～17局 2000試] [-0.013000 1表 2裏 3目 2～17局 2000試] [-0.003000 1表 2裏 4目 3～24局 2000試] [-0.001500 1表 3裏 4目 2～24局 2000試] [-0.000500 1表 5裏 6目 2～37局 2000試]
0.89,0.7,alternating,2000,0.5005,0.0004999999999999449,1,2,9,0.5005,0.0004999999999999449,1,2,9, [-0.084500 1表 1裏 1目 1～4局 2000試] [-0.061000 1表 1裏 2目 2～10局 2000試] [-0.032000 1表 2裏 2目 1～10局 2000試] [-0.005500 1表 1裏 3目 3～17局 2000試] [-0.004500 1表 4裏 4目 1～24局 2000試] [0.002500 1表 5裏 6目 2～37局 2000試] [0.001500 3表 3裏 7目 3～17局 2000試] [-0.001000 3表 4裏 8目 3～17局 2000試] [0.000500 1表 2裏 9目 6～57局 2000試]
0.9,0.7,alternating,2000,0.5,0.0,1,4,11,0.5,0.0,1,4,11, [-0.060500 1表 1裏 1目 1～4局 2000試] [-0.045000 1表 2裏 2目 1～10局 2000試] [-0.004000 1表 1裏 3目 3～17局 2000試] [0.001500 1表 5裏 6目 2～37局 2000試] [0.001000 1表 6裏 7目 2～44局 2000試] [0.000000 1表 4裏 11目 5～70局 2000試]
0.91,0.7,alternating,2000,0.5,0.0,3,4,8,0.5,0.0,3,4,8, [-0.070000 1表 1裏 1目 1～4局 2000試] [-0.048000 1表 1裏 2目 2～10局 2000試] [-0.033500 1表 2裏 2目 1～10局 2000試] [0.003500 1表 1裏 3目 3～17局 2000試] [0.002000 1表 5裏 6目 2～37局 2000試] [0.000000 3表 4裏 8目 3～17局 2000試]
0.92,0.7,alternating,2000,0.4995,-0.0005000000000000004,1,2,6,0.4995,-0.0005000000000000004,1,2,6, [-0.046000 1表 1裏 1目 1～4局 2000試] [-0.036000 1表 2裏 2目 1～10局 2000試] [-0.006000 1表 1裏 3目 3～17局 2000試] [0.003000 2表 3裏 5目 2～17局 2000試] [-0.000500 1表 2裏 6目 4～37局 2000試]
0.93,0.7,alternating,2000,0.5005,0.0004999999999999449,1,7,7,0.5005,0.0004999999999999449,1,7,7, [-0.061500 1表 1裏 1目 1～4局 2000試] [-0.059500 1表 1裏 2目 2～10局 2000試] [-0.010000 1表 1裏 3目 3～17局 2000試] [-0.009000 1表 3裏 5目 3～30局 2000試] [-0.003500 1表 2裏 6目 4～37局 2000試] [0.000500 1表 7裏 7目 1～44局 2000試]
0.94,0.7,alternating,2000,0.5005,0.0004999999999999449,1,2,5,0.5005,0.0004999999999999449,1,2,5, [-0.070500 1表 1裏 1目 1～4局 2000試] [-0.056000 1表 1裏 2目 2～10局 2000試] [-0.022000 1表 2裏 2目 1～10局 2000試] [-0.011500 1表 2裏 3目 2～17局 2000試] [0.005500 1表 3裏 3目 1～17局 2000試] [0.000500 1表 2裏 5目 3～30局 2000試]
0.95,0.7,alternating,2000,0.5005,0.0004999999999999449,2,7,8,0.5005,0.0004999999999999449,2,7,8, [-0.070500 1表 1裏 1目 1～4局 2000試] [-0.059500 1表 2裏 2目 1～10局 2000試] [-0.026500 1表 1裏 3目 3～17局 2000試] [-0.010500 1表 2裏 3目 2～17局 2000試] [-0.005000 1表 3裏 5目 3～30局 2000試] [0.002000 2表 3裏 5目 2～17局 2000試] [-0.001500 3表 4裏 8目 3～17局 2000試] [0.000500 2表 7裏 8目 2～24局 2000試]
