p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.5,0.6,frozen,2000,0.5,0.0,2,2,41,0.5,0.0,2,2,41, [-0.100500 1表 1裏 1目 1～3局 2000試] [-0.070500 1表 1裏 2目 2～8局 2000試] [-0.052500 1表 1裏 3目 3～13局 2000試] [-0.045500 2表 2裏 3目 2～8局 2000試] [-0.031000 1表 1裏 4目 4～18局 2000試] [-0.030500 1表 1裏 6目 6～28局 2000試] [-0.016000 1表 1裏 8目 8～38局 2000試] [-0.011500 2表 2裏 12目 6～28局 2000試] [-0.009500 2表 2裏 18目 9～43局 2000試] [0.004500 1表 1裏 21目 21～103局 2000試] [-0.001500 11表 11裏 27目 2～13局 2000試] [0.001500 1表 1裏 28目 28～138局 2000試] [-0.001000 3表 3裏 40目 13～68局 2000試] [0.000000 2表 2裏 41目 21～103局 2000試]
0.51,0.6,frozen,2000,0.4995,-0.0005000000000000004,4,4,21,0.4995,-0.0005000000000000004,4,4,21, [-0.101500 1表 1裏 1目 1～3局 2000試] [-0.034500 1表 1裏 2目 2～8局 2000試] [-0.029500 1表 1裏 3目 3～13局 2000試] [-0.026500 1表 1裏 4目 4～18局 2000試] [-0.008000 1表 1裏 5目 5～23局 2000試] [-0.007500 1表 1裏 6目 6～28局 2000試] [-0.002500 2表 2裏 7目 4～18局 2000試] [-0.002000 2表 2裏 8目 4～18局 2000試] [0.001500 1表 1裏 12目 12～58局 2000試] [0.001000 2表 2裏 18目 9～43局 2000試] [-0.000500 4表 4裏 21目 5～28局 2000試]
0.52,0.6,frozen,2000,0.4995,-0.0005000000000000004,1,1,3,0.4995,-0.0005000000000000004,1,1,3, [-0.094000 1表 1裏 1目 1～3局 2000試] [-0.031500 1表 1裏 2目 2～8局 2000試] [-0.000500 1表 1裏 3目 3～13局 2000試]
0.53,0.6,frozen,2000,0.5,0.0,2,2,5,0.5,0.0,2,2,5, [-0.104000 1表 1裏 1目 1～3局 2000試] [-0.015500 1表 1裏 2目 2～8局 2000試] [-0.005000 1表 1裏 3目 3～13局 2000試] [0.000000 2表 2裏 5目 3～13局 2000試]
0.54,0.6,frozen,2000,0.5,0.0,5,7,9,0.5,0.0,5,7,9, [-0.065500 1表 1裏 1目 1～3局 2000試] [0.009500 1表 1裏 2目 2～8局 2000試] [-0.004000 2表 2裏 4目 2～8局 2000試] [0.002500 2表 3裏 4目 1～8局 2000試] [-0.002000 3表 3裏 4目 1～8局 2000試] [0.000000 5表 7裏 9目 1～8局 2000試]
0.55,0.6,frozen,2000,0.4995,-0.0005000000000000004,4,4,5,0.4995,-0.0005000000000000004,4,4,5, [-0.046500 1表 1裏 1目 1～3局 2000試] [0.016500 1表 1裏 2目 2～8局 2000試] [0.004000 2表 2裏 3目 2～8局 2000試] [-0.000500 4表 4裏 5目 1～8局 2000試]
0.56,0.6,frozen,2000,0.5005,0.0004999999999999449,5,7,9,0.5005,0.0004999999999999449,5,7,9, [-0.067500 1表 1裏 1目 1～3局 2000試] [0.036500 1表 1裏 2目 2～8局 2000試] [0.020000 2表 2裏 3目 2～8局 2000試] [0.015000 2表 2裏 4目 2～8局 2000試] [0.007000 4表 4裏 6目 2～8局 2000試] [0.006000 4表 7裏 8目 1～8局 2000試] [0.000500 5表 7裏 9目 1～8局 2000試]
0.57,0.6,frozen,2000,0.5005,0.0004999999999999449,3,4,12,0.5005,0.0004999999999999449,3,4,12, [-0.045500 1表 1裏 1目 1～3局 2000試] [0.036500 2表 2裏 3目 2～8局 2000試] [0.034000 2表 3裏 4目 1～8局 2000試] [0.029000 3表 3裏 5目 2～8局 2000試] [0.027000 4表 4裏 5目 1～8局 2000試] [0.009000 4表 4裏 6目 2～8局 2000試] [0.003000 5表 5裏 9目 2～8局 2000試] [0.002500 5表 6裏 9目 2～8局 2000試] [0.000500 3表 4裏 12目 3～15局 2000試]
0.58,0.6,frozen,2000,0.5005,0.0004999999999999449,7,13,20,0.5005,0.0004999999999999449,7,13,20, [-0.048500 1表 1裏 1目 1～3局 2000試] [0.040000 1表 1裏 2目 2～8局 2000試] [0.037000 2表 2裏 3目 2～8局 2000試] [0.031500 4表 4裏 5目 1～8局 2000試] [0.029500 4表 4裏 6目 2～8局 2000試] [0.028000 3表 5裏 6目 1～8局 2000試] [-0.021000 3表 4裏 7目 2～10局 2000試] [-0.019500 4表 7裏 9目 1～10局 2000試] [-0.013000 2表 3裏 10目 3～20局 2000試] [0.012500 4表 5裏 13目 3～15局 2000試] [-0.009500 6表 8裏 13目 2～10局 2000試] [0.004000 3表 4裏 19目 5～28局 2000試] [0.000500 7表 13裏 20目 2～10局 2000試]
0.59,0.6,frozen,2000,0.5005,0.0004999999999999449,6,8,13,0.5005,0.0004999999999999449,6,8,13, [-0.029500 1表 1裏 1目 1～3局 2000試] [-0.018000 2表 3裏 5目 2～10局 2000試] [-0.005000 2表 3裏 6目 2～10局 2000試] [-0.002500 3表 5裏 8目 2～10局 2000試] [-0.002000 4表 5裏 9目 2～10局 2000試] [0.000500 6表 8裏 13目 2～10局 2000試]
