p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.5,0.65,alternating,2000,0.5005,0.0004999999999999449,2,3,9,0.5005,0.0004999999999999449,2,3,9, [-0.151000 1表 1裏 1目 1～3局 2000試] [-0.078000 1表 1裏 2目 2～9局 2000試] [-0.062000 1表 2裏 2目 1～9局 2000試] [-0.047500 1表 1裏 3目 3～15局 2000試] [-0.012500 1表 2裏 3目 2～15局 2000試] [-0.012000 1表 3裏 4目 2～20局 2000試] [-0.011000 2表 3裏 5目 2～15局 2000試] [-0.008500 1表 4裏 5目 2～26局 2000試] [0.001500 2表 4裏 5目 2～15局 2000試] [-0.001000 1表 2裏 8目 5～43局 2000試] [0.000500 2表 3裏 9目 4～26局 2000試]
0.51,0.65,alternating,2000,0.4995,-0.0005000000000000004,1,6,8,0.4995,-0.0005000000000000004,1,6,8, [-0.138000 1表 1裏 1目 1～3局 2000試] [-0.049000 1表 1裏 2目 2～9局 2000試] [-0.033000 1表 2裏 3目 2～15局 2000試] [-0.013000 1表 2裏 4目 3～20局 2000試] [-0.008000 1表 3裏 4目 2～20局 2000試] [-0.005500 1表 4裏 5目 2～26局 2000試] [-0.003500 1表 5裏 7目 3～38局 2000試] [0.001000 3表 5裏 7目 2～15局 2000試] [-0.000500 1表 6裏 8目 3～43局 2000試]
0.52,0.65,alternating,2000,0.5,0.0,1,2,7,0.5,0.0,1,2,7, [-0.127500 1表 1裏 1目 1～3局 2000試] [-0.056500 1表 1裏 2目 2～9局 2000試] [-0.048500 1表 1裏 3目 3～15局 2000試] [-0.042000 1表 2裏 3目 2～15局 2000試] [-0.034500 1表 3裏 3目 1～15局 2000試] [-0.027500 1表 2裏 4目 3～20局 2000試] [-0.012000 1表 1裏 5目 5～26局 2000試] [-0.003500 1表 2裏 5目 3～26局 2000試] [0.000000 1表 2裏 7目 5～38局 2000試]
0.53,0.65,alternating,2000,0.4995,-0.0005000000000000004,2,6,9,0.4995,-0.0005000000000000004,2,6,9, [-0.141000 1表 1裏 1目 1～3局 2000試] [-0.060500 1表 1裏 2目 2～9局 2000試] [-0.033500 1表 1裏 3目 3～15局 2000試] [-0.025500 1表 2裏 3目 2～15局 2000試] [-0.008500 1表 2裏 4目 3～20局 2000試] [0.006500 1表 2裏 5目 3～26局 2000試] [-0.006000 1表 2裏 6目 4～32局 2000試] [-0.004000 1表 2裏 7目 5～38局 2000試] [-0.001500 1表 6裏 7目 2～38局 2000試] [-0.001000 1表 6裏 9目 3～49局 2000試] [-0.000500 2表 6裏 9目 3～26局 2000試]
0.54,0.65,alternating,2000,0.4995,-0.0005000000000000004,2,6,8,0.4995,-0.0005000000000000004,2,6,8, [-0.135500 1表 1裏 1目 1～3局 2000試] [-0.049500 1表 1裏 2目 2～9局 2000試] [-0.041000 1表 1裏 3目 3～15局 2000試] [-0.019500 1表 2裏 3目 2～15局 2000試] [0.001000 1表 3裏 4目 2～20局 2000試] [-0.000500 2表 6裏 8目 2～20局 2000試]
0.55,0.65,alternating,2000,0.4995,-0.0005000000000000004,1,5,6,0.4995,-0.0005000000000000004,1,5,6, [-0.098500 1表 1裏 1目 1～3局 2000試] [-0.066000 1表 1裏 2目 2～9局 2000試] [-0.046000 1表 2裏 2目 1～9局 2000試] [-0.045500 1表 1裏 3目 3～15局 2000試] [-0.024000 1表 2裏 3目 2～15局 2000試] [-0.007000 1表 2裏 4目 3～20局 2000試] [-0.005000 1表 3裏 5目 3～26局 2000試] [-0.000500 1表 5裏 6目 2～32局 2000試]
0.56,0.65,alternating,2000,0.5005,0.0004999999999999449,1,2,6,0.5005,0.0004999999999999449,1,2,6, [-0.117000 1表 1裏 1目 1～3局 2000試] [-0.049500 1表 1裏 2目 2～9局 2000試] [-0.023500 1表 2裏 3目 2～15局 2000試] [-0.022500 1表 2裏 4目 3～20局 2000試] [-0.009000 2表 3裏 5目 2～15局 2000試] [0.000500 1表 2裏 6目 4～32局 2000試]
0.57,0.65,alternating,2000,0.4995,-0.0005000000000000004,1,3,5,0.4995,-0.0005000000000000004,1,3,5, [-0.116000 1表 1裏 1目 1～3局 2000試] [-0.056000 1表 1裏 2目 2～9局 2000試] [-0.043500 1表 1裏 3目 3～15局 2000試] [-0.030500 1表 2裏 3目 2～15局 2000試] [-0.020500 1表 2裏 4目 3～20局 2000試] [-0.000500 1表 3裏 5目 3～26局 2000試]
0.58,0.65,alternating,2000,0.5,0.0,1,8,9,0.5,0.0,1,8,9, [-0.115000 1表 1裏 1目 1～3局 2000試] [-0.063000 1表 1裏 2目 2～9局 2000試] [-0.048500 1表 2裏 2目 1～9局 2000試] [-0.028500 1表 1裏 3目 3～15局 2000試] [-0.014000 1表 2裏 4目 3～20局 2000試] [0.010000 1表 3裏 4目 2～20局 2000試] [-0.005500 1表 2裏 6目 4～32局 2000試] [-0.005000 1表 3裏 6目 3～32局 2000試] [0.001000 2表 5裏 6目 2～15局 2000試] [0.000000 1表 8裏 9目 2～49局 2000試]
0.59,0.65,alternating,2000,0.5,0.0,1,3,7,0.5,0.0,1,3,7, [-0.109000 1表 1裏 1目 1～3局 2000試] [-0.055500 1表 1裏 2目 2～9局 2000試] [-0.029500 1表 1裏 3目 3～15局 2000試] [-0.022000 1表 1裏 4目 4～20局 2000試] [-0.020000 1表 2裏 4目 3～20局 2000試] [-0.012500 1表 3裏 4目 2～20局 2000試] [0.001500 1表 4裏 5目 2～26局 2000試] [0.000000 1表 3裏 7目 3～38局 2000試]
