p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.6,0.2,frozen,2000,0.5005,0.0004999999999999449,6,10,13,0.5005,0.0004999999999999449,6,10,13, [0.069000 1表 1裏 1目 1～2局 2000試] [0.060500 2表 2裏 2目 1～2局 2000試] [0.010500 2表 3裏 5目 2～5局 2000試] [0.003000 2表 3裏 8目 3～8局 2000試] [-0.002000 3表 5裏 9目 2～5局 2000試] [0.001500 5表 6裏 11目 2～5局 2000試] [0.000500 6表 10裏 13目 1～5局 2000試]
0.61,0.2,frozen,2000,0.5005,0.0004999999999999449,6,9,14,0.5005,0.0004999999999999449,6,9,14, [0.094000 1表 1裏 1目 1～2局 2000試] [0.077500 2表 2裏 2目 1～2局 2000試] [0.046000 2表 3裏 5目 2～5局 2000試] [0.023500 2表 3裏 6目 2～5局 2000試] [0.023000 3表 5裏 7目 1～5局 2000試] [0.010500 3表 5裏 8目 2～5局 2000試] [0.010000 3表 5裏 9目 2～5局 2000試] [0.006500 4表 6裏 9目 2～5局 2000試] [0.006000 5表 8裏 12目 2～5局 2000試] [-0.001000 6表 7裏 14目 2～5局 2000試] [0.000500 6表 9裏 14目 2～5局 2000試]
0.62,0.2,frozen,2000,0.5005,0.0004999999999999449,3,5,16,0.5005,0.0004999999999999449,3,5,16, [0.105500 1表 1裏 1目 1～2局 2000試] [-0.082000 1表 2裏 2目 1～3局 2000試] [-0.064000 1表 2裏 3目 2～5局 2000試] [0.045000 2表 3裏 5目 2～5局 2000試] [0.034500 2表 3裏 6目 2～5局 2000試] [0.028500 3表 4裏 7目 2～5局 2000試] [0.022500 3表 5裏 7目 1～5局 2000試] [-0.003000 3表 5裏 14目 3～9局 2000試] [0.000500 3表 5裏 16目 3～12局 2000試]
0.63,0.2,frozen,2000,0.5,0.0,7,13,35,0.5,0.0,7,13,35, [0.111500 1表 1裏 1目 1～2局 2000試] [-0.101000 1表 2裏 2目 1～3局 2000試] [0.093500 2表 2裏 2目 1～2局 2000試] [-0.055500 1表 2裏 3目 2～5局 2000試] [-0.040500 1表 2裏 5目 3～9局 2000試] [-0.020000 2表 4裏 5目 1～5局 2000試] [0.010000 2表 3裏 9目 3～9局 2000試] [-0.002500 3表 5裏 13目 3～9局 2000試] [0.002500 4表 7裏 20目 3～9局 2000試] [-0.001000 5表 8裏 21目 3～9局 2000試] [0.000000 7表 13裏 35目 3～9局 2000試]
0.64,0.2,frozen,2000,0.4995,-0.0005000000000000004,3,5,19,0.4995,-0.0005000000000000004,3,5,19, [0.111500 1表 1裏 1目 1～2局 2000試] [-0.076000 1表 2裏 2目 1～3局 2000試] [-0.020500 1表 2裏 3目 2～5局 2000試] [-0.020000 2表 4裏 6目 2～5局 2000試] [-0.006000 2表 5裏 6目 1～5局 2000試] [-0.002500 7表 15裏 16目 1～5局 2000試] [0.002000 7表 15裏 17目 1～5局 2000試] [-0.000500 3表 5裏 19目 4～13局 2000試]
0.65,0.2,frozen,2000,0.4995,-0.0005000000000000004,5,10,13,0.4995,-0.0005000000000000004,5,10,13, [0.133000 1表 1裏 1目 1～2局 2000試] [-0.046500 1表 2裏 2目 1～3局 2000試] [0.005500 1表 2裏 3目 2～5局 2000試] [0.004500 3表 6裏 7目 1～5局 2000試] [0.001000 4表 10裏 11目 1～5局 2000試] [-0.000500 5表 10裏 13目 1～5局 2000試]
0.66,0.2,frozen,2000,0.5005,0.0004999999999999449,8,17,20,0.5005,0.0004999999999999449,8,17,20, [0.146000 1表 1裏 1目 1～2局 2000試] [-0.042500 1表 2裏 2目 1～3局 2000試] [0.020500 1表 2裏 3目 2～5局 2000試] [0.012500 1表 2裏 5目 3～9局 2000試] [0.012000 3表 6裏 7目 1～5局 2000試] [0.009500 3表 7裏 8目 1～5局 2000試] [0.001000 1表 2裏 9目 5～17局 2000試] [0.000500 8表 17裏 20目 1～5局 2000試]
0.67,0.2,frozen,2000,0.5005,0.0004999999999999449,1,2,12,0.5005,0.0004999999999999449,1,2,12, [0.139500 1表 1裏 1目 1～2局 2000試] [-0.035000 1表 2裏 2目 1～3局 2000試] [0.016500 1表 2裏 3目 2～5局 2000試] [-0.012500 1表 2裏 4目 2～7局 2000試] [-0.010500 2表 5裏 7目 1～7局 2000試] [-0.005500 1表 2裏 8目 4～14局 2000試] [-0.004500 3表 5裏 10目 2～7局 2000試] [0.000500 1表 2裏 12目 6～22局 2000試]
0.68,0.2,frozen,2000,0.4995,-0.0005000000000000004,1,2,4,0.4995,-0.0005000000000000004,1,2,4, [0.154000 1表 1裏 1目 1～2局 2000試] [-0.028000 1表 2裏 2目 1～3局 2000試] [-0.011500 2表 3裏 3目 1～3局 2000試] [-0.000500 1表 2裏 4目 2～7局 2000試]
0.69,0.2,frozen,2000,0.4995,-0.0005000000000000004,7,11,11,0.4995,-0.0005000000000000004,7,11,11, [0.174500 1表 1裏 1目 1～2局 2000試] [0.011500 1表 2裏 2目 1～3局 2000試] [-0.003500 2表 3裏 3目 1～3局 2000試] [-0.003000 3表 4裏 4目 1～3局 2000試] [0.002500 3表 6裏 11目 2～7局 2000試] [-0.000500 7表 11裏 11目 1～3局 2000試]
0.7,0.2,frozen,2000,0.5,0.0,10,17,17,0.5,0.0,10,17,17, [0.174000 1表 1裏 1目 1～2局 2000試] [0.001000 1表 2裏 2目 1～3局 2000試] [0.000000 10表 17裏 17目 1～3局 2000試]
0.71,0.2,frozen,2000,0.5,0.0,3,9,11,0.5,0.0,3,9,11, [0.185500 1表 1裏 1目 1～2局 2000試] [0.025000 1表 2裏 2目 1～3局 2000試] [0.017500 2表 3裏 3目 1～3局 2000試] [-0.005000 1表 3裏 4目 1～7局 2000試] [0.003000 3表 6裏 6目 1～3局 2000試] [0.002500 2表 6裏 8目 1～7局 2000試] [0.000000 3表 9裏 11目 1～7局 2000試]
0.72,0.2,frozen,2000,0.5,0.0,6,19,23,0.5,0.0,6,19,23, [0.195500 1表 1裏 1目 1～2局 2000試] [0.022000 1表 2裏 2目 1～3局 2000試] [0.018000 2表 4裏 4目 1～3局 2000試] [0.017000 5表 6裏 6目 1～3局 2000試] [0.015000 2表 6裏 7目 1～7局 2000試] [0.011500 4表 7裏 7目 1～3局 2000試] [-0.011000 2表 6裏 9目 2～8局 2000試] [-0.009500 3表 7裏 13目 2～8局 2000試] [-0.001000 3表 8裏 13目 2～8局 2000試] [0.000000 6表 19裏 23目 1～7局 2000試]
0.73,0.2,frozen,2000,0.5,0.0,3,7,14,0.5,0.0,3,7,14, [0.197500 1表 1裏 1目 1～2局 2000試] [0.055000 1表 2裏 2目 1～3局 2000試] [0.045000 1表 3裏 4目 1～7局 2000試] [-0.006500 1表 3裏 5目 2～8局 2000試] [0.001000 2表 6裏 9目 2～8局 2000試] [0.000000 3表 7裏 14目 2～8局 2000試]
0.74,0.2,frozen,2000,0.5005,0.0004999999999999449,5,15,21,0.5005,0.0004999999999999449,5,15,21, [0.203500 1表 1裏 1目 1～2局 2000試] [0.081500 1表 2裏 2目 1～3局 2000試] [-0.062500 1表 3裏 3目 1～4局 2000試] [0.062000 2表 4裏 4目 1～3局 2000試] [0.055000 3表 4裏 4目 1～3局 2000試] [0.015000 1表 3裏 5目 2～8局 2000試] [0.007000 1表 3裏 7目 2～12局 2000試] [-0.004000 2表 6裏 9目 2～8局 2000試] [0.003000 2表 7裏 9目 1～8局 2000試] [0.002000 1表 3裏 13目 4～22局 2000試] [0.000500 5表 15裏 21目 1～8局 2000試]
0.75,0.2,frozen,2000,0.5005,0.0004999999999999449,2,7,11,0.5005,0.0004999999999999449,2,7,11, [0.214500 1表 1裏 1目 1～2局 2000試] [0.100500 1表 2裏 2目 1～3局 2000試] [-0.059500 1表 3裏 3目 1～4局 2000試] [0.036500 1表 3裏 5目 2～8局 2000試] [-0.018000 1表 4裏 5目 1～8局 2000試] [0.015000 2表 7裏 9目 1～8局 2000試] [-0.011000 2表 9裏 10目 1～8局 2000試] [0.002500 1表 3裏 11目 4～18局 2000試] [0.000500 2表 7裏 11目 2～9局 2000試]
0.76,0.2,frozen,2000,0.4995,-0.0005000000000000004,2,7,12,0.4995,-0.0005000000000000004,2,7,12, [0.244000 1表 1裏 1目 1～2局 2000試] [0.089000 1表 2裏 2目 1～3局 2000試] [-0.020500 1表 3裏 3目 1～4局 2000試] [-0.007000 1表 4裏 5目 1～8局 2000試] [0.003500 2表 8裏 10目 1～8局 2000試] [-0.000500 2表 7裏 12目 2～9局 2000試]
0.77,0.2,frozen,2000,0.5,0.0,1,3,3,0.5,0.0,1,3,3, [0.235000 1表 1裏 1目 1～2局 2000試] [0.099000 1表 2裏 2目 1～3局 2000試] [0.000000 1表 3裏 3目 1～4局 2000試]
0.78,0.2,frozen,2000,0.5005,0.0004999999999999449,1,3,3,0.5005,0.0004999999999999449,1,3,3, [0.257000 1表 1裏 1目 1～2局 2000試] [0.113000 1表 2裏 2目 1～3局 2000試] [0.000500 1表 3裏 3目 1～4局 2000試]
0.79,0.2,frozen,2000,0.4995,-0.0005000000000000004,1,4,7,0.4995,-0.0005000000000000004,1,4,7, [0.269500 1表 1裏 1目 1～2局 2000試] [0.135000 1表 2裏 2目 1～3局 2000試] [0.028000 1表 3裏 3目 1～4局 2000試] [0.013500 2表 5裏 5目 1～4局 2000試] [-0.001500 1表 5裏 6目 1～9局 2000試] [-0.000500 1表 4裏 7目 2～10局 2000試]
0.8,0.2,frozen,2000,0.4995,-0.0005000000000000004,2,10,12,0.4995,-0.0005000000000000004,2,10,12, [0.266000 1表 1裏 1目 1～2局 2000試] [0.157500 1表 2裏 2目 1～3局 2000試] [0.053500 1表 3裏 3目 1～4局 2000試] [-0.052500 1表 4裏 4目 1～5局 2000試] [0.010500 1表 5裏 6目 1～9局 2000試] [-0.009500 1表 5裏 7目 1～10局 2000試] [-0.000500 2表 10裏 12目 1～9局 2000試]
0.81,0.2,frozen,2000,0.4995,-0.0005000000000000004,3,14,22,0.4995,-0.0005000000000000004,3,14,22, [0.275500 1表 1裏 1目 1～2局 2000試] [0.170500 1表 2裏 2目 1～3局 2000試] [0.049500 1表 3裏 3目 1～4局 2000試] [-0.035000 1表 4裏 4目 1～5局 2000試] [0.012000 1表 5裏 6目 1～9局 2000試] [-0.002000 1表 5裏 11目 2～17局 2000試] [-0.001500 2表 10裏 22目 2～17局 2000試] [-0.000500 3表 14裏 22目 2～12局 2000試]
0.82,0.2,frozen,2000,0.4995,-0.0005000000000000004,5,18,18,0.4995,-0.0005000000000000004,5,18,18, [0.290500 1表 1裏 1目 1～2局 2000試] [0.193000 1表 2裏 2目 1～3局 2000試] [0.059000 1表 3裏 3目 1～4局 2000試] [-0.006500 1表 4裏 4目 1～5局 2000試] [0.005000 1表 5裏 8目 2～12局 2000試] [-0.002500 1表 5裏 12目 2～18局 2000試] [0.001000 3表 12裏 12目 1～5局 2000試] [-0.000500 5表 18裏 18目 1～5局 2000試]
0.83,0.2,frozen,2000,0.5005,0.0004999999999999449,3,17,26,0.5005,0.0004999999999999449,3,17,26, [0.286000 1表 1裏 1目 1～2局 2000試] [0.213000 1表 2裏 2目 1～3局 2000試] [0.085000 1表 3裏 3目 1～4局 2000試] [-0.004000 1表 4裏 4目 1～5局 2000試] [-0.002500 1表 6裏 7目 1～10局 2000試] [-0.001000 2表 11裏 17目 2～13局 2000試] [0.000500 3表 17裏 26目 2～13局 2000試]
0.84,0.2,frozen,2000,0.5,0.0,3,22,26,0.5,0.0,3,22,26, [0.303000 1表 1裏 1目 1～2局 2000試] [0.206500 1表 2裏 2目 1～3局 2000試] [0.126000 1表 3裏 3目 1～4局 2000試] [0.046000 1表 4裏 4目 1～5局 2000試] [0.014500 1表 6裏 7目 1～10局 2000試] [0.001500 1表 7裏 8目 1～12局 2000試] [0.000000 3表 22裏 26目 1～13局 2000試]
0.85,0.2,frozen,2000,0.5,0.0,1,6,27,0.5,0.0,1,6,27, [0.314500 1表 1裏 1目 1～2局 2000試] [0.236000 1表 2裏 2目 1～3局 2000試] [0.135500 1表 3裏 3目 1～4局 2000試] [0.052500 1表 4裏 4目 1～5局 2000試] [-0.040000 1表 5裏 5目 1～7局 2000試] [0.025500 1表 7裏 8目 1～12局 2000試] [0.024000 1表 7裏 9目 1～13局 2000試] [0.008500 1表 7裏 10目 1～14局 2000試] [-0.008000 1表 6裏 16目 3～23局 2000試] [0.006000 2表 10裏 19目 2～14局 2000試] [0.004000 2表 14裏 19目 1～14局 2000試] [0.002000 2表 14裏 20目 1～14局 2000試] [-0.001000 1表 6裏 21目 4～30局 2000試] [0.000000 1表 6裏 27目 5～39局 2000試]
0.86,0.2,frozen,2000,0.5,0.0,2,13,21,0.5,0.0,2,13,21, [0.337000 1表 1裏 1目 1～2局 2000試] [0.235000 1表 2裏 2目 1～3局 2000試] [0.173000 1表 3裏 3目 1～4局 2000試] [0.086000 1表 4裏 4目 1～5局 2000試] [-0.014000 1表 5裏 5目 1～7局 2000試] [0.001000 1表 8裏 10目 1～14局 2000試] [0.000000 2表 13裏 21目 2～15局 2000試]
0.87,0.2,frozen,2000,0.4995,-0.0005000000000000004,3,29,31,0.4995,-0.0005000000000000004,3,29,31, [0.343000 1表 1裏 1目 1～2局 2000試] [0.249000 1表 2裏 2目 1～3局 2000試] [0.175000 1表 3裏 3目 1～4局 2000試] [0.096000 1表 4裏 4目 1～5局 2000試] [0.018500 1表 5裏 5目 1～7局 2000試] [0.007500 2表 10裏 10目 1～7局 2000試] [0.001000 1表 6裏 12目 2～17局 2000試] [-0.000500 3表 29裏 31目 1～15局 2000試]
0.88,0.2,frozen,2000,0.5005,0.0004999999999999449,3,23,37,0.5005,0.0004999999999999449,3,23,37, [0.360500 1表 1裏 1目 1～2局 2000試] [0.282500 1表 2裏 2目 1～3局 2000試] [0.196000 1表 3裏 3目 1～4局 2000試] [0.109000 1表 4裏 4目 1～5局 2000試] [0.037500 1表 5裏 5目 1～7局 2000試] [-0.029000 1表 6裏 6目 1～8局 2000試] [0.018000 1表 9裏 10目 1～14局 2000試] [-0.014000 2表 11裏 11目 1～8局 2000試] [0.006000 1表 10裏 12目 1～17局 2000試] [0.002000 1表 7裏 13目 2～18局 2000試] [0.001000 1表 8裏 13目 2～18局 2000試] [0.000500 3表 23裏 37目 2～18局 2000試]
0.89,0.2,frozen,2000,0.5005,0.0004999999999999449,2,21,22,0.5005,0.0004999999999999449,2,21,22, [0.348500 1表 1裏 1目 1～2局 2000試] [0.298500 1表 2裏 2目 1～3局 2000試] [0.232500 1表 3裏 3目 1～4局 2000試] [0.169000 1表 4裏 4目 1～5局 2000試] [0.056500 1表 5裏 5目 1～7局 2000試] [0.013000 1表 6裏 6目 1～8局 2000試] [0.009500 2表 11裏 11目 1～8局 2000試] [0.003500 1表 11裏 12目 1～17局 2000試] [0.001500 1表 10裏 15目 2～20局 2000試] [0.000500 2表 21裏 22目 1～15局 2000試]
0.9,0.2,frozen,2000,0.4995,-0.0005000000000000004,1,11,16,0.4995,-0.0005000000000000004,1,11,16, [0.375000 1表 1裏 1目 1～2局 2000試] [0.306500 1表 2裏 2目 1～3局 2000試] [0.233000 1表 3裏 3目 1～4局 2000試] [0.178500 1表 4裏 4目 1～5局 2000試] [0.104500 1表 5裏 5目 1～7局 2000試] [0.038000 1表 6裏 6目 1～8局 2000試] [-0.011000 1表 7裏 7目 1～9局 2000試] [0.002000 1表 12裏 13目 1～18局 2000試] [-0.001500 1表 12裏 15目 1～20局 2000試] [-0.000500 1表 11裏 16目 1～22局 2000試]
0.91,0.2,frozen,2000,0.4995,-0.0005000000000000004,1,12,18,0.4995,-0.0005000000000000004,1,12,18, [0.369000 1表 1裏 1目 1～2局 2000試] [0.333500 1表 2裏 2目 1～3局 2000試] [0.271500 1表 3裏 3目 1～4局 2000試] [0.202000 1表 4裏 4目 1～5局 2000試] [0.128500 1表 5裏 5目 1～7局 2000試] [0.080500 1表 6裏 6目 1～8局 2000試] [0.040500 1表 7裏 7目 1～9局 2000試] [-0.002000 1表 8裏 8目 1～10局 2000試] [-0.001500 1表 14裏 17目 1～23局 2000試] [-0.000500 1表 12裏 18目 2～24局 2000試]
0.92,0.2,frozen,2000,0.5,0.0,2,33,35,0.5,0.0,2,33,35, [0.378000 1表 1裏 1目 1～2局 2000試] [0.351000 1表 2裏 2目 1～3局 2000試] [0.270000 1表 3裏 3目 1～4局 2000試] [0.219000 1表 4裏 4目 1～5局 2000試] [0.173000 1表 5裏 5目 1～7局 2000試] [0.127500 1表 6裏 6目 1～8局 2000試] [0.067000 1表 7裏 7目 1～9局 2000試] [0.033500 1表 8裏 8目 1～10局 2000試] [-0.018000 1表 9裏 9目 1～12局 2000試] [0.006000 1表 14裏 15目 1～20局 2000試] [0.001500 1表 12裏 20目 2～27局 2000試] [0.001000 1表 13裏 27目 2～37局 2000試] [0.000000 2表 33裏 35目 1～24局 2000試]
0.93,0.2,frozen,2000,0.5005,0.0004999999999999449,2,37,39,0.5005,0.0004999999999999449,2,37,39, [0.397500 1表 1裏 1目 1～2局 2000試] [0.367500 1表 2裏 2目 1～3局 2000試] [0.324000 1表 3裏 3目 1～4局 2000試] [0.269000 1表 4裏 4目 1～5局 2000試] [0.189500 1表 5裏 5目 1～7局 2000試] [0.158500 1表 6裏 6目 1～8局 2000試] [0.122500 1表 7裏 7目 1～9局 2000試] [0.094000 1表 8裏 8目 1～10局 2000試] [0.045500 1表 9裏 9目 1～12局 2000試] [0.010000 1表 10裏 10目 1～13局 2000試] [0.001500 1表 17裏 18目 1～24局 2000試] [0.001000 1表 18裏 22目 1～29局 2000試] [0.000500 2表 37裏 39目 1～27局 2000試]
0.94,0.2,frozen,2000,0.5,0.0,1,21,27,0.5,0.0,1,21,27, [0.406500 1表 1裏 1目 1～2局 2000試] [0.383500 1表 2裏 2目 1～3局 2000試] [0.340000 1表 3裏 3目 1～4局 2000試] [0.291000 1表 4裏 4目 1～5局 2000試] [0.251000 1表 5裏 5目 1～7局 2000試] [0.193500 1表 6裏 6目 1～8局 2000試] [0.154500 1表 7裏 7目 1～9局 2000試] [0.142000 1表 8裏 8目 1～10局 2000試] [0.063000 1表 9裏 9目 1～12局 2000試] [0.047000 1表 10裏 10目 1～13局 2000試] [0.018500 1表 11裏 11目 1～14局 2000試] [-0.010500 1表 12裏 12目 1～15局 2000試] [0.008500 1表 20裏 21目 1～28局 2000試] [-0.005500 1表 21裏 22目 1～29局 2000試] [0.003500 1表 22裏 26目 1～34局 2000試] [0.002000 1表 14裏 27目 2～35局 2000試] [0.000000 1表 21裏 27目 1～35局 2000試]
0.95,0.2,frozen,2000,0.5,0.0,1,17,32,0.5,0.0,1,17,32, [0.409000 1表 1裏 1目 1～2局 2000試] [0.400500 1表 2裏 2目 1～3局 2000試] [0.343000 1表 3裏 3目 1～4局 2000試] [0.326000 1表 4裏 4目 1～5局 2000試] [0.284000 1表 5裏 5目 1～7局 2000試] [0.254500 1表 6裏 6目 1～8局 2000試] [0.205000 1表 7裏 7目 1～9局 2000試] [0.190500 1表 8裏 8目 1～10局 2000試] [0.149000 1表 9裏 9目 1～12局 2000試] [0.110500 1表 10裏 10目 1～13局 2000試] [0.079000 1表 11裏 11目 1～14局 2000試] [0.062500 1表 12裏 12目 1～15局 2000試] [0.016000 1表 13裏 13目 1～17局 2000試] [0.002500 1表 14裏 14目 1～18局 2000試] [0.000000 1表 17裏 32目 2～42局 2000試]
