turn_system_name,failure_rate,p,span,t_step,h_step,shortest_coins,upper_limit_coins,expected_a_win_rate,expected_no_win_match_rate
frozen,0.05,0.73,1,1,1,1,2,0.73,0.0025
frozen,0.05,0.74,1,1,1,1,2,0.7399999999999999,0.0025
frozen,0.05,0.75,1,1,1,1,2,0.7499999999999999,0.0025
frozen,0.05,0.76,1,1,1,1,2,0.76,0.0025
frozen,0.05,0.77,1,1,1,1,2,0.7699999999999999,0.0025
frozen,0.05,0.78,1,1,1,1,2,0.78,0.0025
frozen,0.05,0.79,1,1,1,1,2,0.7899999999999999,0.0025
frozen,0.05,0.8,1,1,1,1,2,0.8,0.0025
frozen,0.05,0.81,1,1,1,1,2,0.8099999999999999,0.0025
frozen,0.05,0.82,1,1,1,1,2,0.82,0.0025
frozen,0.05,0.83,1,1,1,1,2,0.83,0.0025
frozen,0.05,0.84,1,1,1,1,2,0.84,0.0025
frozen,0.05,0.85,1,1,1,1,2,0.85,0.0025
frozen,0.05,0.86,1,1,1,1,2,0.86,0.0025
frozen,0.05,0.87,1,1,1,1,2,0.87,0.0025
frozen,0.05,0.88,1,1,1,1,2,0.8799999999999999,0.0025
frozen,0.05,0.89,1,1,1,1,2,0.8899999999999998,0.0025
frozen,0.05,0.9,1,1,1,1,2,0.8999999999999999,0.0025
frozen,0.05,0.91,1,1,1,1,2,0.9099999999999998,0.0025
frozen,0.05,0.92,1,1,1,1,2,0.92,0.0025
frozen,0.05,0.93,1,1,1,1,2,0.9299999999999998,0.0025
frozen,0.05,0.94,1,1,1,1,2,0.9399999999999998,0.0025
frozen,0.05,0.95,1,1,1,1,2,0.9499999999999998,0.0025
frozen,0.1,0.5,1,1,1,1,2,0.5,0.01
frozen,0.1,0.51,1,1,1,1,2,0.51,0.01
frozen,0.1,0.52,1,1,1,1,2,0.52,0.01
frozen,0.1,0.53,1,1,1,1,2,0.5300000000000001,0.01
frozen,0.1,0.54,1,1,1,1,2,0.5400000000000001,0.01
frozen,0.1,0.55,1,1,1,1,2,0.5500000000000002,0.01
frozen,0.1,0.56,1,1,1,1,2,0.5600000000000002,0.01
frozen,0.1,0.57,1,1,1,1,2,0.5700000000000001,0.01
frozen,0.1,0.58,1,1,1,1,2,0.5800000000000001,0.01
frozen,0.1,0.59,1,1,1,1,2,0.5900000000000001,0.01
frozen,0.1,0.6,1,1,1,1,2,0.6000000000000001,0.01
frozen,0.1,0.61,1,1,1,1,2,0.6100000000000001,0.01
frozen,0.1,0.62,1,1,1,1,2,0.6200000000000001,0.01
frozen,0.1,0.63,1,1,1,1,2,0.6300000000000001,0.01
frozen,0.1,0.64,1,1,1,1,2,0.6400000000000001,0.01
frozen,0.1,0.65,1,1,1,1,2,0.6500000000000001,0.01
frozen,0.1,0.66,1,1,1,1,2,0.6600000000000001,0.01
frozen,0.1,0.67,1,1,1,1,2,0.6700000000000002,0.01
frozen,0.1,0.68,1,1,1,1,2,0.6800000000000002,0.01
frozen,0.1,0.69,1,1,1,1,2,0.6900000000000001,0.01
frozen,0.1,0.7,1,1,1,1,2,0.7000000000000001,0.01
frozen,0.1,0.71,1,1,1,1,2,0.71,0.01
frozen,0.1,0.72,1,1,1,1,2,0.7200000000000001,0.01
frozen,0.1,0.73,1,1,1,1,2,0.7300000000000001,0.01
frozen,0.1,0.74,1,1,1,1,2,0.7400000000000001,0.01
frozen,0.1,0.75,1,1,1,1,2,0.7500000000000001,0.01
frozen,0.1,0.76,1,1,1,1,2,0.7600000000000001,0.01
frozen,0.1,0.77,1,1,1,1,2,0.7700000000000001,0.01
frozen,0.1,0.78,1,1,1,1,2,0.7800000000000001,0.01
frozen,0.1,0.79,1,1,1,1,2,0.7900000000000001,0.01
frozen,0.1,0.8,1,1,1,1,2,0.8,0.01
frozen,0.1,0.81,1,1,1,1,2,0.8100000000000002,0.01
frozen,0.1,0.82,1,1,1,1,2,0.8200000000000001,0.01
frozen,0.1,0.83,1,1,1,1,2,0.8300000000000001,0.01
frozen,0.1,0.84,1,1,1,1,2,0.8400000000000001,0.01
frozen,0.1,0.85,1,1,1,1,2,0.8500000000000001,0.01
frozen,0.1,0.86,1,1,1,1,2,0.8600000000000001,0.01
frozen,0.1,0.87,1,1,1,1,2,0.8700000000000001,0.01
frozen,0.1,0.88,1,1,1,1,2,0.8800000000000001,0.01
frozen,0.1,0.89,1,1,1,1,2,0.89,0.01
frozen,0.1,0.9,1,1,1,1,2,0.9,0.01
frozen,0.1,0.91,1,1,1,1,2,0.91,0.01
frozen,0.1,0.92,1,1,1,1,2,0.9200000000000002,0.01
frozen,0.1,0.93,1,1,1,1,2,0.9300000000000002,0.01
frozen,0.1,0.94,1,1,1,1,2,0.94,0.01
frozen,0.1,0.95,1,1,1,1,2,0.95,0.01
frozen,0.15,0.5,1,1,1,1,2,0.5,0.0225
frozen,0.15,0.51,1,1,1,1,2,0.51,0.0225
frozen,0.15,0.52,1,1,1,1,2,0.52,0.0225
frozen,0.15,0.53,1,1,1,1,2,0.5300000000000001,0.0225
frozen,0.15,0.54,1,1,1,1,2,0.54,0.0225
frozen,0.15,0.55,1,1,1,1,2,0.55,0.0225
frozen,0.15,0.56,1,1,1,1,2,0.56,0.0225
frozen,0.15,0.57,1,1,1,1,2,0.5700000000000001,0.0225
frozen,0.15,0.58,1,1,1,1,2,0.58,0.0225
frozen,0.15,0.59,1,1,1,1,2,0.59,0.0225
frozen,0.15,0.6,1,1,1,1,2,0.6000000000000001,0.0225
frozen,0.15,0.61,1,1,1,1,2,0.61,0.0225
frozen,0.15,0.62,1,1,1,1,2,0.62,0.0225
frozen,0.15,0.63,1,1,1,1,2,0.63,0.0225
frozen,0.15,0.64,1,1,1,1,2,0.6400000000000001,0.0225
frozen,0.15,0.65,1,1,1,1,2,0.65,0.0225
frozen,0.15,0.66,1,1,1,1,2,0.6600000000000001,0.0225
frozen,0.15,0.67,1,1,1,1,2,0.67,0.0225
frozen,0.15,0.68,1,1,1,1,2,0.6800000000000002,0.0225
frozen,0.15,0.69,1,1,1,1,2,0.69,0.0225
frozen,0.15,0.7,1,1,1,1,2,0.7000000000000001,0.0225
frozen,0.15,0.71,1,1,1,1,2,0.71,0.0225
frozen,0.15,0.72,1,1,1,1,2,0.72,0.0225
frozen,0.15,0.73,1,1,1,1,2,0.73,0.0225
frozen,0.15,0.74,1,1,1,1,2,0.7400000000000001,0.0225
frozen,0.15,0.75,1,1,1,1,2,0.75,0.0225
frozen,0.15,0.76,1,1,1,1,2,0.76,0.0225
frozen,0.15,0.77,1,1,1,1,2,0.77,0.0225
frozen,0.15,0.78,1,1,1,1,2,0.7800000000000001,0.0225
frozen,0.15,0.79,1,1,1,1,2,0.79,0.0225
frozen,0.15,0.8,1,1,1,1,2,0.8,0.0225
frozen,0.15,0.81,1,1,1,1,2,0.81,0.0225
frozen,0.15,0.82,1,1,1,1,2,0.8200000000000001,0.0225
frozen,0.15,0.83,1,1,1,1,2,0.8299999999999998,0.0225
frozen,0.15,0.84,1,1,1,1,2,0.84,0.0225
frozen,0.15,0.85,1,1,1,1,2,0.85,0.0225
frozen,0.15,0.86,1,1,1,1,2,0.8600000000000001,0.0225
frozen,0.15,0.87,1,1,1,1,2,0.8699999999999999,0.0225
frozen,0.15,0.88,1,1,1,1,2,0.88,0.0225
frozen,0.15,0.89,1,1,1,1,2,0.89,0.0225
frozen,0.15,0.9,1,1,1,1,2,0.9000000000000001,0.0225
frozen,0.15,0.91,1,1,1,1,2,0.91,0.0225
frozen,0.15,0.92,1,1,1,1,2,0.92,0.0225
frozen,0.15,0.93,1,1,1,1,2,0.93,0.0225
frozen,0.15,0.94,1,1,1,1,2,0.94,0.0225
frozen,0.15,0.95,1,1,1,1,2,0.95,0.0225
frozen,0.2,0.5,1,1,1,1,2,0.5000000000000001,0.04
frozen,0.2,0.51,1,1,1,1,2,0.5100000000000001,0.04
frozen,0.2,0.52,1,1,1,1,2,0.52,0.04
frozen,0.2,0.53,1,1,1,1,2,0.53,0.04
frozen,0.2,0.54,1,1,1,1,2,0.5400000000000001,0.04
frozen,0.2,0.55,1,1,1,1,2,0.55,0.04
frozen,0.2,0.56,1,1,1,1,2,0.5600000000000002,0.04
frozen,0.2,0.57,1,1,1,1,2,0.57,0.04
frozen,0.2,0.58,1,1,1,1,2,0.58,0.04
frozen,0.2,0.59,1,1,1,1,2,0.5900000000000001,0.04
frozen,0.2,0.6,1,1,1,1,2,0.6,0.04
frozen,0.2,0.61,1,1,1,1,2,0.6100000000000001,0.04
frozen,0.2,0.62,1,1,1,1,2,0.62,0.04
frozen,0.2,0.63,1,1,1,1,2,0.63,0.04
frozen,0.2,0.64,1,1,1,1,2,0.6400000000000001,0.04
frozen,0.2,0.65,1,1,1,1,2,0.65,0.04
frozen,0.2,0.66,1,1,1,1,2,0.6600000000000001,0.04
frozen,0.2,0.67,1,1,1,1,2,0.67,0.04
frozen,0.2,0.68,1,1,1,1,2,0.68,0.04
frozen,0.2,0.69,1,1,1,1,2,0.69,0.04
frozen,0.2,0.7,1,1,1,1,2,0.7,0.04
frozen,0.2,0.71,1,1,1,1,2,0.7100000000000001,0.04
frozen,0.2,0.72,1,1,1,1,2,0.72,0.04
frozen,0.2,0.73,1,1,1,1,2,0.73,0.04
frozen,0.2,0.74,1,1,1,1,2,0.74,0.04
frozen,0.2,0.75,1,1,1,1,2,0.7500000000000001,0.04
frozen,0.2,0.76,1,1,1,1,2,0.7600000000000002,0.04
frozen,0.2,0.77,1,1,1,1,2,0.7700000000000001,0.04
frozen,0.2,0.78,1,1,1,1,2,0.7800000000000001,0.04
frozen,0.2,0.79,1,1,1,1,2,0.7900000000000003,0.04
frozen,0.2,0.8,1,1,1,1,2,0.8000000000000002,0.04
frozen,0.2,0.81,1,1,1,1,2,0.8100000000000003,0.04
frozen,0.2,0.82,1,1,1,1,2,0.8200000000000001,0.04
frozen,0.2,0.83,1,1,1,1,2,0.8300000000000001,0.04
frozen,0.2,0.84,1,1,1,1,2,0.8400000000000001,0.04
frozen,0.2,0.85,1,1,1,1,2,0.8500000000000001,0.04
frozen,0.2,0.86,1,1,1,1,2,0.8600000000000002,0.04
frozen,0.2,0.87,1,1,1,1,2,0.8700000000000001,0.04
frozen,0.2,0.88,1,1,1,1,2,0.8800000000000002,0.04
frozen,0.2,0.89,1,1,1,1,2,0.8900000000000001,0.04
frozen,0.2,0.9,1,1,1,1,2,0.9000000000000001,0.04
frozen,0.2,0.91,1,1,1,1,2,0.9100000000000004,0.04
frozen,0.2,0.92,1,1,1,1,2,0.9200000000000002,0.04
frozen,0.2,0.93,1,1,1,1,2,0.9300000000000004,0.04
frozen,0.2,0.94,1,1,1,1,2,0.94,0.04
frozen,0.2,0.95,1,1,1,1,2,0.95,0.04
frozen,0.25,0.5,1,1,1,1,2,0.5,0.0625
frozen,0.25,0.51,1,1,1,1,2,0.51,0.0625
frozen,0.25,0.52,1,1,1,1,2,0.52,0.0625
frozen,0.25,0.53,1,1,1,1,2,0.53,0.0625
frozen,0.25,0.54,1,1,1,1,2,0.54,0.0625
frozen,0.25,0.55,1,1,1,1,2,0.55,0.0625
frozen,0.25,0.56,1,1,1,1,2,0.56,0.0625
frozen,0.25,0.57,1,1,1,1,2,0.5700000000000001,0.0625
frozen,0.25,0.58,1,1,1,1,2,0.58,0.0625
frozen,0.25,0.59,1,1,1,1,2,0.59,0.0625
frozen,0.25,0.6,1,1,1,1,2,0.6,0.0625
frozen,0.25,0.61,1,1,1,1,2,0.61,0.0625
frozen,0.25,0.62,1,1,1,1,2,0.6199999999999999,0.0625
frozen,0.25,0.63,1,1,1,1,2,0.6300000000000001,0.0625
frozen,0.25,0.64,1,1,1,1,2,0.64,0.0625
frozen,0.25,0.65,1,1,1,1,2,0.65,0.0625
frozen,0.25,0.66,1,1,1,1,2,0.66,0.0625
frozen,0.25,0.67,1,1,1,1,2,0.67,0.0625
frozen,0.25,0.68,1,1,1,1,2,0.6799999999999999,0.0625
frozen,0.25,0.69,1,1,1,1,2,0.69,0.0625
frozen,0.25,0.7,1,1,1,1,2,0.6999999999999998,0.0625
frozen,0.25,0.71,1,1,1,1,2,0.7099999999999999,0.0625
frozen,0.25,0.72,1,1,1,1,2,0.7200000000000001,0.0625
frozen,0.25,0.73,1,1,1,1,2,0.73,0.0625
frozen,0.25,0.74,1,1,1,1,2,0.7399999999999999,0.0625
frozen,0.25,0.75,1,1,1,1,2,0.75,0.0625
frozen,0.25,0.76,1,1,1,1,2,0.7600000000000001,0.0625
frozen,0.25,0.77,1,1,1,1,2,0.77,0.0625
frozen,0.25,0.78,1,1,1,1,2,0.7799999999999999,0.0625
frozen,0.25,0.79,1,1,1,1,2,0.79,0.0625
frozen,0.25,0.8,1,1,1,1,2,0.8000000000000002,0.0625
frozen,0.25,0.81,1,1,1,1,2,0.81,0.0625
frozen,0.25,0.82,1,1,1,1,2,0.8200000000000001,0.0625
frozen,0.25,0.83,1,1,1,1,2,0.83,0.0625
frozen,0.25,0.84,1,1,1,1,2,0.84,0.0625
frozen,0.25,0.85,1,1,1,1,2,0.85,0.0625
frozen,0.25,0.86,1,1,1,1,2,0.86,0.0625
frozen,0.25,0.87,1,1,1,1,2,0.8699999999999999,0.0625
frozen,0.25,0.88,1,1,1,1,2,0.88,0.0625
frozen,0.25,0.89,1,1,1,1,2,0.89,0.0625
frozen,0.25,0.9,1,1,1,1,2,0.9,0.0625
frozen,0.25,0.91,1,1,1,1,2,0.91,0.0625
frozen,0.25,0.92,1,1,1,1,2,0.92,0.0625
frozen,0.25,0.93,1,1,1,1,2,0.93,0.0625
frozen,0.25,0.94,1,1,1,1,2,0.94,0.0625
frozen,0.25,0.95,1,1,1,1,2,0.9499999999999998,0.0625
frozen,0.3,0.5,1,1,1,1,2,0.4999999999999999,0.09
frozen,0.3,0.51,1,1,1,1,2,0.5099999999999999,0.09
frozen,0.3,0.52,1,1,1,1,2,0.5199999999999999,0.09
frozen,0.3,0.53,1,1,1,1,2,0.5299999999999999,0.09
frozen,0.3,0.54,1,1,1,1,2,0.5399999999999999,0.09
frozen,0.3,0.55,1,1,1,1,2,0.5499999999999998,0.09
frozen,0.3,0.56,1,1,1,1,2,0.5599999999999999,0.09
frozen,0.3,0.57,1,1,1,1,2,0.5699999999999998,0.09
frozen,0.3,0.58,1,1,1,1,2,0.5799999999999998,0.09
frozen,0.3,0.59,1,1,1,1,2,0.5899999999999999,0.09
frozen,0.3,0.6,1,1,1,1,2,0.6,0.09
frozen,0.3,0.61,1,1,1,1,2,0.6099999999999999,0.09
frozen,0.3,0.62,1,1,1,1,2,0.62,0.09
frozen,0.3,0.63,1,1,1,1,2,0.6299999999999999,0.09
frozen,0.3,0.64,1,1,1,1,2,0.6399999999999998,0.09
frozen,0.3,0.65,1,1,1,1,2,0.6499999999999998,0.09
frozen,0.3,0.66,1,1,1,1,2,0.6599999999999998,0.09
frozen,0.3,0.67,1,1,1,1,2,0.6699999999999998,0.09
frozen,0.3,0.68,1,1,1,1,2,0.6799999999999999,0.09
frozen,0.3,0.69,1,1,1,1,2,0.6899999999999998,0.09
frozen,0.3,0.7,1,1,1,1,2,0.6999999999999998,0.09
frozen,0.3,0.71,1,1,1,1,2,0.7099999999999999,0.09
frozen,0.3,0.72,1,1,1,1,2,0.72,0.09
frozen,0.3,0.73,1,1,1,1,2,0.7299999999999999,0.09
frozen,0.3,0.74,1,1,1,1,2,0.7399999999999999,0.09
frozen,0.3,0.75,1,1,1,1,2,0.7499999999999998,0.09
frozen,0.3,0.76,1,1,1,1,2,0.7599999999999998,0.09
frozen,0.3,0.77,1,1,1,1,2,0.7699999999999998,0.09
frozen,0.3,0.78,1,1,1,1,2,0.7799999999999998,0.09
frozen,0.3,0.79,1,1,1,1,2,0.7899999999999998,0.09
frozen,0.3,0.8,1,1,1,1,2,0.7999999999999999,0.09
frozen,0.3,0.81,1,1,1,1,2,0.8099999999999997,0.09
frozen,0.3,0.82,1,1,1,1,2,0.8199999999999998,0.09
frozen,0.3,0.83,1,1,1,1,2,0.8299999999999998,0.09
frozen,0.3,0.84,1,1,1,1,2,0.8399999999999999,0.09
frozen,0.3,0.85,1,1,1,1,2,0.8499999999999999,0.09
frozen,0.3,0.86,1,1,1,1,2,0.8599999999999999,0.09
frozen,0.3,0.87,1,1,1,1,2,0.8699999999999999,0.09
frozen,0.3,0.88,1,1,1,1,2,0.8799999999999999,0.09
frozen,0.3,0.89,1,1,1,1,2,0.8899999999999998,0.09
frozen,0.3,0.9,1,1,1,1,2,0.8999999999999998,0.09
frozen,0.3,0.91,1,1,1,1,2,0.91,0.09
frozen,0.3,0.92,1,1,1,1,2,0.92,0.09
frozen,0.3,0.93,1,1,1,1,2,0.93,0.09
frozen,0.3,0.94,1,1,1,1,2,0.9399999999999998,0.09
frozen,0.3,0.95,1,1,1,1,2,0.9499999999999998,0.09
frozen,0.35,0.5,1,1,1,1,2,0.5,0.1224999999999999
frozen,0.35,0.51,1,1,1,1,2,0.51,0.1224999999999999
frozen,0.35,0.52,1,1,1,1,2,0.52,0.1224999999999999
frozen,0.35,0.53,1,1,1,1,2,0.53,0.1224999999999999
frozen,0.35,0.54,1,1,1,1,2,0.54,0.1224999999999999
frozen,0.35,0.55,1,1,1,1,2,0.5500000000000002,0.1224999999999999
frozen,0.35,0.56,1,1,1,1,2,0.56,0.1224999999999999
frozen,0.35,0.57,1,1,1,1,2,0.5700000000000001,0.1224999999999999
frozen,0.35,0.58,1,1,1,1,2,0.5800000000000001,0.1224999999999999
frozen,0.35,0.59,1,1,1,1,2,0.59,0.1224999999999999
frozen,0.35,0.6,1,1,1,1,2,0.6,0.1224999999999999
frozen,0.35,0.61,1,1,1,1,2,0.6100000000000001,0.1224999999999999
frozen,0.35,0.62,1,1,1,1,2,0.62,0.1224999999999999
frozen,0.35,0.63,1,1,1,1,2,0.63,0.1224999999999999
frozen,0.35,0.64,1,1,1,1,2,0.6400000000000001,0.1224999999999999
frozen,0.35,0.65,1,1,1,1,2,0.6500000000000001,0.1224999999999999
frozen,0.35,0.66,1,1,1,1,2,0.66,0.1224999999999999
frozen,0.35,0.67,1,1,1,1,2,0.67,0.1224999999999999
frozen,0.35,0.68,1,1,1,1,2,0.68,0.1224999999999999
frozen,0.35,0.69,1,1,1,1,2,0.69,0.1224999999999999
frozen,0.35,0.7,1,1,1,1,2,0.7,0.1224999999999999
frozen,0.35,0.71,1,1,1,1,2,0.71,0.1224999999999999
frozen,0.35,0.72,1,1,1,1,2,0.72,0.1224999999999999
frozen,0.35,0.73,1,1,1,1,2,0.7299999999999999,0.1224999999999999
frozen,0.35,0.74,1,1,1,1,2,0.74,0.1224999999999999
frozen,0.35,0.75,1,1,1,1,2,0.7500000000000001,0.1224999999999999
frozen,0.35,0.76,1,1,1,1,2,0.7600000000000001,0.1224999999999999
frozen,0.35,0.77,1,1,1,1,2,0.77,0.1224999999999999
frozen,0.35,0.78,1,1,1,1,2,0.78,0.1224999999999999
frozen,0.35,0.79,1,1,1,1,2,0.7900000000000001,0.1224999999999999
frozen,0.35,0.8,1,1,1,1,2,0.7999999999999999,0.1224999999999999
frozen,0.35,0.81,1,1,1,1,2,0.8100000000000002,0.1224999999999999
frozen,0.35,0.82,1,1,1,1,2,0.8200000000000001,0.1224999999999999
frozen,0.35,0.83,1,1,1,1,2,0.8300000000000001,0.1224999999999999
frozen,0.35,0.84,1,1,1,1,2,0.8400000000000001,0.1224999999999999
frozen,0.35,0.85,1,1,1,1,2,0.85,0.1224999999999999
frozen,0.35,0.86,1,1,1,1,2,0.8600000000000001,0.1224999999999999
frozen,0.35,0.87,1,1,1,1,2,0.87,0.1224999999999999
frozen,0.35,0.88,1,1,1,1,2,0.8800000000000001,0.1224999999999999
frozen,0.35,0.89,1,1,1,1,2,0.89,0.1224999999999999
frozen,0.35,0.9,1,1,1,1,2,0.9000000000000001,0.1224999999999999
frozen,0.35,0.91,1,1,1,1,2,0.91,0.1224999999999999
frozen,0.35,0.92,1,1,1,1,2,0.9200000000000002,0.1224999999999999
frozen,0.35,0.93,1,1,1,1,2,0.9300000000000002,0.1224999999999999
frozen,0.35,0.94,1,1,1,1,2,0.94,0.1224999999999999
frozen,0.35,0.95,1,1,1,1,2,0.9499999999999998,0.1224999999999999
frozen,0.4,0.5,1,1,1,1,2,0.5,0.16
frozen,0.4,0.51,1,1,1,1,2,0.51,0.16
frozen,0.4,0.52,1,1,1,1,2,0.52,0.16
frozen,0.4,0.53,1,1,1,1,2,0.53,0.16
frozen,0.4,0.54,1,1,1,1,2,0.54,0.16
frozen,0.4,0.55,1,1,1,1,2,0.55,0.16
frozen,0.4,0.56,1,1,1,1,2,0.56,0.16
frozen,0.4,0.57,1,1,1,1,2,0.57,0.16
frozen,0.4,0.58,1,1,1,1,2,0.58,0.16
frozen,0.4,0.59,1,1,1,1,2,0.59,0.16
frozen,0.4,0.6,1,1,1,1,2,0.6,0.16
frozen,0.4,0.61,1,1,1,1,2,0.61,0.16
frozen,0.4,0.62,1,1,1,1,2,0.62,0.16
frozen,0.4,0.63,1,1,1,1,2,0.63,0.16
frozen,0.4,0.64,1,1,1,1,2,0.6400000000000001,0.16
frozen,0.4,0.65,1,1,1,1,2,0.65,0.16
frozen,0.4,0.66,1,1,1,1,2,0.66,0.16
frozen,0.4,0.67,1,1,1,1,2,0.67,0.16
frozen,0.4,0.68,1,1,1,1,2,0.68,0.16
frozen,0.4,0.69,1,1,1,1,2,0.69,0.16
frozen,0.4,0.7,1,1,1,1,2,0.7,0.16
frozen,0.4,0.71,1,1,1,1,2,0.7100000000000001,0.16
frozen,0.4,0.72,1,1,1,1,2,0.72,0.16
frozen,0.4,0.73,1,1,1,1,2,0.73,0.16
frozen,0.4,0.74,1,1,1,1,2,0.74,0.16
frozen,0.4,0.75,1,1,1,1,2,0.7499999999999999,0.16
frozen,0.4,0.76,1,1,1,1,2,0.76,0.16
frozen,0.4,0.77,1,1,1,1,2,0.7699999999999999,0.16
frozen,0.4,0.78,1,1,1,1,2,0.78,0.16
frozen,0.4,0.79,1,1,1,1,2,0.7899999999999999,0.16
frozen,0.4,0.8,1,1,1,1,2,0.7999999999999999,0.16
frozen,0.4,0.81,1,1,1,1,2,0.81,0.16
frozen,0.4,0.82,1,1,1,1,2,0.8199999999999998,0.16
frozen,0.4,0.83,1,1,1,1,2,0.83,0.16
frozen,0.4,0.84,1,1,1,1,2,0.84,0.16
frozen,0.4,0.85,1,1,1,1,2,0.85,0.16
frozen,0.4,0.86,1,1,1,1,2,0.8600000000000001,0.16
frozen,0.4,0.87,1,1,1,1,2,0.87,0.16
frozen,0.4,0.88,1,1,1,1,2,0.8800000000000001,0.16
frozen,0.4,0.89,1,1,1,1,2,0.89,0.16
frozen,0.4,0.9,1,1,1,1,2,0.9,0.16
frozen,0.4,0.91,1,1,1,1,2,0.91,0.16
frozen,0.4,0.92,1,1,1,1,2,0.92,0.16
frozen,0.4,0.93,1,1,1,1,2,0.9300000000000002,0.16
frozen,0.4,0.94,1,1,1,1,2,0.94,0.16
frozen,0.4,0.95,1,1,1,1,2,0.95,0.16
frozen,0.45,0.5,1,1,1,1,2,0.5000000000000001,0.2025
frozen,0.45,0.51,1,1,1,1,2,0.51,0.2025
frozen,0.45,0.52,1,1,1,1,2,0.5200000000000001,0.2025
frozen,0.45,0.53,1,1,1,1,2,0.53,0.2025
frozen,0.45,0.54,1,1,1,1,2,0.5400000000000001,0.2025
frozen,0.45,0.55,1,1,1,1,2,0.55,0.2025
frozen,0.45,0.56,1,1,1,1,2,0.5600000000000002,0.2025
frozen,0.45,0.57,1,1,1,1,2,0.5700000000000001,0.2025
frozen,0.45,0.58,1,1,1,1,2,0.5800000000000001,0.2025
frozen,0.45,0.59,1,1,1,1,2,0.5900000000000001,0.2025
frozen,0.45,0.6,1,1,1,1,2,0.6000000000000001,0.2025
frozen,0.45,0.61,1,1,1,1,2,0.6100000000000001,0.2025
frozen,0.45,0.62,1,1,1,1,2,0.6200000000000001,0.2025
frozen,0.45,0.63,1,1,1,1,2,0.6300000000000001,0.2025
frozen,0.45,0.64,1,1,1,1,2,0.6400000000000001,0.2025
frozen,0.45,0.65,1,1,1,1,2,0.6500000000000001,0.2025
frozen,0.45,0.66,1,1,1,1,2,0.6600000000000001,0.2025
frozen,0.45,0.67,1,1,1,1,2,0.6700000000000002,0.2025
frozen,0.45,0.68,1,1,1,1,2,0.6800000000000002,0.2025
frozen,0.45,0.69,1,1,1,1,2,0.6900000000000002,0.2025
frozen,0.45,0.7,1,1,1,1,2,0.7000000000000001,0.2025
frozen,0.45,0.71,1,1,1,1,2,0.7100000000000001,0.2025
frozen,0.45,0.72,1,1,1,1,2,0.7200000000000001,0.2025
frozen,0.45,0.73,1,1,1,1,2,0.7300000000000001,0.2025
frozen,0.45,0.74,1,1,1,1,2,0.7400000000000001,0.2025
frozen,0.45,0.75,1,1,1,1,2,0.7500000000000001,0.2025
frozen,0.45,0.76,1,1,1,1,2,0.7600000000000001,0.2025
frozen,0.45,0.77,1,1,1,1,2,0.7700000000000001,0.2025
frozen,0.45,0.78,1,1,1,1,2,0.7800000000000002,0.2025
frozen,0.45,0.79,1,1,1,1,2,0.7900000000000001,0.2025
frozen,0.45,0.8,1,1,1,1,2,0.8000000000000003,0.2025
frozen,0.45,0.81,1,1,1,1,2,0.8100000000000002,0.2025
frozen,0.45,0.82,1,1,1,1,2,0.8200000000000001,0.2025
frozen,0.45,0.83,1,1,1,1,2,0.8300000000000002,0.2025
frozen,0.45,0.84,1,1,1,1,2,0.8400000000000001,0.2025
frozen,0.45,0.85,1,1,1,1,2,0.8500000000000001,0.2025
frozen,0.45,0.86,1,1,1,1,2,0.8600000000000002,0.2025
frozen,0.45,0.87,1,1,1,1,2,0.8700000000000001,0.2025
frozen,0.45,0.88,1,1,1,1,2,0.8800000000000002,0.2025
frozen,0.45,0.89,1,1,1,1,2,0.8900000000000001,0.2025
frozen,0.45,0.9,1,1,1,1,2,0.9000000000000002,0.2025
frozen,0.45,0.91,1,1,1,1,2,0.91,0.2025
frozen,0.45,0.92,1,1,1,1,2,0.9200000000000004,0.2025
frozen,0.45,0.93,1,1,1,1,2,0.9300000000000002,0.2025
frozen,0.45,0.94,1,1,1,1,2,0.9400000000000002,0.2025
frozen,0.45,0.95,1,1,1,1,2,0.95,0.2025
frozen,0.5,0.5,1,1,1,1,2,0.5,0.25
frozen,0.5,0.51,1,1,1,1,2,0.51,0.25
frozen,0.5,0.52,1,1,1,1,2,0.52,0.25
frozen,0.5,0.53,1,1,1,1,2,0.53,0.25
frozen,0.5,0.54,1,1,1,1,2,0.54,0.25
frozen,0.5,0.55,1,1,1,1,2,0.55,0.25
frozen,0.5,0.56,1,1,1,1,2,0.56,0.25
frozen,0.5,0.57,1,1,1,1,2,0.57,0.25
frozen,0.5,0.58,1,1,1,1,2,0.5799999999999998,0.25
frozen,0.5,0.59,1,1,1,1,2,0.59,0.25
frozen,0.5,0.6,1,1,1,1,2,0.5999999999999999,0.25
frozen,0.5,0.61,1,1,1,1,2,0.61,0.25
frozen,0.5,0.62,1,1,1,1,2,0.6199999999999999,0.25
frozen,0.5,0.63,1,1,1,1,2,0.63,0.25
frozen,0.5,0.64,1,1,1,1,2,0.6399999999999999,0.25
frozen,0.5,0.65,1,1,1,1,2,0.65,0.25
frozen,0.5,0.66,1,1,1,1,2,0.6599999999999999,0.25
frozen,0.5,0.67,1,1,1,1,2,0.67,0.25
frozen,0.5,0.68,1,1,1,1,2,0.6799999999999999,0.25
frozen,0.5,0.69,1,1,1,1,2,0.69,0.25
frozen,0.5,0.7,1,1,1,1,2,0.6999999999999998,0.25
frozen,0.5,0.71,1,1,1,1,2,0.71,0.25
frozen,0.5,0.72,1,1,1,1,2,0.72,0.25
