p,failure_rate,best_p,best_p_error,best_number_of_series,best_p_step,best_q_step,best_span,latest_p,latest_p_error,latest_number_of_series,latest_p_step,latest_q_step,latest_span,process
0.91,0.0,0.4923612888476733,-0.007638711152326727,2000000.0,1.0,10.0,48.0,0.977158,0.47715799999999997,2000000.0,36.0,46.0,49.0,[0.410000 1表 1裏 1目 1～1局] [0.328100 1表 2裏 2目 1～2局] [0.253571 1表 3裏 3目 1～3局] [0.185750 1表 4裏 4目 1～4局] [0.124032 1表 5裏 5目 1～5局] [0.067869 1表 6裏 6目 1～6局] [0.016761 1表 7裏 7目 1～7局] [0.009125 1表 9裏 17目 2～18局] [0.008725 1表 9裏 27目 3～29局] [-0.007639 1表 10裏 48目 5～52局]
0.92,0.0,0.5018010326782365,0.0018010326782365,2000000.0,1.0,11.0,31.0,0.96557312,0.46557311999999995,2000000.0,19.0,45.0,49.0,[0.420000 1表 1裏 1目 1～1局] [0.346400 1表 2裏 2目 1～2局] [0.278688 1表 3裏 3目 1～3局] [0.216393 1表 4裏 4目 1～4局] [0.159082 1表 5裏 5目 1～5局] [0.106355 1表 6裏 6目 1～6局] [0.057847 1表 7裏 7目 1～7局] [0.013219 1表 8裏 8目 1～8局] [-0.009397 1表 10裏 20目 2～21局] [0.001801 1表 11裏 31目 3～33局]
0.93,0.0,0.5018472519642081,0.0018472519642080965,2000000.0,1.0,13.0,49.0,0.9575065728000001,0.45750657280000007,2000000.0,13.0,43.0,49.0,[0.430000 1表 1裏 1目 1～1局] [0.364900 1表 2裏 2目 1～2局] [0.304357 1表 3裏 3目 1～3局] [0.248052 1表 4裏 4目 1～4局] [0.195688 1表 5裏 5目 1～5局] [0.146990 1表 6裏 6目 1～6局] [0.101701 1表 7裏 7目 1～7局] [0.059582 1表 8裏 8目 1～8局] [0.020411 1表 9裏 9目 1～9局] [-0.016018 1表 10裏 10目 1～10局] [0.014587 1表 11裏 22目 2～23局] [-0.008246 1表 12裏 23目 2～24局] [-0.002454 1表 12裏 36目 3～38局] [0.001847 1表 13裏 49目 4～52局]
0.94,0.0,0.5035120131481237,0.0035120131481236,2000000.0,1.0,14.0,42.0,0.9800891199999999,0.4800891199999999,2000000.0,21.0,43.0,49.0,[0.440000 1表 1裏 1目 1～1局] [0.383600 1表 2裏 2目 1～2局] [0.330584 1表 3裏 3目 1～3局] [0.280749 1表 4裏 4目 1～4局] [0.233904 1表 5裏 5目 1～5局] [0.189870 1表 6裏 6目 1～6局] [0.148478 1表 7裏 7目 1～7局] [0.109569 1表 8裏 8目 1～8局] [0.072995 1表 9裏 9目 1～9局] [0.038615 1表 10裏 10目 1～10局] [0.006298 1表 11裏 11目 1～11局] [0.003512 1表 14裏 42目 3～44局]
0.95,0.0,0.5036498595921025,0.0036498595921025,2000000.0,1.0,16.0,32.0,0.99275,0.49275,2000000.0,37.0,41.0,49.0,[0.450000 1表 1裏 1目 1～1局] [0.402500 1表 2裏 2目 1～2局] [0.357375 1表 3裏 3目 1～3局] [0.314506 1表 4裏 4目 1～4局] [0.273781 1表 5裏 5目 1～5局] [0.235092 1表 6裏 6目 1～6局] [0.198337 1表 7裏 7目 1～7局] [0.163420 1表 8裏 8目 1～8局] [0.130249 1表 9裏 9目 1～9局] [0.098737 1表 10裏 10目 1～10局] [0.068800 1表 11裏 11目 1～11局] [0.040360 1表 12裏 12目 1～12局] [0.013342 1表 13裏 13目 1～13局] [-0.012325 1表 14裏 14目 1～14局] [0.003650 1表 16裏 32目 2～33局]
0.96,0.0,0.4995868076798134,-0.0004131923201865,2000000.0,1.0,17.0,17.0,0.99090432,0.49090431999999995,2000000.0,22.0,42.0,49.0,[0.460000 1表 1裏 1目 1～1局] [0.421600 1表 2裏 2目 1～2局] [0.384736 1表 3裏 3目 1～3局] [0.349347 1表 4裏 4目 1～4局] [0.315373 1表 5裏 5目 1～5局] [0.282758 1表 6裏 6目 1～6局] [0.251447 1表 7裏 7目 1～7局] [0.221390 1表 8裏 8目 1～8局] [0.192534 1表 9裏 9目 1～9局] [0.164833 1表 10裏 10目 1～10局] [0.138239 1表 11裏 11目 1～11局] [0.112710 1表 12裏 12目 1～12局] [0.088201 1表 13裏 13目 1～13局] [0.064673 1表 14裏 14目 1～14局] [0.042086 1表 15裏 15目 1～15局] [0.020403 1表 16裏 16目 1～16局] [-0.000413 1表 17裏 17目 1～17局]
0.97,0.0,0.4963064143419828,-0.0036935856580171,2000000.0,1.0,23.0,23.0,0.8172057341951506,0.31720573419515063,2000000.0,2.0,40.0,49.0,[0.470000 1表 1裏 1目 1～1局] [0.440900 1表 2裏 2目 1～2局] [0.412673 1表 3裏 3目 1～3局] [0.385293 1表 4裏 4目 1～4局] [0.358734 1表 5裏 5目 1～5局] [0.332972 1表 6裏 6目 1～6局] [0.307983 1表 7裏 7目 1～7局] [0.283743 1表 8裏 8目 1～8局] [0.260231 1表 9裏 9目 1～9局] [0.237424 1表 10裏 10目 1～10局] [0.215301 1表 11裏 11目 1～11局] [0.193842 1表 12裏 12目 1～12局] [0.173027 1表 13裏 13目 1～13局] [0.152836 1表 14裏 14目 1～14局] [0.133251 1表 15裏 15目 1～15局] [0.114254 1表 16裏 16目 1～16局] [0.095826 1表 17裏 17目 1～17局] [0.077951 1表 18裏 18目 1～18局] [0.060613 1表 19裏 19目 1～19局] [0.043794 1表 20裏 20目 1～20局] [0.027481 1表 21裏 21目 1～21局] [0.011656 1表 22裏 22目 1～22局] [-0.003694 1表 23裏 23目 1～23局]
0.98,0.0,0.5031373679776306,0.0031373679776306,2000000.0,1.0,34.0,34.0,0.9976635199999999,0.4976635199999999,2000000.0,21.0,36.0,49.0,[0.480000 1表 1裏 1目 1～1局] [0.460400 1表 2裏 2目 1～2局] [0.441192 1表 3裏 3目 1～3局] [0.422368 1表 4裏 4目 1～4局] [0.403921 1表 5裏 5目 1～5局] [0.385842 1表 6裏 6目 1～6局] [0.368126 1表 7裏 7目 1～7局] [0.350763 1表 8裏 8目 1～8局] [0.333748 1表 9裏 9目 1～9局] [0.317073 1表 10裏 10目 1～10局] [0.300731 1表 11裏 11目 1～11局] [0.284717 1表 12裏 12目 1～12局] [0.269022 1表 13裏 13目 1～13局] [0.253642 1表 14裏 14目 1～14局] [0.238569 1表 15裏 15目 1～15局] [0.223798 1表 16裏 16目 1～16局] [0.209322 1表 17裏 17目 1～17局] [0.195135 1表 18裏 18目 1～18局] [0.181233 1表 19裏 19目 1～19局] [0.167608 1表 20裏 20目 1～20局] [0.154256 1表 21裏 21目 1～21局] [0.141171 1表 22裏 22目 1～22局] [0.128347 1表 23裏 23目 1～23局] [0.115780 1表 24裏 24目 1～24局] [0.103465 1表 25裏 25目 1～25局] [0.091395 1表 26裏 26目 1～26局] [0.079568 1表 27裏 27目 1～27局] [0.067976 1表 28裏 28目 1～28局] [0.056617 1表 29裏 29目 1～29局] [0.045484 1表 30裏 30目 1～30局] [0.034575 1表 31裏 31目 1～31局] [0.023883 1表 32裏 32目 1～32局] [0.013405 1表 33裏 33目 1～33局] [0.003137 1表 34裏 34目 1～34局]
0.99,0.0,0.617290140942288,0.11729014094228796,2000000.0,1.0,48.0,48.0,0.9997020000000001,0.4997020000000001,2000000.0,33.0,48.0,49.0,[0.490000 1表 1裏 1目 1～1局] [0.480100 1表 2裏 2目 1～2局] [0.470299 1表 3裏 3目 1～3局] [0.460596 1表 4裏 4目 1～4局] [0.450990 1表 5裏 5目 1～5局] [0.441480 1表 6裏 6目 1～6局] [0.432065 1表 7裏 7目 1～7局] [0.422745 1表 8裏 8目 1～8局] [0.413517 1表 9裏 9目 1～9局] [0.404382 1表 10裏 10目 1～10局] [0.395338 1表 11裏 11目 1～11局] [0.386385 1表 12裏 12目 1～12局] [0.377521 1表 13裏 13目 1～13局] [0.368746 1表 14裏 14目 1～14局] [0.360058 1表 15裏 15目 1～15局] [0.351458 1表 16裏 16目 1～16局] [0.342943 1表 17裏 17目 1～17局] [0.334514 1表 18裏 18目 1～18局] [0.326169 1表 19裏 19目 1～19局] [0.317907 1表 20裏 20目 1～20局] [0.309728 1表 21裏 21目 1～21局] [0.301631 1表 22裏 22目 1～22局] [0.293614 1表 23裏 23目 1～23局] [0.285678 1表 24裏 24目 1～24局] [0.277821 1表 25裏 25目 1～25局] [0.270043 1表 26裏 26目 1～26局] [0.262343 1表 27裏 27目 1～27局] [0.254719 1表 28裏 28目 1～28局] [0.247172 1表 29裏 29目 1～29局] [0.239700 1表 30裏 30目 1～30局] [0.232303 1表 31裏 31目 1～31局] [0.224980 1表 32裏 32目 1～32局] [0.217731 1表 33裏 33目 1～33局] [0.210553 1表 34裏 34目 1～34局] [0.203448 1表 35裏 35目 1～35局] [0.196413 1表 36裏 36目 1～36局] [0.189449 1表 37裏 37目 1～37局] [0.182555 1表 38裏 38目 1～38局] [0.175729 1表 39裏 39目 1～39局] [0.168972 1表 40裏 40目 1～40局] [0.162282 1表 41裏 41目 1～41局] [0.155659 1表 42裏 42目 1～42局] [0.149103 1表 43裏 43目 1～43局] [0.142612 1表 44裏 44目 1～44局] [0.136185 1表 45裏 45目 1～45局] [0.129824 1表 46裏 46目 1～46局] [0.123525 1表 47裏 47目 1～47局] [0.117290 1表 48裏 48目 1～48局]
0.5,0.1,0.5,0.0,2000000.0,1.0,1.0,1.0,0.5,0.0,2000000.0,1.0,1.0,1.0,[0.000000 1表 1裏 1目 1～1局]
