p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.5,0.5,frozen,2000,0.5,0.0,1,1,38,0.5,0.0,1,1,38, [-0.119000 1表 1裏 1目 1～2局 2000試] [-0.072000 1表 1裏 2目 2～6局 2000試] [-0.049500 1表 1裏 3目 3～10局 2000試] [-0.020000 1表 1裏 5目 5～18局 2000試] [-0.018000 1表 1裏 8目 8～30局 2000試] [-0.017000 1表 1裏 11目 11～42局 2000試] [0.003000 1表 1裏 15目 15～58局 2000試] [-0.002000 1表 1裏 33目 33～130局 2000試] [0.000000 1表 1裏 38目 38～150局 2000試]
0.51,0.5,frozen,2000,0.4995,-0.0005000000000000004,3,3,11,0.4995,-0.0005000000000000004,3,3,11, [-0.115000 1表 1裏 1目 1～2局 2000試] [-0.050500 1表 1裏 2目 2～6局 2000試] [-0.029000 1表 1裏 3目 3～10局 2000試] [-0.027000 1表 1裏 4目 4～14局 2000試] [-0.020000 1表 1裏 5目 5～18局 2000試] [-0.016500 1表 1裏 6目 6～22局 2000試] [-0.008000 1表 1裏 8目 8～30局 2000試] [-0.000500 3表 3裏 11目 4～14局 2000試]
0.52,0.5,frozen,2000,0.5005,0.0004999999999999449,3,3,12,0.5005,0.0004999999999999449,3,3,12, [-0.105000 1表 1裏 1目 1～2局 2000試] [-0.018000 1表 1裏 2目 2～6局 2000試] [-0.007000 1表 1裏 3目 3～10局 2000試] [-0.001000 3表 4裏 9目 2～10局 2000試] [0.000500 3表 3裏 12目 4～14局 2000試]
0.53,0.5,frozen,2000,0.5005,0.0004999999999999449,2,2,6,0.5005,0.0004999999999999449,2,2,6, [-0.099000 1表 1裏 1目 1～2局 2000試] [-0.040000 1表 1裏 2目 2～6局 2000試] [-0.008500 1表 1裏 3目 3～10局 2000試] [-0.007000 2表 2裏 5目 3～10局 2000試] [0.000500 2表 2裏 6目 3～10局 2000試]
0.54,0.5,frozen,2000,0.5,0.0,8,10,11,0.5,0.0,8,10,11, [-0.084000 1表 1裏 1目 1～2局 2000試] [-0.021000 1表 1裏 2目 2～6局 2000試] [-0.007500 2表 2裏 3目 2～6局 2000試] [-0.006500 3表 3裏 5目 2～6局 2000試] [-0.003500 3表 4裏 5目 1～6局 2000試] [-0.002500 4表 4裏 7目 2～6局 2000試] [0.001500 3表 3裏 8目 3～10局 2000試] [0.001000 4表 6裏 8目 1～6局 2000試] [0.000000 8表 10裏 11目 1～6局 2000試]
0.55,0.5,frozen,2000,0.5005,0.0004999999999999449,2,2,3,0.5005,0.0004999999999999449,2,2,3, [-0.068500 1表 1裏 1目 1～2局 2000試] [-0.008000 1表 1裏 2目 2～6局 2000試] [0.000500 2表 2裏 3目 2～6局 2000試]
0.56,0.5,frozen,2000,0.4995,-0.0005000000000000004,3,3,6,0.4995,-0.0005000000000000004,3,3,6, [-0.075000 1表 1裏 1目 1～2局 2000試] [0.009000 1表 1裏 2目 2～6局 2000試] [0.006500 2表 3裏 4目 1～6局 2000試] [-0.000500 3表 3裏 6目 2～6局 2000試]
0.57,0.5,frozen,2000,0.5,0.0,7,10,26,0.5,0.0,7,10,26, [-0.074500 1表 1裏 1目 1～2局 2000試] [0.029500 1表 1裏 2目 2～6局 2000試] [0.025000 2表 2裏 3目 2～6局 2000試] [0.020500 4表 4裏 5目 1～6局 2000試] [0.012000 4表 4裏 6目 2～6局 2000試] [0.010000 4表 4裏 8目 2～6局 2000試] [0.001500 3表 4裏 11目 3～12局 2000試] [0.001000 14表 14裏 18目 1～6局 2000試] [0.000000 7表 10裏 26目 3～12局 2000試]
0.58,0.5,frozen,2000,0.5005,0.0004999999999999449,16,22,38,0.5005,0.0004999999999999449,16,22,38, [-0.045000 1表 1裏 1目 1～2局 2000試] [0.016500 1表 1裏 2目 2～6局 2000試] [-0.011000 2表 3裏 6目 2～8局 2000試] [0.001000 2表 3裏 10目 3～16局 2000試] [0.000500 16表 22裏 38目 2～8局 2000試]
0.59,0.5,frozen,2000,0.4995,-0.0005000000000000004,4,6,9,0.4995,-0.0005000000000000004,4,6,9, [-0.056000 1表 1裏 1目 1～2局 2000試] [0.037000 1表 1裏 2目 2～6局 2000試] [-0.002000 2表 3裏 5目 2～8局 2000試] [0.001000 3表 4裏 8目 2～8局 2000試] [-0.000500 4表 6裏 9目 2～8局 2000試]
