p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.6,0.3,frozen,2000,0.5005,0.0004999999999999449,4,6,16,0.5005,0.0004999999999999449,4,6,16, [0.024000 1表 1裏 1目 1～2局 2000試] [0.003500 2表 3裏 5目 2～6局 2000試] [-0.001500 2表 3裏 6目 2～6局 2000試] [0.001000 4表 5裏 9目 2～6局 2000試] [0.000500 4表 6裏 16目 3～9局 2000試]
0.61,0.3,frozen,2000,0.5005,0.0004999999999999449,2,3,12,0.5005,0.0004999999999999449,2,3,12, [0.061000 1表 1裏 1目 1～2局 2000試] [0.058000 2表 2裏 2目 1～2局 2000試] [-0.048500 1表 2裏 3目 2～6局 2000試] [0.041000 3表 3裏 3目 1～2局 2000試] [0.008500 2表 3裏 5目 2～6局 2000試] [-0.007500 2表 3裏 8目 3～9局 2000試] [0.002000 4表 6裏 11目 2～6局 2000試] [0.000500 2表 3裏 12目 4～13局 2000試]
0.62,0.3,frozen,2000,0.5005,0.0004999999999999449,3,5,22,0.5005,0.0004999999999999449,3,5,22, [0.062500 1表 1裏 1目 1～2局 2000試] [-0.037000 1表 2裏 3目 2～6局 2000試] [0.036000 2表 3裏 5目 2～6局 2000試] [0.027000 2表 3裏 6目 2～6局 2000試] [0.026000 2表 3裏 7目 2～9局 2000試] [0.023500 3表 4裏 7目 2～6局 2000試] [0.019500 3表 5裏 7目 1～6局 2000試] [0.018500 3表 5裏 8目 2～6局 2000試] [-0.012000 2表 3裏 9目 3～10局 2000試] [0.009000 3表 5裏 13目 3～10局 2000試] [0.008000 3表 5裏 16目 3～13局 2000試] [-0.001500 3表 5裏 17目 3～13局 2000試] [0.000500 3表 5裏 22目 4～18局 2000試]
0.63,0.3,frozen,2000,0.5,0.0,6,9,27,0.5,0.0,6,9,27, [0.097500 1表 1裏 1目 1～2局 2000試] [-0.064000 1表 2裏 2目 1～3局 2000試] [-0.034000 1表 2裏 3目 2～6局 2000試] [-0.011500 2表 4裏 5目 1～6局 2000試] [-0.009000 5表 11裏 12目 1～6局 2000試] [-0.001500 3表 5裏 15目 3～10局 2000試] [0.001500 5表 9裏 24目 3～10局 2000試] [0.000000 6表 9裏 27目 3～10局 2000試]
0.64,0.3,frozen,2000,0.5,0.0,6,14,15,0.5,0.0,6,14,15, [0.086500 1表 1裏 1目 1～2局 2000試] [-0.041000 1表 2裏 2目 1～3局 2000試] [-0.002000 1表 2裏 3目 2～6局 2000試] [0.000000 6表 14裏 15目 1～6局 2000試]
0.65,0.3,frozen,2000,0.5,0.0,6,15,16,0.5,0.0,6,15,16, [0.091000 1表 1裏 1目 1～2局 2000試] [-0.038000 1表 2裏 2目 1～3局 2000試] [0.008000 1表 2裏 3目 2～6局 2000試] [-0.002500 2表 4裏 5目 1～6局 2000試] [-0.002000 1表 2裏 7目 4～15局 2000試] [-0.001500 4表 8裏 10目 1～6局 2000試] [0.001000 5表 10裏 13目 1～6局 2000試] [0.000000 6表 15裏 16目 1～6局 2000試]
0.66,0.3,frozen,2000,0.5005,0.0004999999999999449,7,14,15,0.5005,0.0004999999999999449,7,14,15, [0.096000 1表 1裏 1目 1～2局 2000試] [-0.045500 1表 2裏 2目 1～3局 2000試] [0.019500 1表 2裏 3目 2～6局 2000試] [-0.002000 1表 2裏 5目 3～10局 2000試] [0.001000 2表 4裏 9目 2～10局 2000試] [0.000500 7表 14裏 15目 1～6局 2000試]
0.67,0.3,frozen,2000,0.4995,-0.0005000000000000004,4,11,15,0.4995,-0.0005000000000000004,4,11,15, [0.111500 1表 1裏 1目 1～2局 2000試] [-0.018000 1表 2裏 2目 1～3局 2000試] [-0.016500 2表 3裏 3目 1～3局 2000試] [0.009000 1表 2裏 5目 3～10局 2000試] [-0.008000 1表 2裏 6目 3～12局 2000試] [-0.006000 5表 6裏 6目 1～3局 2000試] [0.003500 1表 2裏 9目 5～19局 2000試] [-0.003000 1表 2裏 12目 6～25局 2000試] [-0.000500 4表 11裏 15目 1～8局 2000試]
0.68,0.3,frozen,2000,0.4995,-0.0005000000000000004,3,6,6,0.4995,-0.0005000000000000004,3,6,6, [0.137000 1表 1裏 1目 1～2局 2000試] [-0.029500 1表 2裏 2目 1～3局 2000試] [-0.009500 1表 2裏 4目 2～8局 2000試] [-0.002000 2表 4裏 4目 1～3局 2000試] [-0.000500 3表 6裏 6目 1～3局 2000試]
0.69,0.3,frozen,2000,0.4995,-0.0005000000000000004,5,9,9,0.4995,-0.0005000000000000004,5,9,9, [0.132500 1表 1裏 1目 1～2局 2000試] [0.013000 1表 2裏 2目 1～3局 2000試] [-0.004500 2表 4裏 4目 1～3局 2000試] [0.001000 3表 4裏 4目 1～3局 2000試] [-0.000500 5表 9裏 9目 1～3局 2000試]
0.7,0.3,frozen,2000,0.4995,-0.0005000000000000004,18,19,19,0.4995,-0.0005000000000000004,18,19,19, [0.151500 1表 1裏 1目 1～2局 2000試] [0.011000 1表 2裏 2目 1～3局 2000試] [0.001500 2表 4裏 4目 1～3局 2000試] [0.001000 8表 10裏 10目 1～3局 2000試] [-0.000500 18表 19裏 19目 1～3局 2000試]
0.71,0.3,frozen,2000,0.5,0.0,3,9,11,0.5,0.0,3,9,11, [0.158500 1表 1裏 1目 1～2局 2000試] [0.019000 1表 2裏 2目 1～3局 2000試] [-0.001500 1表 3裏 4目 1～8局 2000試] [0.000000 3表 9裏 11目 1～8局 2000試]
0.72,0.3,frozen,2000,0.4995,-0.0005000000000000004,3,8,20,0.4995,-0.0005000000000000004,3,8,20, [0.149500 1表 1裏 1目 1～2局 2000試] [0.044500 1表 2裏 2目 1～3局 2000試] [0.040500 2表 3裏 3目 1～3局 2000試] [0.020500 1表 3裏 4目 1～8局 2000試] [0.020000 2表 6裏 7目 1～8局 2000試] [0.006500 2表 7裏 8目 1～8局 2000試] [-0.002000 2表 5裏 9目 2～9局 2000試] [-0.001500 3表 7裏 13目 2～9局 2000試] [-0.001000 2表 5裏 20目 4～19局 2000試] [-0.000500 3表 8裏 20目 3～13局 2000試]
0.73,0.3,frozen,2000,0.4995,-0.0005000000000000004,4,12,18,0.4995,-0.0005000000000000004,4,12,18, [0.150500 1表 1裏 1目 1～2局 2000試] [0.045000 1表 2裏 2目 1～3局 2000試] [0.028000 1表 3裏 4目 1～8局 2000試] [-0.018000 1表 3裏 5目 2～9局 2000試] [-0.011500 1表 3裏 7目 2～13局 2000試] [0.011000 2表 5裏 9目 2～9局 2000試] [-0.004500 2表 6裏 9目 2～9局 2000試] [-0.003000 2表 7裏 10目 1～9局 2000試] [0.001500 3表 10裏 13目 1～9局 2000試] [-0.000500 4表 12裏 18目 2～9局 2000試]
0.74,0.3,frozen,2000,0.4995,-0.0005000000000000004,5,15,21,0.4995,-0.0005000000000000004,5,15,21, [0.168500 1表 1裏 1目 1～2局 2000試] [0.062500 1表 2裏 2目 1～3局 2000試] [-0.061500 1表 3裏 3目 1～5局 2000試] [0.058500 1表 3裏 4目 1～8局 2000試] [0.055000 2表 4裏 4目 1～3局 2000試] [0.014000 1表 3裏 5目 2～9局 2000試] [-0.001500 2表 7裏 9目 1～9局 2000試] [0.001500 4表 14裏 18目 1～9局 2000試] [-0.000500 5表 15裏 21目 1～9局 2000試]
0.75,0.3,frozen,2000,0.4995,-0.0005000000000000004,2,6,15,0.4995,-0.0005000000000000004,2,6,15, [0.171000 1表 1裏 1目 1～2局 2000試] [0.098000 1表 2裏 2目 1～3局 2000試] [-0.068000 1表 3裏 3目 1～5局 2000試] [0.033000 1表 3裏 5目 2～9局 2000試] [0.012000 1表 3裏 8目 3～15局 2000試] [0.011500 1表 3裏 11目 4～20局 2000試] [-0.011000 1表 3裏 12目 4～22局 2000試] [-0.000500 2表 6裏 15目 3～15局 2000試]
0.76,0.3,frozen,2000,0.5,0.0,3,10,16,0.5,0.0,3,10,16, [0.184000 1表 1裏 1目 1～2局 2000試] [0.100500 1表 2裏 2目 1～3局 2000試] [-0.035500 1表 3裏 3目 1～5局 2000試] [-0.024500 1表 4裏 5目 1～9局 2000試] [0.008000 1表 3裏 6目 2～10局 2000試] [0.007000 2表 6裏 12目 2～10局 2000試] [-0.004000 1表 3裏 15目 5～28局 2000試] [0.003500 3表 12裏 15目 1～9局 2000試] [0.000000 3表 10裏 16目 2～10局 2000試]
0.77,0.3,frozen,2000,0.5005,0.0004999999999999449,2,8,10,0.5005,0.0004999999999999449,2,8,10, [0.185500 1表 1裏 1目 1～2局 2000試] [0.103500 1表 2裏 2目 1～3局 2000試] [-0.009000 1表 3裏 3目 1～5局 2000試] [-0.006500 2表 5裏 5目 1～5局 2000試] [-0.002000 1表 4裏 6目 2～10局 2000試] [0.000500 2表 8裏 10目 1～9局 2000試]
0.78,0.3,frozen,2000,0.5,0.0,3,8,8,0.5,0.0,3,8,8, [0.212500 1表 1裏 1目 1～2局 2000試] [0.119000 1表 2裏 2目 1～3局 2000試] [0.001000 1表 3裏 3目 1～5局 2000試] [0.000000 3表 8裏 8目 1～5局 2000試]
0.79,0.3,frozen,2000,0.4995,-0.0005000000000000004,2,9,13,0.4995,-0.0005000000000000004,2,9,13, [0.231500 1表 1裏 1目 1～2局 2000試] [0.132500 1表 2裏 2目 1～3局 2000試] [0.014000 1表 3裏 3目 1～5局 2000試] [-0.002500 1表 4裏 10目 3～18局 2000試] [-0.000500 2表 9裏 13目 1～12局 2000試]
0.8,0.3,frozen,2000,0.5,0.0,3,16,20,0.5,0.0,3,16,20, [0.218500 1表 1裏 1目 1～2局 2000試] [0.156000 1表 2裏 2目 1～3局 2000試] [0.013000 1表 3裏 3目 1～5局 2000試] [0.001000 1表 5裏 7目 1～12局 2000試] [0.000000 3表 16裏 20目 1～12局 2000試]
0.81,0.3,frozen,2000,0.5005,0.0004999999999999449,4,23,27,0.5005,0.0004999999999999449,4,23,27, [0.227500 1表 1裏 1目 1～2局 2000試] [0.167500 1表 2裏 2目 1～3局 2000試] [0.035500 1表 3裏 3目 1～5局 2000試] [0.007000 1表 5裏 6目 1～10局 2000試] [-0.002500 1表 5裏 8目 2～13局 2000試] [0.002500 3表 16裏 18目 1～10局 2000試] [0.001000 4表 20裏 21目 1～10局 2000試] [0.000500 4表 23裏 27目 1～12局 2000試]
0.82,0.3,frozen,2000,0.5,0.0,7,24,24,0.5,0.0,7,24,24, [0.246000 1表 1裏 1目 1～2局 2000試] [0.191000 1表 2裏 2目 1～3局 2000試] [0.070500 1表 3裏 3目 1～5局 2000試] [-0.013500 1表 4裏 4目 1～6局 2000試] [-0.004000 2表 7裏 7目 1～6局 2000試] [-0.001500 2表 12裏 13目 1～12局 2000試] [0.000000 7表 24裏 24目 1～6局 2000試]
0.83,0.3,frozen,2000,0.5,0.0,2,13,14,0.5,0.0,2,13,14, [0.268500 1表 1裏 1目 1～2局 2000試] [0.210000 1表 2裏 2目 1～3局 2000試] [0.094000 1表 3裏 3目 1～5局 2000試] [0.007500 1表 4裏 4目 1～6局 2000試] [0.005500 1表 6裏 7目 1～12局 2000試] [0.005000 3表 12裏 12目 1～6局 2000試] [0.003000 2表 12裏 13目 1～12局 2000試] [0.000000 2表 13裏 14目 1～12局 2000試]
0.84,0.3,frozen,2000,0.4995,-0.0005000000000000004,3,14,28,0.4995,-0.0005000000000000004,3,14,28, [0.271000 1表 1裏 1目 1～2局 2000試] [0.213500 1表 2裏 2目 1～3局 2000試] [0.108500 1表 3裏 3目 1～5局 2000試] [0.024500 1表 4裏 4目 1～6局 2000試] [0.019000 2表 8裏 8目 1～6局 2000試] [0.001000 1表 6裏 9目 2～15局 2000試] [-0.000500 3表 14裏 28目 2～16局 2000試]
0.85,0.3,frozen,2000,0.4995,-0.0005000000000000004,2,14,16,0.4995,-0.0005000000000000004,2,14,16, [0.272000 1表 1裏 1目 1～2局 2000試] [0.221000 1表 2裏 2目 1～3局 2000試] [0.148000 1表 3裏 3目 1～5局 2000試] [0.060500 1表 4裏 4目 1～6局 2000試] [-0.037000 1表 5裏 5目 1～8局 2000試] [0.003000 1表 7裏 8目 1～13局 2000試] [-0.000500 2表 14裏 16目 1～13局 2000試]
0.86,0.3,frozen,2000,0.5005,0.0004999999999999449,3,14,14,0.5005,0.0004999999999999449,3,14,14, [0.281000 1表 1裏 1目 1～2局 2000試] [0.235000 1表 2裏 2目 1～3局 2000試] [0.148500 1表 3裏 3目 1～5局 2000試] [0.078000 1表 4裏 4目 1～6局 2000試] [-0.008500 1表 5裏 5目 1～8局 2000試] [-0.004500 1表 8裏 9目 1～15局 2000試] [-0.003500 1表 7裏 11目 2～18局 2000試] [0.000500 3表 14裏 14目 1～8局 2000試]
0.87,0.3,frozen,2000,0.5005,0.0004999999999999449,2,16,22,0.5005,0.0004999999999999449,2,16,22, [0.299000 1表 1裏 1目 1～2局 2000試] [0.255500 1表 2裏 2目 1～3局 2000試] [0.166500 1表 3裏 3目 1～5局 2000試] [0.108000 1表 4裏 4目 1～6局 2000試] [0.003000 1表 5裏 5目 1～8局 2000試] [0.002000 4表 17裏 17目 1～8局 2000試] [0.000500 2表 16裏 22目 1～18局 2000試]
0.88,0.3,frozen,2000,0.4995,-0.0005000000000000004,2,18,19,0.4995,-0.0005000000000000004,2,18,19, [0.303000 1表 1裏 1目 1～2局 2000試] [0.259500 1表 2裏 2目 1～3局 2000試] [0.196500 1表 3裏 3目 1～5局 2000試] [0.114000 1表 4裏 4目 1～6局 2000試] [0.054500 1表 5裏 5目 1～8局 2000試] [0.012000 1表 6裏 6目 1～9局 2000試] [-0.010000 1表 9裏 10目 1～16局 2000試] [0.006000 1表 7裏 13目 2～20局 2000試] [-0.000500 2表 18裏 19目 1～16局 2000試]
0.89,0.3,frozen,2000,0.5,0.0,6,38,38,0.5,0.0,6,38,38, [0.297000 1表 1裏 1目 1～2局 2000試] [0.284000 1表 2裏 2目 1～3局 2000試] [0.210000 1表 3裏 3目 1～5局 2000試] [0.157000 1表 4裏 4目 1～6局 2000試] [0.091000 1表 5裏 5目 1～8局 2000試] [0.019000 1表 6裏 6目 1～9局 2000試] [0.003500 2表 12裏 12目 1～9局 2000試] [0.002000 1表 11裏 14目 1～22局 2000試] [-0.001500 3表 21裏 21目 1～10局 2000試] [0.001500 1表 8裏 23目 3～36局 2000試] [-0.001000 2表 15裏 29目 2～23局 2000試] [0.000000 6表 38裏 38目 1～10局 2000試]
0.9,0.3,frozen,2000,0.4995,-0.0005000000000000004,1,12,14,0.4995,-0.0005000000000000004,1,12,14, [0.318000 1表 1裏 1目 1～2局 2000試] [0.300500 1表 2裏 2目 1～3局 2000試] [0.234500 1表 3裏 3目 1～5局 2000試] [0.199000 1表 4裏 4目 1～6局 2000試] [0.121000 1表 5裏 5目 1～8局 2000試] [0.052000 1表 6裏 6目 1～9局 2000試] [-0.007000 1表 7裏 7目 1～10局 2000試] [0.004500 1表 11裏 12目 1～19局 2000試] [0.001000 2表 13裏 13目 1～10局 2000試] [-0.000500 1表 12裏 14目 1～22局 2000試]
0.91,0.3,frozen,2000,0.4995,-0.0005000000000000004,1,12,18,0.4995,-0.0005000000000000004,1,12,18, [0.324500 1表 1裏 1目 1～2局 2000試] [0.267500 1表 3裏 3目 1～5局 2000試] [0.194500 1表 4裏 4目 1～6局 2000試] [0.156000 1表 5裏 5目 1～8局 2000試] [0.084500 1表 6裏 6目 1～9局 2000試] [0.052000 1表 7裏 7目 1～10局 2000試] [0.001000 1表 8裏 8目 1～12局 2000試] [-0.000500 1表 12裏 18目 2～28局 2000試]
0.92,0.3,frozen,2000,0.4995,-0.0005000000000000004,2,18,18,0.4995,-0.0005000000000000004,2,18,18, [0.353000 1表 1裏 1目 1～2局 2000試] [0.348000 1表 2裏 2目 1～3局 2000試] [0.339500 2表 2裏 2目 1～2局 2000試] [0.293000 1表 3裏 3目 1～5局 2000試] [0.231000 1表 4裏 4目 1～6局 2000試] [0.178000 1表 5裏 5目 1～8局 2000試] [0.120500 1表 6裏 6目 1～9局 2000試] [0.081000 1表 7裏 7目 1～10局 2000試] [0.032500 1表 8裏 8目 1～12局 2000試] [-0.014000 1表 9裏 9目 1～13局 2000試] [-0.003000 1表 15裏 17目 1～26局 2000試] [-0.000500 2表 18裏 18目 1～13局 2000試]
0.93,0.3,frozen,2000,0.4995,-0.0005000000000000004,1,10,10,0.4995,-0.0005000000000000004,1,10,10, [0.340000 1表 1裏 1目 1～2局 2000試] [0.332500 1表 3裏 3目 1～5局 2000試] [0.256500 1表 4裏 4目 1～6局 2000試] [0.217000 1表 5裏 5目 1～8局 2000試] [0.183500 1表 6裏 6目 1～9局 2000試] [0.134000 1表 7裏 7目 1～10局 2000試] [0.051500 1表 8裏 8目 1～12局 2000試] [0.034500 1表 9裏 9目 1～13局 2000試] [-0.000500 1表 10裏 10目 1～15局 2000試]
0.94,0.3,frozen,2000,0.4995,-0.0005000000000000004,1,17,27,0.4995,-0.0005000000000000004,1,17,27, [0.361000 1表 1裏 1目 1～2局 2000試] [0.351000 2表 2裏 2目 1～2局 2000試] [0.345000 1表 3裏 3目 1～5局 2000試] [0.284000 1表 4裏 4目 1～6局 2000試] [0.220500 1表 5裏 5目 1～8局 2000試] [0.207000 1表 6裏 6目 1～9局 2000試] [0.176500 1表 7裏 7目 1～10局 2000試] [0.105000 1表 8裏 8目 1～12局 2000試] [0.098000 1表 9裏 9目 1～13局 2000試] [0.045500 1表 10裏 10目 1～15局 2000試] [0.030000 1表 11裏 11目 1～16局 2000試] [-0.014500 1表 12裏 12目 1～18局 2000試] [-0.002000 1表 20裏 21目 1～32局 2000試] [-0.001000 1表 21裏 24目 1～36局 2000試] [-0.000500 1表 17裏 27目 2～40局 2000試]
0.95,0.3,frozen,2000,0.5005,0.0004999999999999449,1,26,29,0.5005,0.0004999999999999449,1,26,29, [0.387500 1表 1裏 1目 1～2局 2000試] [0.382000 1表 2裏 2目 1～3局 2000試] [0.365000 2表 2裏 2目 1～2局 2000試] [0.329500 1表 4裏 4目 1～6局 2000試] [0.276500 1表 5裏 5目 1～8局 2000試] [0.268500 1表 6裏 6目 1～9局 2000試] [0.248500 1表 7裏 7目 1～10局 2000試] [0.170000 1表 8裏 8目 1～12局 2000試] [0.156000 1表 9裏 9目 1～13局 2000試] [0.129500 1表 10裏 10目 1～15局 2000試] [0.081000 1表 11裏 11目 1～16局 2000試] [0.048500 1表 12裏 12目 1～18局 2000試] [0.022000 1表 13裏 13目 1～19局 2000試] [0.019500 1表 14裏 14目 1～20局 2000試] [-0.012000 1表 15裏 15目 1～22局 2000試] [-0.006000 1表 25裏 27目 1～40局 2000試] [-0.002000 1表 26裏 28目 1～42局 2000試] [0.000500 1表 26裏 29目 1～43局 2000試]
