p,failure_rate,turn_system,trials_series,best_p,best_p_error,best_h_step,best_t_step,best_span,latest_p,latest_p_error,latest_h_step,latest_t_step,latest_span,candidates
0.71,0.5,alternating,2000,0.5005,0.0004999999999999449,3,6,9,0.5005,0.0004999999999999449,3,6,9, [-0.070000 1表 1裏 1目 1～2局 2000試] [-0.050000 1表 1裏 2目 2～6局 2000試] [-0.019500 1表 1裏 3目 3～10局 2000試] [-0.019000 1表 1裏 4目 4～14局 2000試] [-0.004000 1表 2裏 4目 3～14局 2000試] [0.001500 1表 2裏 6目 4～22局 2000試] [-0.001000 2表 2裏 7目 4～14局 2000試] [0.000500 3表 6裏 9目 2～10局 2000試]
0.72,0.5,alternating,2000,0.5005,0.0004999999999999449,2,8,10,0.5005,0.0004999999999999449,2,8,10, [-0.077000 1表 1裏 1目 1～2局 2000試] [-0.039000 1表 1裏 2目 2～6局 2000試] [0.010500 1表 2裏 3目 2～10局 2000試] [-0.009500 1表 2裏 4目 3～14局 2000試] [0.004000 2表 3裏 4目 2～6局 2000試] [-0.001500 1表 3裏 5目 3～18局 2000試] [0.000500 2表 8裏 10目 2～18局 2000試]
0.73,0.5,alternating,2000,0.4995,-0.0005000000000000004,1,5,6,0.4995,-0.0005000000000000004,1,5,6, [-0.062500 1表 1裏 1目 1～2局 2000試] [-0.053500 1表 1裏 2目 2～6局 2000試] [-0.048000 1表 2裏 2目 1～6局 2000試] [-0.027500 1表 1裏 3目 3～10局 2000試] [0.002000 1表 2裏 3目 2～10局 2000試] [-0.000500 1表 5裏 6目 2～22局 2000試]
0.74,0.5,alternating,2000,0.5,0.0,1,8,9,0.5,0.0,1,8,9, [-0.056000 1表 1裏 1目 1～2局 2000試] [-0.033500 1表 1裏 2目 2～6局 2000試] [-0.008000 1表 2裏 3目 2～10局 2000試] [0.005000 1表 2裏 5目 3～18局 2000試] [-0.004000 1表 3裏 5目 3～18局 2000試] [-0.001500 2表 3裏 5目 2～10局 2000試] [0.001500 1表 3裏 7目 3～26局 2000試] [0.000000 1表 8裏 9目 2～34局 2000試]
0.75,0.5,alternating,2000,0.4995,-0.0005000000000000004,1,2,5,0.4995,-0.0005000000000000004,1,2,5, [-0.065500 1表 1裏 1目 1～2局 2000試] [-0.020500 1表 1裏 2目 2～6局 2000試] [-0.011500 1表 2裏 4目 3～14局 2000試] [-0.001000 1表 3裏 4目 2～14局 2000試] [-0.000500 1表 2裏 5目 3～18局 2000試]
0.76,0.5,alternating,2000,0.5005,0.0004999999999999449,2,7,10,0.5005,0.0004999999999999449,2,7,10, [-0.055500 1表 1裏 1目 1～2局 2000試] [-0.053500 1表 1裏 2目 2～6局 2000試] [-0.037000 1表 2裏 2目 1～6局 2000試] [-0.010500 1表 2裏 3目 2～10局 2000試] [-0.005500 1表 3裏 4目 2～14局 2000試] [-0.002000 1表 1裏 5目 5～18局 2000試] [-0.001000 2表 6裏 10目 3～18局 2000試] [0.000500 2表 7裏 10目 3～18局 2000試]
0.77,0.5,alternating,2000,0.5,0.0,1,2,5,0.5,0.0,1,2,5, [-0.066500 1表 1裏 1目 1～2局 2000試] [-0.033000 1表 1裏 2目 2～6局 2000試] [-0.002500 1表 2裏 3目 2～10局 2000試] [0.000000 1表 2裏 5目 3～18局 2000試]
0.78,0.5,alternating,2000,0.4995,-0.0005000000000000004,2,3,6,0.4995,-0.0005000000000000004,2,3,6, [-0.079500 1表 1裏 1目 1～2局 2000試] [-0.049500 1表 1裏 2目 2～6局 2000試] [-0.048500 1表 2裏 2目 1～6局 2000試] [-0.046000 2表 2裏 2目 1～2局 2000試] [-0.035500 1表 1裏 3目 3～10局 2000試] [-0.008000 1表 2裏 3目 2～10局 2000試] [-0.002500 1表 2裏 4目 3～14局 2000試] [0.001000 1表 3裏 4目 2～14局 2000試] [-0.000500 2表 3裏 6目 3～10局 2000試]
0.79,0.5,alternating,2000,0.4995,-0.0005000000000000004,2,8,9,0.4995,-0.0005000000000000004,2,8,9, [-0.038500 1表 1裏 1目 1～2局 2000試] [-0.032000 1表 1裏 2目 2～6局 2000試] [-0.028000 1表 2裏 2目 1～6局 2000試] [-0.026000 1表 1裏 4目 4～14局 2000試] [0.005500 1表 2裏 5目 3～18局 2000試] [-0.003000 2表 4裏 6目 2～10局 2000試] [0.001000 2表 3裏 7目 3～14局 2000試] [-0.000500 2表 8裏 9目 2～18局 2000試]
0.8,0.5,alternating,2000,0.5,0.0,3,6,9,0.5,0.0,3,6,9, [-0.053500 1表 1裏 1目 1～2局 2000試] [-0.036500 1表 1裏 2目 2～6局 2000試] [-0.023000 1表 2裏 2目 1～6局 2000試] [-0.005000 1表 2裏 3目 2～10局 2000試] [0.003500 1表 3裏 6目 3～22局 2000試] [-0.002500 1表 6裏 7目 2～26局 2000試] [0.000000 3表 6裏 9目 2～10局 2000試]
0.81,0.5,alternating,2000,0.4995,-0.0005000000000000004,1,3,5,0.4995,-0.0005000000000000004,1,3,5, [-0.058000 1表 1裏 1目 1～2局 2000試] [-0.030000 1表 1裏 2目 2～6局 2000試] [-0.022500 1表 2裏 3目 2～10局 2000試] [-0.014500 1表 1裏 4目 4～14局 2000試] [-0.002000 1表 2裏 4目 3～14局 2000試] [-0.001500 1表 3裏 4目 2～14局 2000試] [-0.000500 1表 3裏 5目 3～18局 2000試]
0.82,0.5,alternating,2000,0.5005,0.0004999999999999449,1,4,7,0.5005,0.0004999999999999449,1,4,7, [-0.041500 1表 1裏 1目 1～2局 2000試] [-0.041000 1表 1裏 2目 2～6局 2000試] [-0.031000 1表 2裏 2目 1～6局 2000試] [-0.022500 2表 2裏 2目 1～2局 2000試] [-0.013500 1表 1裏 3目 3～10局 2000試] [-0.006000 1表 3裏 4目 2～14局 2000試] [-0.003000 1表 2裏 5目 3～18局 2000試] [-0.001000 1表 4裏 5目 2～18局 2000試] [0.000500 1表 4裏 7目 3～26局 2000試]
0.83,0.5,alternating,2000,0.4995,-0.0005000000000000004,1,5,7,0.4995,-0.0005000000000000004,1,5,7, [-0.046000 1表 1裏 1目 1～2局 2000試] [-0.030500 1表 2裏 2目 1～6局 2000試] [-0.001500 1表 2裏 3目 2～10局 2000試] [-0.000500 1表 5裏 7目 3～26局 2000試]
0.84,0.5,alternating,2000,0.4995,-0.0005000000000000004,1,5,9,0.4995,-0.0005000000000000004,1,5,9, [-0.037500 1表 1裏 1目 1～2局 2000試] [-0.029500 1表 1裏 2目 2～6局 2000試] [-0.018000 1表 2裏 3目 2～10局 2000試] [-0.017500 1表 1裏 4目 4～14局 2000試] [-0.010500 1表 3裏 4目 2～14局 2000試] [0.003000 1表 2裏 5目 3～18局 2000試] [-0.001000 1表 2裏 7目 5～26局 2000試] [-0.000500 1表 5裏 9目 3～34局 2000試]
0.85,0.5,alternating,2000,0.4995,-0.0005000000000000004,1,4,7,0.4995,-0.0005000000000000004,1,4,7, [-0.020500 1表 1裏 1目 1～2局 2000試] [-0.017500 1表 2裏 3目 2～10局 2000試] [-0.003500 1表 3裏 3目 1～10局 2000試] [-0.002000 1表 4裏 5目 2～18局 2000試] [-0.000500 1表 4裏 7目 3～26局 2000試]
0.86,0.5,alternating,2000,0.5,0.0,1,2,4,0.5,0.0,1,2,4, [-0.025500 1表 1裏 1目 1～2局 2000試] [-0.009500 1表 3裏 3目 1～10局 2000試] [0.000000 1表 2裏 4目 3～14局 2000試]
0.87,0.5,alternating,2000,0.5005,0.0004999999999999449,1,3,9,0.5005,0.0004999999999999449,1,3,9, [-0.038000 1表 1裏 1目 1～2局 2000試] [-0.025000 1表 1裏 2目 2～6局 2000試] [-0.013000 1表 1裏 3目 3～10局 2000試] [-0.007500 1表 1裏 4目 4～14局 2000試] [0.003000 3表 4裏 6目 2～6局 2000試] [-0.002500 4表 5裏 6目 2～6局 2000試] [0.001500 1表 5裏 7目 3～26局 2000試] [-0.001000 3表 6裏 8目 2～10局 2000試] [0.000500 1表 3裏 9目 5～34局 2000試]
0.88,0.5,alternating,2000,0.4995,-0.0005000000000000004,2,3,8,0.4995,-0.0005000000000000004,2,3,8, [-0.037000 1表 1裏 1目 1～2局 2000試] [-0.014500 1表 2裏 2目 1～6局 2000試] [-0.007500 2表 3裏 3目 1～6局 2000試] [-0.004000 3表 4裏 4目 1～6局 2000試] [-0.001500 1表 5裏 7目 3～26局 2000試] [0.001000 1表 3裏 8目 4～30局 2000試] [-0.000500 2表 3裏 8目 3～14局 2000試]
0.89,0.5,alternating,2000,0.5,0.0,1,2,4,0.5,0.0,1,2,4, [-0.015500 1表 1裏 1目 1～2局 2000試] [-0.012500 1表 2裏 3目 2～10局 2000試] [-0.009000 1表 3裏 3目 1～10局 2000試] [0.000000 1表 2裏 4目 3～14局 2000試]
0.9,0.5,alternating,2000,0.4995,-0.0005000000000000004,3,9,9,0.4995,-0.0005000000000000004,3,9,9, [-0.025500 1表 1裏 1目 1～2局 2000試] [-0.010000 1表 2裏 2目 1～6局 2000試] [-0.003500 2表 3裏 4目 2～6局 2000試] [-0.002500 1表 2裏 6目 4～22局 2000試] [0.002000 2表 4裏 6目 2～10局 2000試] [-0.001500 1表 1裏 9目 9～34局 2000試] [-0.000500 3表 9裏 9目 1～10局 2000試]
0.91,0.5,alternating,2000,0.5005,0.0004999999999999449,1,5,5,0.5005,0.0004999999999999449,1,5,5, [-0.029500 1表 1裏 1目 1～2局 2000試] [-0.029000 1表 1裏 2目 2～6局 2000試] [-0.015500 1表 2裏 2目 1～6局 2000試] [-0.006000 1表 3裏 3目 1～10局 2000試] [0.002000 2表 3裏 5目 2～10局 2000試] [0.000500 1表 5裏 5目 1～18局 2000試]
0.92,0.5,alternating,2000,0.5,0.0,1,5,7,0.5,0.0,1,5,7, [-0.020000 1表 1裏 1目 1～2局 2000試] [-0.017500 1表 2裏 2目 1～6局 2000試] [-0.007500 2表 2裏 2目 1～2局 2000試] [-0.001500 3表 3裏 3目 1～2局 2000試] [-0.001000 3表 3裏 5目 2～6局 2000試] [0.000000 1表 5裏 7目 3～26局 2000試]
0.93,0.5,alternating,2000,0.5,0.0,1,3,7,0.5,0.0,1,3,7, [-0.011000 1表 1裏 1目 1～2局 2000試] [0.010500 3表 3裏 3目 1～2局 2000試] [-0.005000 1表 2裏 4目 3～14局 2000試] [0.001000 4表 4裏 4目 1～2局 2000試] [0.000000 1表 3裏 7目 3～26局 2000試]
0.94,0.5,alternating,2000,0.4995,-0.0005000000000000004,2,5,6,0.4995,-0.0005000000000000004,2,5,6, [0.017500 1表 1裏 1目 1～2局 2000試] [-0.017000 1表 3裏 3目 1～10局 2000試] [0.001000 1表 2裏 4目 3～14局 2000試] [-0.000500 2表 5裏 6目 2～10局 2000試]
0.95,0.5,alternating,2000,0.5005,0.0004999999999999449,3,5,7,0.5005,0.0004999999999999449,3,5,7, [-0.010500 1表 1裏 1目 1～2局 2000試] [-0.008500 1表 2裏 2目 1～6局 2000試] [0.002000 1表 3裏 3目 1～10局 2000試] [0.001500 1表 3裏 6目 3～22局 2000試] [0.001000 1表 5裏 6目 2～22局 2000試] [0.000500 3表 5裏 7目 2～10局 2000試]
