p,failure_rate,best_p,best_p_error,best_number_of_series,best_p_step,best_q_step,best_span,latest_p,latest_p_error,latest_number_of_series,latest_p_step,latest_q_step,latest_span,candidates
0.8,0.0,0.5000110700562096,1.1070056209594448e-05,200,1,4,299,0.003955069872712083,-0.4960449301272879,200,9,235,299,[0.300000 1表 1裏 1目 1～1局 1試] [0.140000 1表 2裏 2目 1～2局 200試] [0.012000 1表 3裏 3目 1～3局 200試] [0.003316 1表 4裏 7目 2～8局 200試] [0.001652 1表 4裏 11目 3～13局 200試] [0.001025 1表 4裏 15目 4～18局 200試] [0.000714 1表 4裏 19目 5～23局 200試] [0.000533 1表 4裏 23目 6～28局 200試] [0.000417 1表 4裏 27目 7～33局 200試] [0.000338 1表 4裏 31目 8～38局 200試] [0.000281 1表 4裏 35目 9～43局 200試] [0.000239 1表 4裏 39目 10～48局 200試] [0.000206 1表 4裏 43目 11～53局 200試] [0.000180 1表 4裏 47目 12～58局 200試] [0.000159 1表 4裏 51目 13～63局 200試] [0.000142 1表 4裏 55目 14～68局 200試] [0.000128 1表 4裏 59目 15～73局 200試] [0.000115 1表 4裏 63目 16～78局 200試] [0.000105 1表 4裏 67目 17～83局 200試] [0.000096 1表 4裏 71目 18～88局 200試] [0.000089 1表 4裏 75目 19～93局 200試] [0.000082 1表 4裏 79目 20～98局 200試] [0.000076 1表 4裏 83目 21～103局 200試] [0.000071 1表 4裏 87目 22～108局 200試] [0.000066 1表 4裏 91目 23～113局 200試] [0.000062 1表 4裏 95目 24～118局 200試] [0.000058 1表 4裏 99目 25～123局 200試] [0.000055 1表 4裏 103目 26～128局 200試] [0.000052 1表 4裏 107目 27～133局 200試] [0.000049 1表 4裏 111目 28～138局 200試] [0.000047 1表 4裏 115目 29～143局 200試] [0.000044 1表 4裏 119目 30～148局 200試] [0.000042 1表 4裏 123目 31～153局 200試] [0.000040 1表 4裏 127目 32～158局 200試] [0.000038 1表 4裏 131目 33～163局 200試] [0.000037 1表 4裏 135目 34～168局 200試] [0.000035 1表 4裏 139目 35～173局 200試] [0.000034 1表 4裏 143目 36～178局 200試] [0.000032 1表 4裏 147目 37～183局 200試] [0.000031 1表 4裏 151目 38～188局 200試] [0.000030 1表 4裏 155目 39～193局 200試] [0.000029 1表 4裏 159目 40～198局 200試] [0.000028 1表 4裏 163目 41～203局 200試] [0.000027 1表 4裏 167目 42～208局 200試] [0.000026 1表 4裏 171目 43～213局 200試] [0.000025 1表 4裏 175目 44～218局 200試] [0.000024 1表 4裏 179目 45～223局 200試] [0.000023 1表 4裏 183目 46～228局 200試] [0.000022 1表 4裏 187目 47～233局 200試] [0.000022 1表 4裏 191目 48～238局 200試] [0.000021 1表 4裏 195目 49～243局 200試] [0.000020 1表 4裏 199目 50～248局 200試] [0.000020 1表 4裏 203目 51～253局 200試] [0.000019 1表 4裏 207目 52～258局 200試] [0.000019 1表 4裏 211目 53～263局 200試] [0.000018 1表 4裏 215目 54～268局 200試] [0.000018 1表 4裏 219目 55～273局 200試] [0.000017 1表 4裏 223目 56～278局 200試] [0.000017 1表 4裏 227目 57～283局 200試] [0.000016 1表 4裏 231目 58～288局 200試] [0.000016 1表 4裏 235目 59～293局 200試] [0.000015 1表 4裏 239目 60～298局 200試] [0.000015 1表 4裏 243目 61～303局 200試] [0.000015 1表 4裏 247目 62～308局 200試] [0.000014 1表 4裏 251目 63～313局 200試] [0.000014 1表 4裏 255目 64～318局 200試] [0.000014 1表 4裏 259目 65～323局 200試] [0.000013 1表 4裏 263目 66～328局 200試] [0.000013 1表 4裏 267目 67～333局 200試] [0.000013 1表 4裏 271目 68～338局 200試] [0.000013 1表 4裏 275目 69～343局 200試] [0.000012 1表 4裏 279目 70～348局 200試] [0.000012 1表 4裏 283目 71～353局 200試] [0.000012 1表 4裏 287目 72～358局 200試] [0.000012 1表 4裏 291目 73～363局 200試] [0.000011 1表 4裏 295目 74～368局 200試] [0.000011 1表 4裏 299目 75～373局 200試]
0.81,0.0,0.4994823277397315,-0.0005176722602684,200,1,4,16,1.4110158217310756e-08,-0.4999999858898418,200,3,240,299,[0.310000 1表 1裏 1目 1～1局 1試] [0.156100 1表 2裏 2目 1～2局 200試] [0.031441 1表 3裏 3目 1～3局 200試] [-0.013760 1表 4裏 12目 3～14局 200試] [-0.000518 1表 4裏 16目 4～19局 200試]
0.82,0.0,0.5005739420743385,0.0005739420743384,200,2,9,279,0.9144639999999999,0.41446399999999994,200,213,239,299,[0.320000 1表 1裏 1目 1～1局 1試] [0.172400 1表 2裏 2目 1～2局 200試] [0.051368 1表 3裏 3目 1～3局 200試] [-0.047878 1表 4裏 4目 1～4局 200試] [-0.001230 1表 4裏 8目 2～9局 200試] [0.000990 2表 9裏 115目 13～70局 200試] [0.000704 2表 9裏 197目 22～120局 200試] [0.000574 2表 9裏 279目 31～170局 200試]
0.83,0.0,0.5000684047916565,6.84047916564845e-05,200,1,5,111,0.923126,0.423126,200,163,239,299,[0.330000 1表 1裏 1目 1～1局 1試] [0.188900 1表 2裏 2目 1～2局 200試] [0.071787 1表 3裏 3目 1～3局 200試] [-0.025417 1表 4裏 4目 1～4局 200試] [0.018108 1表 5裏 13目 3～15局 200試] [0.010316 1表 5裏 18目 4～21局 200試] [0.004823 1表 5裏 23目 5～27局 200試] [0.000550 1表 5裏 28目 6～33局 200試] [0.000068 1表 5裏 111目 22～133局 200試]
0.84,0.0,0.5014837875007024,0.0014837875007024,200,3,16,277,0.9313919999999999,0.4313919999999999,200,204,239,299,[0.340000 1表 1裏 1目 1～1局 1試] [0.205600 1表 2裏 2目 1～2局 200試] [0.092704 1表 3裏 3目 1～3局 200試] [-0.002129 1表 4裏 4目 1～4局 200試] [0.002122 2表 11裏 101目 9～60局 200試] [0.001721 2表 11裏 144目 13～85局 200試] [0.001484 3表 16裏 277目 17～110局 200試]
0.85,0.0,0.5019472741074893,0.0019472741074892,200,3,17,265,0.8904812499999999,0.3904812499999999,200,138,239,299,[0.350000 1表 1裏 1目 1～1局 1試] [0.222500 1表 2裏 2目 1～2局 200試] [0.114125 1表 3裏 3目 1～3局 200試] [0.022006 1表 4裏 4目 1～4局 200試] [-0.007814 1表 5裏 10目 2～11局 200試] [0.004879 1表 6裏 21目 4～24局 200試] [0.003246 1表 6裏 38目 6～44局 200試] [0.002578 1表 6裏 55目 9～64局 200試] [0.002199 2表 11裏 143目 13～84局 200試] [0.001947 3表 17裏 265目 16～104局 200試]
0.86,0.0,0.5001901199458543,0.0001901199458542,200,1,6,72,0.946688,0.446688,200,170,239,299,[0.360000 1表 1裏 1目 1～1局 1試] [0.239600 1表 2裏 2目 1～2局 200試] [0.136056 1表 3裏 3目 1～3局 200試] [0.047008 1表 4裏 4目 1～4局 200試] [-0.029573 1表 5裏 5目 1～5局 200試] [-0.016589 1表 6裏 11目 2～12局 200試] [-0.008852 1表 6裏 17目 3～19局 200試] [-0.003437 1表 6裏 23目 4～26局 200試] [0.000754 1表 6裏 29目 5～33局 200試] [0.000190 1表 6裏 72目 12～83局 200試]
0.87,0.0,0.4993353078034774,-0.0006646921965225,200,1,7,45,0.953694,0.45369400000000004,200,218,239,299,[0.370000 1表 1裏 1目 1～1局 1試] [0.256900 1表 2裏 2目 1～2局 200試] [0.158503 1表 3裏 3目 1～3局 200試] [0.072898 1表 4裏 4目 1～4局 200試] [-0.001579 1表 5裏 5目 1～5局 200試] [-0.000665 1表 7裏 45目 6～51局 200試]
0.88,0.0,0.4987523084147,-0.0012476915852999,200,2,15,259,0.92680192,0.42680191999999995,200,130,239,299,[0.380000 1表 1裏 1目 1～1局 1試] [0.274400 1表 2裏 2目 1～2局 200試] [0.181472 1表 3裏 3目 1～3局 200試] [0.099695 1表 4裏 4目 1～4局 200試] [0.027732 1表 5裏 5目 1～5局 200試] [0.026238 1表 6裏 12目 2～13局 200試] [-0.014136 1表 7裏 13目 2～14局 200試] [-0.001737 1表 7裏 20目 3～22局 200試] [-0.001630 2表 15裏 127目 8～72局 200試] [-0.001471 2表 15裏 171目 11～97局 200試] [-0.001347 2表 15裏 215目 14～122局 200試] [-0.001248 2表 15裏 259目 17～147局 200試]
0.89,0.0,0.5000591845065364,5.918450653641383e-05,200,1,8,208,0.966362,0.46636200000000005,200,177,239,299,[0.390000 1表 1裏 1目 1～1局 1試] [0.292100 1表 2裏 2目 1～2局 200試] [0.204969 1表 3裏 3目 1～3局 200試] [0.127422 1表 4裏 4目 1～4局 200試] [0.058406 1表 5裏 5目 1～5局 200試] [-0.003019 1表 6裏 6目 1～6局 200試] [-0.000837 1表 8裏 22目 3～24局 200試] [0.000137 1表 8裏 119目 15～133局 200試] [0.000059 1表 8裏 208目 26～233局 200試]
0.9,0.0,0.5024969219904059,0.0024969219904058,200,1,9,294,0.9720000000000001,0.4720000000000001,200,162,237,299,[0.400000 1表 1裏 1目 1～1局 1試] [0.310000 1表 2裏 2目 1～2局 200試] [0.229000 1表 3裏 3目 1～3局 200試] [0.156100 1表 4裏 4目 1～4局 200試] [0.090490 1表 5裏 5目 1～5局 200試] [0.031441 1表 6裏 6目 1～6局 200試] [-0.021703 1表 7裏 7目 1～7局 200試] [0.014728 1表 8裏 15目 2～16局 200試] [0.010505 1表 8裏 24目 3～26局 200試] [0.008511 1表 9裏 33目 4～36局 200試] [0.007317 1表 9裏 42目 5～46局 200試] [0.006507 1表 9裏 51目 6～56局 200試] [0.005913 1表 9裏 60目 7～66局 200試] [0.005455 1表 9裏 69目 8～76局 200試] [0.005088 1表 9裏 78目 9～86局 200試] [0.004785 1表 9裏 87目 10～96局 200試] [0.004531 1表 9裏 96目 11～106局 200試] [0.004312 1表 9裏 105目 12～116局 200試] [0.004123 1表 9裏 114目 13～126局 200試] [0.003956 1表 9裏 123目 14～136局 200試] [0.003808 1表 9裏 132目 15～146局 200試] [0.003675 1表 9裏 141目 16～156局 200試] [0.003556 1表 9裏 150目 17～166局 200試] [0.003447 1表 9裏 159目 18～176局 200試] [0.003347 1表 9裏 168目 19～186局 200試] [0.003256 1表 9裏 177目 20～196局 200試] [0.003172 1表 9裏 186目 21～206局 200試] [0.003094 1表 9裏 195目 22～216局 200試] [0.003021 1表 9裏 204目 23～226局 200試] [0.002953 1表 9裏 213目 24～236局 200試] [0.002890 1表 9裏 222目 25～246局 200試] [0.002831 1表 9裏 231目 26～256局 200試] [0.002775 1表 9裏 240目 27～266局 200試] [0.002722 1表 9裏 249目 28～276局 200試] [0.002672 1表 9裏 258目 29～286局 200試] [0.002625 1表 9裏 267目 30～296局 200試] [0.002580 1表 9裏 276目 31～306局 200試] [0.002537 1表 9裏 285目 32～316局 200試] [0.002497 1表 9裏 294目 33～326局 200試]
0.91,0.0,0.4998303688217843,-0.0001696311782157,200,1,10,88,0.95703517,0.45703517000000005,200,139,239,299,[0.410000 1表 1裏 1目 1～1局 1試] [0.328100 1表 2裏 2目 1～2局 200試] [0.253571 1表 3裏 3目 1～3局 200試] [0.185750 1表 4裏 4目 1～4局 200試] [0.124032 1表 5裏 5目 1～5局 200試] [0.067869 1表 6裏 6目 1～6局 200試] [0.016761 1表 7裏 7目 1～7局 200試] [0.009125 1表 9裏 17目 2～18局 200試] [0.008725 1表 9裏 27目 3～29局 200試] [-0.007639 1表 10裏 48目 5～52局 200試] [-0.005295 1表 10裏 58目 6～63局 200試] [-0.003338 1表 10裏 68目 7～74局 200試] [-0.001653 1表 10裏 78目 8～85局 200試] [-0.000170 1表 10裏 88目 9～96局 200試]
0.92,0.0,0.5001389662226435,0.0001389662226435,200,1,12,169,0.8702406979289089,0.3702406979289089,200,46,239,299,[0.420000 1表 1裏 1目 1～1局 1試] [0.346400 1表 2裏 2目 1～2局 200試] [0.278688 1表 3裏 3目 1～3局 200試] [0.216393 1表 4裏 4目 1～4局 200試] [0.159082 1表 5裏 5目 1～5局 200試] [0.106355 1表 6裏 6目 1～6局 200試] [0.057847 1表 7裏 7目 1～7局 200試] [0.013219 1表 8裏 8目 1～8局 200試] [-0.009397 1表 10裏 20目 2～21局 200試] [0.001801 1表 11裏 31目 3～33局 200試] [0.000778 1表 11裏 54目 5～58局 200試] [0.000455 1表 11裏 77目 7～83局 200試] [0.000307 1表 12裏 100目 8～108局 200試] [0.000224 1表 12裏 123目 10～133局 200試] [0.000173 1表 12裏 146目 12～158局 200試] [0.000139 1表 12裏 169目 14～183局 200試]
0.93,0.0,0.4994075901601195,-0.0005924098398804,200,1,13,182,0.9575065728000001,0.45750657280000007,200,89,239,299,[0.430000 1表 1裏 1目 1～1局 1試] [0.364900 1表 2裏 2目 1～2局 200試] [0.304357 1表 3裏 3目 1～3局 200試] [0.248052 1表 4裏 4目 1～4局 200試] [0.195688 1表 5裏 5目 1～5局 200試] [0.146990 1表 6裏 6目 1～6局 200試] [0.101701 1表 7裏 7目 1～7局 200試] [0.059582 1表 8裏 8目 1～8局 200試] [0.020411 1表 9裏 9目 1～9局 200試] [-0.016018 1表 10裏 10目 1～10局 200試] [0.014587 1表 11裏 22目 2～23局 200試] [-0.008246 1表 12裏 23目 2～24局 200試] [-0.002454 1表 12裏 36目 3～38局 200試] [0.001847 1表 13裏 49目 4～52局 200試] [-0.000616 1表 13裏 89目 7～95局 200試] [-0.000592 1表 13裏 182目 14～195局 200試]
0.94,0.0,0.5007594576478743,0.0007594576478743,200,1,16,277,0.6604546340652424,0.1604546340652424,200,16,239,299,[0.440000 1表 1裏 1目 1～1局 1試] [0.383600 1表 2裏 2目 1～2局 200試] [0.330584 1表 3裏 3目 1～3局 200試] [0.280749 1表 4裏 4目 1～4局 200試] [0.233904 1表 5裏 5目 1～5局 200試] [0.189870 1表 6裏 6目 1～6局 200試] [0.148478 1表 7裏 7目 1～7局 200試] [0.109569 1表 8裏 8目 1～8局 200試] [0.072995 1表 9裏 9目 1～9局 200試] [0.038615 1表 10裏 10目 1～10局 200試] [0.006298 1表 11裏 11目 1～11局 200試] [0.003512 1表 14裏 42目 3～44局 200試] [-0.001760 1表 15裏 58目 4～61局 200試] [0.001743 1表 15裏 89目 6～94局 200試] [-0.001675 1表 15裏 105目 7～111局 200試] [0.001243 1表 16裏 136目 9～144局 200試] [0.001002 1表 16裏 183目 11～194局 200試] [0.000858 1表 16裏 230目 14～244局 200試] [0.000759 1表 16裏 277目 17～294局 200試]
0.95,0.0,0.5001268839172831,0.0001268839172831,200,1,19,298,0.98598125,0.48598125000000003,200,113,238,299,[0.450000 1表 1裏 1目 1～1局 1試] [0.402500 1表 2裏 2目 1～2局 200試] [0.357375 1表 3裏 3目 1～3局 200試] [0.314506 1表 4裏 4目 1～4局 200試] [0.273781 1表 5裏 5目 1～5局 200試] [0.235092 1表 6裏 6目 1～6局 200試] [0.198337 1表 7裏 7目 1～7局 200試] [0.163420 1表 8裏 8目 1～8局 200試] [0.130249 1表 9裏 9目 1～9局 200試] [0.098737 1表 10裏 10目 1～10局 200試] [0.068800 1表 11裏 11目 1～11局 200試] [0.040360 1表 12裏 12目 1～12局 200試] [0.013342 1表 13裏 13目 1～13局 200試] [-0.012325 1表 14裏 14目 1～14局 200試] [0.003650 1表 16裏 32目 2～33局 200試] [0.001816 1表 17裏 51目 3～53局 200試] [0.001127 1表 18裏 70目 4～73局 200試] [0.000784 1表 18裏 89目 5～93局 200試] [0.000586 1表 18裏 108目 6～113局 200試] [0.000459 1表 19裏 127目 7～133局 200試] [0.000372 1表 19裏 146目 8～153局 200試] [0.000309 1表 19裏 165目 9～173局 200試] [0.000262 1表 19裏 184目 10～193局 200試] [0.000226 1表 19裏 203目 11～213局 200試] [0.000198 1表 19裏 222目 12～233局 200試] [0.000175 1表 19裏 241目 13～253局 200試] [0.000156 1表 19裏 260目 14～273局 200試] [0.000140 1表 19裏 279目 15～293局 200試] [0.000127 1表 19裏 298目 16～313局 200試]
0.96,0.0,0.4995868076798134,-0.0004131923201865,200,1,17,17,0.99090432,0.49090431999999995,200,105,239,299,[0.460000 1表 1裏 1目 1～1局 1試] [0.421600 1表 2裏 2目 1～2局 1試] [0.384736 1表 3裏 3目 1～3局 200試] [0.349347 1表 4裏 4目 1～4局 200試] [0.315373 1表 5裏 5目 1～5局 200試] [0.282758 1表 6裏 6目 1～6局 200試] [0.251447 1表 7裏 7目 1～7局 200試] [0.221390 1表 8裏 8目 1～8局 200試] [0.192534 1表 9裏 9目 1～9局 200試] [0.164833 1表 10裏 10目 1～10局 200試] [0.138239 1表 11裏 11目 1～11局 200試] [0.112710 1表 12裏 12目 1～12局 200試] [0.088201 1表 13裏 13目 1～13局 200試] [0.064673 1表 14裏 14目 1～14局 200試] [0.042086 1表 15裏 15目 1～15局 200試] [0.020403 1表 16裏 16目 1～16局 200試] [-0.000413 1表 17裏 17目 1～17局 200試]
0.97,0.0,0.4999349641308852,-6.503586911482673e-05,200,1,31,216,0.9973540000000001,0.4973540000000001,200,197,238,299,[0.470000 1表 1裏 1目 1～1局 1試] [0.440900 1表 2裏 2目 1～2局 1試] [0.412673 1表 3裏 3目 1～3局 200試] [0.385293 1表 4裏 4目 1～4局 200試] [0.358734 1表 5裏 5目 1～5局 200試] [0.332972 1表 6裏 6目 1～6局 200試] [0.307983 1表 7裏 7目 1～7局 200試] [0.283743 1表 8裏 8目 1～8局 200試] [0.260231 1表 9裏 9目 1～9局 200試] [0.237424 1表 10裏 10目 1～10局 200試] [0.215301 1表 11裏 11目 1～11局 200試] [0.193842 1表 12裏 12目 1～12局 200試] [0.173027 1表 13裏 13目 1～13局 200試] [0.152836 1表 14裏 14目 1～14局 200試] [0.133251 1表 15裏 15目 1～15局 200試] [0.114254 1表 16裏 16目 1～16局 200試] [0.095826 1表 17裏 17目 1～17局 200試] [0.077951 1表 18裏 18目 1～18局 200試] [0.060613 1表 19裏 19目 1～19局 200試] [0.043794 1表 20裏 20目 1～20局 200試] [0.027481 1表 21裏 21目 1～21局 200試] [0.011656 1表 22裏 22目 1～22局 200試] [-0.003694 1表 23裏 23目 1～23局 200試] [-0.001517 1表 29裏 87目 3～89局 200試] [0.000420 1表 30裏 119目 4～122局 200試] [-0.000065 1表 31裏 216目 7～222局 200試]
0.98,0.0,0.5005880600043896,0.0005880600043896,200,1,47,278,0.9868851061948714,0.48688510619487135,200,38,238,299,[0.480000 1表 1裏 1目 1～1局 1試] [0.460400 1表 2裏 2目 1～2局 1試] [0.441192 1表 3裏 3目 1～3局 1試] [0.422368 1表 4裏 4目 1～4局 200試] [0.403921 1表 5裏 5目 1～5局 200試] [0.385842 1表 6裏 6目 1～6局 200試] [0.368126 1表 7裏 7目 1～7局 200試] [0.350763 1表 8裏 8目 1～8局 200試] [0.333748 1表 9裏 9目 1～9局 200試] [0.317073 1表 10裏 10目 1～10局 200試] [0.300731 1表 11裏 11目 1～11局 200試] [0.284717 1表 12裏 12目 1～12局 200試] [0.269022 1表 13裏 13目 1～13局 200試] [0.253642 1表 14裏 14目 1～14局 200試] [0.238569 1表 15裏 15目 1～15局 200試] [0.223798 1表 16裏 16目 1～16局 200試] [0.209322 1表 17裏 17目 1～17局 200試] [0.195135 1表 18裏 18目 1～18局 200試] [0.181233 1表 19裏 19目 1～19局 200試] [0.167608 1表 20裏 20目 1～20局 200試] [0.154256 1表 21裏 21目 1～21局 200試] [0.141171 1表 22裏 22目 1～22局 200試] [0.128347 1表 23裏 23目 1～23局 200試] [0.115780 1表 24裏 24目 1～24局 200試] [0.103465 1表 25裏 25目 1～25局 200試] [0.091395 1表 26裏 26目 1～26局 200試] [0.079568 1表 27裏 27目 1～27局 200試] [0.067976 1表 28裏 28目 1～28局 200試] [0.056617 1表 29裏 29目 1～29局 200試] [0.045484 1表 30裏 30目 1～30局 200試] [0.034575 1表 31裏 31目 1～31局 200試] [0.023883 1表 32裏 32目 1～32局 200試] [0.013405 1表 33裏 33目 1～33局 200試] [0.003137 1表 34裏 34目 1～34局 200試] [-0.002669 1表 42裏 83目 2～84局 200試] [0.001824 1表 44裏 131目 3～133局 200試] [0.001131 1表 45裏 180目 4～183局 200試] [0.000787 1表 46裏 229目 5～233局 200試] [0.000588 1表 47裏 278目 6～283局 200試]
0.99,0.0,0.4998370298991989,-0.000162970100801,200,1,69,69,0.9779893192376361,0.4779893192376361,200,14,240,299,[0.490000 1表 1裏 1目 1～1局 1試] [0.480100 1表 2裏 2目 1～2局 1試] [0.470299 1表 3裏 3目 1～3局 1試] [0.460596 1表 4裏 4目 1～4局 200試] [0.450990 1表 5裏 5目 1～5局 200試] [0.441480 1表 6裏 6目 1～6局 200試] [0.432065 1表 7裏 7目 1～7局 200試] [0.422745 1表 8裏 8目 1～8局 200試] [0.413517 1表 9裏 9目 1～9局 200試] [0.404382 1表 10裏 10目 1～10局 200試] [0.395338 1表 11裏 11目 1～11局 200試] [0.386385 1表 12裏 12目 1～12局 200試] [0.377521 1表 13裏 13目 1～13局 200試] [0.368746 1表 14裏 14目 1～14局 200試] [0.360058 1表 15裏 15目 1～15局 200試] [0.351458 1表 16裏 16目 1～16局 200試] [0.342943 1表 17裏 17目 1～17局 200試] [0.334514 1表 18裏 18目 1～18局 200試] [0.326169 1表 19裏 19目 1～19局 200試] [0.317907 1表 20裏 20目 1～20局 200試] [0.309728 1表 21裏 21目 1～21局 200試] [0.301631 1表 22裏 22目 1～22局 200試] [0.293614 1表 23裏 23目 1～23局 200試] [0.285678 1表 24裏 24目 1～24局 200試] [0.277821 1表 25裏 25目 1～25局 200試] [0.270043 1表 26裏 26目 1～26局 200試] [0.262343 1表 27裏 27目 1～27局 200試] [0.254719 1表 28裏 28目 1～28局 200試] [0.247172 1表 29裏 29目 1～29局 200試] [0.239700 1表 30裏 30目 1～30局 200試] [0.232303 1表 31裏 31目 1～31局 200試] [0.224980 1表 32裏 32目 1～32局 200試] [0.217731 1表 33裏 33目 1～33局 200試] [0.210553 1表 34裏 34目 1～34局 200試] [0.203448 1表 35裏 35目 1～35局 200試] [0.196413 1表 36裏 36目 1～36局 200試] [0.189449 1表 37裏 37目 1～37局 200試] [0.182555 1表 38裏 38目 1～38局 200試] [0.175729 1表 39裏 39目 1～39局 200試] [0.168972 1表 40裏 40目 1～40局 200試] [0.162282 1表 41裏 41目 1～41局 200試] [0.155659 1表 42裏 42目 1～42局 200試] [0.149103 1表 43裏 43目 1～43局 200試] [0.142612 1表 44裏 44目 1～44局 200試] [0.136185 1表 45裏 45目 1～45局 200試] [0.129824 1表 46裏 46目 1～46局 200試] [0.123525 1表 47裏 47目 1～47局 200試] [0.117290 1表 48裏 48目 1～48局 200試] [0.111117 1表 49裏 49目 1～49局 200試] [0.105006 1表 50裏 50目 1～50局 200試] [0.098956 1表 51裏 51目 1～51局 200試] [0.092966 1表 52裏 52目 1～52局 200試] [0.087037 1表 53裏 53目 1～53局 200試] [0.081166 1表 54裏 54目 1～54局 200試] [0.075355 1表 55裏 55目 1～55局 200試] [0.069601 1表 56裏 56目 1～56局 200試] [0.063905 1表 57裏 57目 1～57局 200試] [0.058266 1表 58裏 58目 1～58局 200試] [0.052683 1表 59裏 59目 1～59局 200試] [0.047157 1表 60裏 60目 1～60局 200試] [0.041685 1表 61裏 61目 1～61局 200試] [0.036268 1表 62裏 62目 1～62局 200試] [0.030906 1表 63裏 63目 1～63局 200試] [0.025596 1表 64裏 64目 1～64局 200試] [0.020341 1表 65裏 65目 1～65局 200試] [0.015137 1表 66裏 66目 1～66局 200試] [0.009986 1表 67裏 67目 1～67局 200試] [0.004886 1表 68裏 68目 1～68局 200試] [-0.000163 1表 69裏 69目 1～69局 200試]
