turn_system_name,failure_rate,p,span,t_step,h_step,a_victory_rate_by_trio,b_victory_rate_by_trio,no_victory_rate,a_victory_rate_by_duet,b_victory_rate_by_duet,unfair_point
alternating,0.35,0.59,11,6,4,0.4772239764294522,0.4818795166252165,0.0408965069452612,0.4975729729744771,0.5024270270254497,1.178092036488181e-05
alternating,0.35,0.6,15,8,5,0.4785162900442824,0.4800805770853221,0.0414031328703018,0.4991840746121895,0.5008159253877127,1.33146847678773e-06
alternating,0.35,0.61,6,3,2,0.4797810091654355,0.4782965370424211,0.0419224537920684,0.50077471397217,0.4992252860277516,1.200363477472266e-06
alternating,0.35,0.62,9,8,3,0.483417039616901,0.4955372030480357,0.0210457573350396,0.4938096374156547,0.506190362584321,7.664117785102339e-05
alternating,0.35,0.63,6,5,2,0.4838525529703307,0.4940977622671327,0.0220496847625044,0.4947618968278842,0.5052381031720827,5.4875449683112354e-05
alternating,0.35,0.64,6,5,2,0.4842859819183428,0.4926095039268173,0.023104514154805,0.4957398093608202,0.5042601906391441,3.6298448564006086e-05
alternating,0.35,0.65,6,5,2,0.4847201750559698,0.4910681097849306,0.0242117151590669,0.4967472786732481,0.5032527213267184,2.1160392058795023e-05
alternating,0.35,0.66,8,7,3,0.4851580082523684,0.4894692111811274,0.02537278056648,0.4977882810766925,0.5022117189232825,9.783401191322364e-06
alternating,0.35,0.67,11,10,4,0.4856023850417195,0.4878083886459814,0.0265892263122669,0.4988668691245645,0.5011331308754023,2.567971161655143e-06
alternating,0.35,0.68,5,3,2,0.4860562370141611,0.4860811715100913,0.0278625914757131,0.4999871754261558,0.5000128245738087,3.2893938765887256e-10
alternating,0.35,0.69,7,4,3,0.4865225242066615,0.4842830375131711,0.0291944382801477,0.5011534166993765,0.4988465833006031,2.6607401648482444e-06
alternating,0.35,0.7,7,4,3,0.4870042354939009,0.4824094124131231,0.0305863520929524,0.5023698980773967,0.4976301019225788,1.123283379461327e-05
alternating,0.35,0.71,8,5,3,0.4875043889792302,0.4804556695951882,0.0320399414255525,0.5036410176853753,0.4963589823145947,2.6514019570649823e-05
alternating,0.35,0.72,5,3,2,0.4880260323855284,0.4784171296810012,0.0335568379334268,0.5049712715044393,0.4950287284955155,4.942708074214953e-05
alternating,0.35,0.73,5,3,2,0.4885722434461381,0.4762890601377258,0.0351386964161101,0.5063652585417,0.4936347414582731,8.103303260571244e-05
alternating,0.35,0.74,15,9,7,0.4891461302957106,0.4740666748870858,0.036787194817174,0.5078276863261452,0.492172313673824,0.0001225453464415
alternating,0.35,0.75,6,5,2,0.4897508318611806,0.4717451339145571,0.0385040342242425,0.509363376752224,0.4906366232477554,0.0001753456484085
alternating,0.35,0.76,11,6,5,0.4903895182526062,0.469319542878379,0.0402909388689924,0.5109772722940502,0.4890227277059264,0.0002410010140359
alternating,0.35,0.77,3,3,1,0.4679912326515873,0.4905164823618094,0.041492284986588,0.4882498339046117,0.5117501660953723,0.000276132806538
alternating,0.35,0.78,3,3,1,0.4703184505335806,0.4862010440481587,0.043480505418242,0.4916977157263577,0.5083022842736228,0.0001378558483204
alternating,0.35,0.79,13,13,5,0.4726517306314821,0.4818066520567257,0.0455416173117724,0.4952041274971683,0.504795872502811,4.600078612663577e-05
alternating,0.35,0.8,3,3,1,0.4749919261650754,0.4773306363598402,0.0476774374750576,0.4987721018660994,0.5012278981338725,3.0154676544039864e-06
alternating,0.35,0.81,3,3,1,0.4773399091251851,0.4727702850147762,0.0498898058600232,0.5024047863808733,0.4975952136191104,1.1565995075345609e-05
alternating,0.35,0.82,3,3,1,0.4796965706645551,0.4681228437727999,0.052180585562634,0.5061054493690734,0.493894550630915,7.455302399677912e-05
alternating,0.35,0.83,8,8,3,0.4820628214887621,0.4633855156883125,0.0545516628229098,0.5098774861967607,0.4901225138032228,0.0001951294671347
alternating,0.35,0.84,11,11,3,0.492399734937243,0.4704778455766749,0.0371224194860251,0.5113835288120476,0.4886164711878931,0.0002591694564307
alternating,0.35,0.85,3,3,1,0.4868278339236232,0.453629795379557,0.0595423706968032,0.5176499384499899,0.4823500615499925,0.0006230406545774
alternating,0.35,0.86,9,7,3,0.4993660503478177,0.4382244972992106,0.062409452352958,0.5326056791005589,0.4673943208994265,0.0021262606192181
alternating,0.35,0.87,7,5,3,0.5005971067630618,0.4343154001359956,0.0650874931009189,0.5354480799742886,0.464551920025686,0.0025131327477289
alternating,0.35,0.88,3,3,1,0.4940712075298851,0.4382496414965879,0.0676791509735194,0.5299368860471038,0.4700631139528881,0.001792434292395
alternating,0.35,0.89,3,3,1,0.4965152630927319,0.4329118162202396,0.0705729206870092,0.5342164803932155,0.4657835196067637,0.002341535061
alternating,0.35,0.9,6,6,2,0.4989758631946161,0.4274632971336637,0.0735608396717024,0.5385953925110383,0.4614046074889426,0.0029792086461636
alternating,0.35,0.91,3,3,1,0.5014540890362598,0.4219009316437209,0.0766449793200024,0.5430783152800401,0.4569216847199414,0.0037114824947346
alternating,0.35,0.92,3,3,1,0.5039510448893313,0.4162215209422684,0.0798274341683851,0.547670147537903,0.4523298524620804,0.0045448859325724
alternating,0.35,0.93,3,3,1,0.5064678584873575,0.4104218196152663,0.0831103218973556,0.5523760061683879,0.4476239938315896,0.0054864920443043
alternating,0.35,0.94,7,4,3,0.5115081291793735,0.4019513514568734,0.086540519363736,0.5599680555322344,0.4400319444677468,0.0071923353686365
alternating,0.35,0.95,3,3,1,0.5115656895070656,0.3984483280535359,0.0899859824393811,0.5621514390276835,0.4378485609722973,0.007725602746426
alternating,0.4,0.5,1,1,1,0.42,0.42,0.16,0.5,0.5,0.0
alternating,0.4,0.51,2,1,1,0.4395749894399993,0.4349757945599991,0.125449216,0.5026294612983839,0.4973705387016142,1.3828133439407422e-05
alternating,0.4,0.52,6,2,2,0.4662921412486662,0.4600990283231684,0.073608830428119,0.5033426014457335,0.4966573985542165,2.2345968850373816e-05
alternating,0.4,0.53,7,6,5,0.4556253868799991,0.4647657811199986,0.0796088319999995,0.4950345056766112,0.5049654943233857,4.931226775118142e-05
alternating,0.4,0.54,8,6,4,0.4578747801599994,0.4623228518399989,0.079802368,0.49758308893366,0.502416911066338,1.1682918205183686e-05
alternating,0.4,0.55,9,8,5,0.460115279999999,0.4598335199999988,0.0800511999999997,0.5001531389572972,0.4998468610427,4.690308048500402e-08
alternating,0.4,0.56,15,12,9,0.4623492710399989,0.4572954009599986,0.0803553279999993,0.5027477297666534,0.4972522702333432,1.5100037741125034e-05
alternating,0.4,0.57,4,3,2,0.4645791379199993,0.4547061100799996,0.080714752,0.5053699479358982,0.4946300520641006,5.767268166852733e-05
alternating,0.4,0.58,5,3,2,0.4844563534296843,0.5002213673617435,0.015322279208548,0.491994835670999,0.5080051643289764,0.0001281653118682
alternating,0.4,0.59,6,3,2,0.4815912858804155,0.4837711161695844,0.0346375979499496,0.4988709782540783,0.5011290217458694,2.549380205410061e-06
alternating,0.4,0.6,6,3,2,0.483504914595813,0.4814333254041397,0.0350617599999989,0.5010734309750358,0.4989265690249141,2.3045081164400623e-06
alternating,0.4,0.61,8,5,3,0.4868550523668279,0.4956741662324817,0.017470781400676,0.4955120348083691,0.5044879651916163,4.02836631224504e-05
alternating,0.4,0.62,5,3,2,0.4876820383162827,0.4940519982931342,0.018265963390564,0.4967557608581698,0.5032442391418107,2.105017521863984e-05
alternating,0.4,0.63,7,4,3,0.4885284577365101,0.4923689467065125,0.019102595556964,0.49804235950028,0.5019576404997064,7.664712652234462e-06
alternating,0.4,0.64,5,3,2,0.4893978346288782,0.4906202930776332,0.019981872293476,0.4993763082466503,0.5006236917533369,7.779828063768451e-07
alternating,0.4,0.65,3,2,1,0.4863688441070398,0.4872312746769599,0.026399881216,0.4995570919963539,0.5004429080036458,3.9233499938725785e-07
alternating,0.4,0.66,10,9,4,0.4888612708091735,0.4892654965880852,0.021873232602724,0.4997933673873354,0.500206632612647,8.539407322592325e-08
alternating,0.4,0.67,14,11,5,0.4898207552261135,0.4872914442597238,0.022887800514148,0.5012942786753178,0.498705721324667,3.350314578804086e-06
alternating,0.4,0.68,2,2,1,0.46120593408,0.4646318899199999,0.074162176,0.4981498078004642,0.5018501921995356,6.846422350445665e-06
alternating,0.4,0.69,2,2,1,0.4644369609599998,0.4595069750399999,0.0760560639999999,0.5026679031745923,0.4973320968254072,1.423541469800214e-05
alternating,0.4,0.7,9,8,3,0.4929603644467191,0.4808172729292786,0.026222362624,0.5062350433257842,0.4937649566742135,7.77515305488406e-05
alternating,0.4,0.71,3,2,1,0.492555225857807,0.4745773503187202,0.03286742382346,0.5092944214588178,0.490705578541169,0.0001727725405085
alternating,0.4,0.72,8,7,3,0.495311246020779,0.475987829639396,0.028700924339812,0.5099472020851229,0.4900527979148636,0.0001978936586448
alternating,0.4,0.73,6,5,2,0.4965764369739719,0.4734026599075793,0.030020903118436,0.5119455033314029,0.4880544966685838,0.0002853900996814
alternating,0.4,0.74,11,11,4,0.4717945806189834,0.4976063399594655,0.03059907942154,0.4866867470452314,0.5133132529547572,0.000354485408475
alternating,0.4,0.75,3,2,1,0.4978146974999811,0.464130646499983,0.0380546559999939,0.5175082977479206,0.4824917022520357,0.0006130809800612
alternating,0.4,0.76,3,3,1,0.4775945678312876,0.4887645949897102,0.03364083717898,0.4942205612632487,0.5057794387367284,6.680382422345784e-05
alternating,0.4,0.77,6,6,2,0.4805748000039081,0.4841778782101093,0.035247321785956,0.4981326415113468,0.5018673584886256,6.974055450187192e-06
alternating,0.4,0.78,12,12,5,0.4836121325623891,0.4794750476788981,0.036912819758692,0.5021478247080569,0.4978521752919215,9.226301953172031e-06
alternating,0.4,0.79,6,6,2,0.4867093551468019,0.474651832707921,0.038638812145252,0.5062710678313121,0.4937289321686617,7.865258349016335e-05
alternating,0.4,0.8,3,3,1,0.4898693254348698,0.4697038754611095,0.040426799104,0.5105075099819952,0.4894924900179832,0.0002208155320439
alternating,0.4,0.81,5,5,2,0.4930949700840296,0.4646267300123618,0.042278299903588,0.5148624804412291,0.4851375195587494,0.0004417866497324
alternating,0.4,0.82,5,5,2,0.4963892856734959,0.4594158614035014,0.04419485292298,0.5193415072010448,0.4806584927989313,0.000748187801617
alternating,0.4,0.83,9,9,3,0.4997553396463755,0.4540666447021766,0.046178015651428,0.5239503260010214,0.4760496739989576,0.0011472362311114
alternating,0.4,0.84,3,3,1,0.5031962712517084,0.4485743640597963,0.048229364688484,0.5286948899059188,0.4713051100940693,0.0016467934134262
alternating,0.4,0.85,3,3,1,0.50671529248656,0.44293421176944,0.050350495744,0.5335813794622517,0.4664186205377482,0.0022554180931754
alternating,0.4,0.86,11,11,4,0.510315689038097,0.4371412873237758,0.052543023638116,0.5386162134745636,0.4613837865254246,0.002982423886227
alternating,0.4,0.87,5,5,2,0.5140008212256837,0.4311905964730176,0.054808582301284,0.5438060604455507,0.4561939395544337,0.0038379418635198
alternating,0.4,0.88,3,3,1,0.517774124942934,0.4250770502828109,0.057148824774244,0.549157850727564,0.4508421492724242,0.004832988576308
alternating,0.4,0.89,5,5,2,0.5216391125997941,0.418795464192158,0.059565423208036,0.5546787894371383,0.445321210562849,0.0059795400286231
alternating,0.4,0.9,3,3,1,0.5255993740646391,0.4123405570713591,0.062060068864,0.5603763701882822,0.4396236298117157,0.0072906121542252
alternating,0.4,0.91,5,5,2,0.5296585776063159,0.4057069502799053,0.064634472113764,0.5662583897048808,0.4337416102951031,0.0087803484125698
alternating,0.4,0.92,3,3,1,0.5338204708362666,0.3988891667244429,0.067290362439268,0.5723329633779062,0.4276670366220697,0.0104641151820625
alternating,0.4,0.93,3,3,1,0.538088881650576,0.3918816299166577,0.07002948843274,0.5786085418383278,0.421391458161644,0.0123586056999006
alternating,0.4,0.94,3,3,1,0.542467719172057,0.3846786630312212,0.072853617796708,0.5850939286231418,0.4149060713768434,0.0144819533770432
alternating,0.4,0.95,3,3,1,0.5469609746923128,0.3772744879636764,0.0757645373439977,0.5917982990184072,0.4082017009815786,0.0168538554053484
alternating,0.45,0.5,1,1,1,0.39875,0.39875,0.2025,0.5,0.5,0.0
alternating,0.45,0.51,4,3,2,0.4689407631809989,0.4669133854783741,0.064145851340625,0.5010831696934437,0.4989168303065541,2.3465131695944686e-06
alternating,0.45,0.52,4,3,2,0.469922502973,0.465864661977,0.06421283505,0.5021681431141539,0.497831856885846,9.401689126906356e-06
alternating,0.45,0.53,4,3,2,0.4708850004526241,0.4647905249817489,0.064324474565625,0.5032567248502327,0.4967432751497652,2.1212513500259864e-05
alternating,0.45,0.54,5,4,3,0.47182979841525,0.4636894316972499,0.0644807698874999,0.5043507212123374,0.4956492787876624,3.785755013496668e-05
alternating,0.45,0.55,5,4,3,0.4727584396562489,0.462559839328124,0.064681721015625,0.5054519410970975,0.4945480589029002,5.944732345246526e-05
alternating,0.45,0.56,10,8,5,0.4736724669709997,0.4614002050789997,0.06492732795,0.5065621968531571,0.4934378031468422,8.612485507917772e-05
alternating,0.45,0.57,4,3,2,0.4745734231548741,0.4602089861544989,0.065217590690625,0.5076833051506531,0.4923166948493447,0.0001180663560761
alternating,0.45,0.58,7,4,3,0.4839201007009131,0.5006196039592696,0.0154602953397788,0.4915191316412383,0.5084808683587226,0.0001438502562366
alternating,0.45,0.59,5,3,2,0.4843408154904177,0.4995471188488326,0.0161120656607002,0.4922723397514394,0.5077276602485103,0.0001194334658335
alternating,0.45,0.6,14,7,6,0.4823173045592664,0.4833751687756726,0.0343075266650388,0.4994522768657526,0.5005477231342245,6.000012635544565e-07
alternating,0.45,0.61,7,4,3,0.4851527998579898,0.4973200235751831,0.0175271765667751,0.4938078573640707,0.5061921426358763,7.668526084673022e-05
alternating,0.45,0.62,14,7,5,0.4844337148868211,0.4804027513539026,0.0351635337592185,0.5020889361430162,0.4979110638569239,8.727308419448768e-06
alternating,0.45,0.63,5,3,2,0.48593752468915,0.4949641025658232,0.0190983727449798,0.4953988363226696,0.5046011636772825,4.234141437072796e-05
alternating,0.45,0.64,5,4,2,0.4835740539644497,0.4909802901707923,0.0254456558647412,0.4962001933237848,0.5037998066761981,2.887706155308904e-05
alternating,0.45,0.65,11,8,5,0.4867096070710981,0.4924556935213522,0.0208346994074884,0.4970658241019987,0.5029341758979387,1.7218776400455635e-05
alternating,0.45,0.66,5,3,2,0.4870955435946147,0.4911367633223001,0.0217676930830445,0.4979344273854221,0.5020655726145363,8.533180452016632e-06
alternating,0.45,0.67,10,7,4,0.4874839146697457,0.489770591782673,0.0227454935475308,0.498830050361559,0.5011699496383893,2.737564312855516e-06
alternating,0.45,0.68,5,3,2,0.4878766185459561,0.4883540679381356,0.0237693135158776,0.4997554628230702,0.5002445371768984,1.195968617862468e-07
alternating,0.45,0.69,7,5,3,0.4882755696201264,0.486884046440485,0.0248403839393346,0.500713484826827,0.4992865151731177,1.0181211963036328e-06
alternating,0.45,0.7,11,7,5,0.4886826985582448,0.4853573474362161,0.025959954005492,0.5017069889147044,0.4982930110852472,5.827622310012587e-06
alternating,0.45,0.71,5,3,2,0.4890999524168956,0.4837707564448275,0.0271292911382197,0.5027389024684717,0.4972610975314693,1.5003173463923908e-05
alternating,0.45,0.72,2,2,1,0.465117208677,0.468705100798,0.066177690525,0.4980789213940406,0.5019210786059594,7.381086020549507e-06
alternating,0.45,0.73,2,2,1,0.4670931053150311,0.4651104311834058,0.0677964635015625,0.5010634341396473,0.4989365658603521,2.2617843387359486e-06
alternating,0.45,0.74,3,3,2,0.4690722063885,0.46149022923025,0.06943756438125,0.5040738680544357,0.4959261319455644,3.3192801849901856e-05
alternating,0.45,0.75,2,2,1,0.4710548745117183,0.4578441323242186,0.0711009931640625,0.507110967979446,0.4928890320205533,0.0001011317312094
alternating,0.45,0.76,5,3,2,0.4914074051618241,0.4748244756597078,0.0337681191784432,0.5085812369842275,0.4914187630157467,0.0001472752563593
alternating,0.45,0.77,7,4,3,0.491927229926177,0.4728090742279775,0.0352636958458054,0.509908487747292,0.4900915122526663,0.0001963562588772
alternating,0.45,0.78,3,3,1,0.4740156458834009,0.4897814075799373,0.0362029465366301,0.4918210158249009,0.5081789841750662,0.0001337915642725
alternating,0.45,0.79,3,3,1,0.4758475192900475,0.4862795642044816,0.0378729165054326,0.4945786554118287,0.5054213445881314,5.878195428695477e-05
alternating,0.45,0.8,5,5,2,0.4776798596210932,0.4827178026766832,0.0396023377022226,0.4973771577892341,0.5026228422107648,1.3758602525145082e-05
alternating,0.45,0.81,5,3,2,0.4942696767816963,0.4638785998716285,0.0418517233466325,0.5158592765078989,0.4841407234920565,0.0005030333027094
alternating,0.45,0.82,5,3,2,0.4949316199204524,0.4614110163054528,0.0436573637740588,0.517525415235719,0.4824745847642433,0.00061428035837
alternating,0.45,0.83,10,9,4,0.4956283753821088,0.4588422218306107,0.0455294027872355,0.5192704488010818,0.480729551198871,0.000742700393992
alternating,0.45,0.84,3,3,1,0.4850205988172376,0.4678355971281697,0.0471438040545601,0.5090176260395641,0.4909823739604016,0.0001626351587794
alternating,0.45,0.85,3,3,1,0.4868603498497889,0.4639470572271284,0.0491925929230451,0.5120493868958513,0.4879506131041091,0.0002903754491327
alternating,0.45,0.86,5,5,2,0.488702634606175,0.4599875601073649,0.0513098052864376,0.5151340630791792,0.4848659369207971,0.0004580797305698
alternating,0.45,0.87,3,3,1,0.4905478163041226,0.4559551833461852,0.0534970003496525,0.5182739161791757,0.4817260838207823,0.0006678720250486
alternating,0.45,0.88,3,3,1,0.4923962638430681,0.4518479806029775,0.0557557555539251,0.5214712895940649,0.478528710405904,0.0009220325536657
alternating,0.45,0.89,3,3,1,0.4942483519256783,0.4476639814974722,0.0580876665768226,0.5247286126187978,0.4752713873811737,0.0012230085641025
alternating,0.45,0.9,10,10,4,0.49610446117947,0.4434011914883021,0.0604943473321826,0.5280484047868507,0.4719515952131011,0.0015734260221767
alternating,0.45,0.91,3,3,1,0.4979649782783863,0.4390575917513604,0.0629774299702201,0.5314332804839058,0.4685667195160587,0.001976102243962
alternating,0.45,0.92,7,5,3,0.5038300035521012,0.4305500463635697,0.0656199500842957,0.5392131430862147,0.4607868569137494,0.0030753411814027
alternating,0.45,0.93,5,5,2,0.5017008136688044,0.4301197656546004,0.0681794206765626,0.5384092440124814,0.4615907559874836,0.0029505400512233
alternating,0.45,0.94,3,3,1,0.5035769366344243,0.4255213791387306,0.0709016842268151,0.5420060806109129,0.4579939193890547,0.0035290216165837
alternating,0.45,0.95,15,15,5,0.5054590770365445,0.4208338623398148,0.0737070606236051,0.5456795097421697,0.4543204902577918,0.0041732352205734
alternating,0.5,0.5,6,5,3,0.45703125,0.45703125,0.0859375,0.5,0.5,0.0
alternating,0.5,0.51,4,3,2,0.4577986249999983,0.4562357499999984,0.0859656249999991,0.5008549322885125,0.4991450677114829,1.4618184358902998e-06
alternating,0.5,0.52,4,3,2,0.458538999999999,0.4554109999999996,0.08605,0.5017112533508387,0.4982887466491598,5.856776061518401e-06
alternating,0.5,0.53,10,7,6,0.4592534999999979,0.4545558749999988,0.0861906249999991,0.5025703528156488,0.4974296471843466,1.3213427193850791e-05
alternating,0.5,0.54,4,3,2,0.4599432499999971,0.4536692499999977,0.0863874999999991,0.503433622022462,0.4965663779775312,2.3579520386318603e-05
alternating,0.5,0.55,4,3,2,0.4606093749999971,0.4527499999999977,0.0866406249999991,0.5043024548798184,0.4956975451201749,3.7022235985803577e-05
alternating,0.5,0.56,6,4,3,0.4612529999999961,0.451796999999997,0.0869499999999991,0.50517824872679,0.4948217512732014,5.362851975309275e-05
alternating,0.5,0.57,9,7,5,0.4618752499999992,0.4508091249999989,0.087315624999999,0.5060624051989481,0.4939375948010487,7.350551359250362e-05
alternating,0.5,0.58,5,4,3,0.4624772499999995,0.4497852499999992,0.0877375,0.5069563310998748,0.4930436689001238,9.678108474219036e-05
alternating,0.5,0.59,8,5,3,0.4805474086722464,0.4940401294136523,0.0254124619140575,0.4930777276467392,0.5069222723532159,9.583570906481558e-05
alternating,0.5,0.6,5,3,2,0.480719687499997,0.4929521874999982,0.026328125,0.4937183663644356,0.5062816336355594,7.891784226284496e-05
alternating,0.5,0.61,9,8,3,0.4808713336714764,0.4918329231644428,0.02729574316406,0.4943654047898158,0.5056345952101629,6.349732636502114e-05
alternating,0.5,0.62,5,3,2,0.4810033418625,0.4906799237625,0.028316734375,0.495020711870665,0.504979288129335,4.9586620549872605e-05
alternating,0.5,0.63,7,4,3,0.4811167085769437,0.489490751383974,0.02939254003906,0.4956861846047476,0.5043138153952295,3.72180065284347e-05
alternating,0.5,0.64,7,5,3,0.4812124320999951,0.4882629428999946,0.030524625,0.4963637494144656,0.5036362505855237,2.644463664152112e-05
alternating,0.5,0.65,5,3,2,0.4812915124511483,0.4869940100097351,0.0317144775390575,0.4970553636162231,0.5029446363837159,1.734176686496611e-05
alternating,0.5,0.66,7,4,3,0.4813549513374855,0.4856814392874847,0.0329636093749975,0.4977630169908936,0.502236983009073,1.000818596591226e-05
alternating,0.5,0.67,7,4,3,0.4814037521066254,0.484322692229278,0.0342735556640575,0.4984887334607996,0.5015112665391599,4.567853104890965e-06
alternating,0.5,0.68,14,13,6,0.4814389196999911,0.4829152052999911,0.035645875,0.4992345728805703,0.5007654271194113,1.1717573502886873e-06
alternating,0.5,0.69,5,3,2,0.4814614606058447,0.4814563899800572,0.0370821494140575,0.500002632948254,0.4999973670517038,1.3864833238409126e-11
alternating,0.5,0.7,5,3,2,0.4814723828124687,0.4799436328124628,0.0385839843749875,0.5007950512447679,0.4992049487551478,1.2642129637478505e-06
alternating,0.5,0.71,10,6,4,0.4814726957613152,0.4783742954495916,0.04015300878906,0.5016140074095463,0.4983859925904191,5.210039836252443e-06
alternating,0.5,0.72,12,11,4,0.4814634102999859,0.4767457146999814,0.04179087499999,0.5024617254610061,0.4975382745389493,1.2120184490950782e-05
alternating,0.5,0.73,2,2,1,0.4530895937499984,0.4563463437499984,0.0905640624999991,0.4982094670632014,0.501790532936794,6.4120163955047e-06
alternating,0.5,0.74,4,4,3,0.454332,0.45303675,0.09263125,0.5007137395904366,0.4992862604095633,1.0188484059133904e-06
alternating,0.5,0.75,2,2,1,0.45556640625,0.44970703125,0.0947265625,0.5032362459546925,0.4967637540453074,2.0946575758527737e-05
alternating,0.5,0.76,2,2,1,0.456793,0.446357,0.09685,0.5057775563306206,0.4942224436693794,6.676031430698843e-05
alternating,0.5,0.77,8,5,3,0.4813084790402057,0.4676192152956762,0.05107230566406,0.5072130172963553,0.4927869827035834,0.0001040552370359
alternating,0.5,0.78,10,6,4,0.4812629037624876,0.4655778618624897,0.053159234375,0.5082828298428943,0.4917171701570818,0.000137210540413
alternating,0.5,0.79,3,3,1,0.4661421541995984,0.4796072784175678,0.05425056738281,0.4928812411862987,0.5071187588136761,0.0001013534540949
alternating,0.5,0.8,3,3,1,0.467159062499997,0.4762393749999975,0.0566015625,0.4951874456544211,0.5048125543455732,4.632135865824559e-05
alternating,0.5,0.81,8,8,3,0.4681508838863147,0.4728166737308431,0.05903244238281,0.4975207488256153,0.5024792511743504,1.2293372771205613e-05
alternating,0.5,0.82,3,3,1,0.4691170827999849,0.4693378234499804,0.0615450937499875,0.4998823914454639,0.5001176085544857,2.7663544188287e-08
alternating,0.5,0.83,6,6,2,0.4700571119167862,0.4658014613253733,0.06414142675781,0.5022736611669,0.4977263388330674,1.0339070203886098e-05
alternating,0.5,0.84,14,14,6,0.4709704120999828,0.4622062128999758,0.0668233749999875,0.5046958951634439,0.4953041048364982,4.410286277265544e-05
alternating,0.5,0.85,9,9,3,0.4718564123535022,0.458550692138651,0.0695928955078074,0.5071504829179448,0.4928495170820129,0.0001022588119202
alternating,0.5,0.86,8,8,3,0.4727145297749944,0.4548335014749909,0.0724519687499975,0.5096388692000613,0.4903611307999201,0.0001858155989121
alternating,0.5,0.87,3,3,1,0.4735441695089792,0.4510532318581903,0.07540259863281,0.5121625572478958,0.4878374427520819,0.0002958555976172
alternating,0.5,0.88,11,11,5,0.4743447247,0.4472084628,0.0784468125,0.5147231121698008,0.4852768878301991,0.000433540063929
alternating,0.5,0.89,3,3,1,0.4751155764456941,0.4432977624214711,0.08158666113281,0.5173221645841096,0.4826778354158634,0.0006001147717588
alternating,0.5,0.9,11,11,4,0.4758560937499906,0.4393196874999855,0.08482421875,0.5199614145164975,0.4800385854834765,0.0007969161389999
alternating,0.5,0.91,3,3,1,0.4765656334761587,0.4352727835159993,0.0881615830078099,0.5226426355759043,0.4773573644240604,0.001025377891648
alternating,0.5,0.92,3,3,1,0.4772435402999885,0.4311555846999809,0.091600875,0.5253676794327478,0.4746323205672186,0.001287038319607
alternating,0.5,0.93,3,3,1,0.4778891466628756,0.426966614079278,0.09514423925781,0.528138480624687,0.4718615193752727,0.001583548183734
alternating,0.5,0.94,3,3,1,0.4785017727249849,0.4227043835249804,0.0987938437499875,0.5309570617183389,0.4690429382816086,0.0019166793404693
alternating,0.5,0.95,11,11,4,0.479080726318347,0.4183673937988152,0.10255187988281,0.5338255388576534,0.4661744611423156,0.0022883341580233
alternating,0.55,0.5,1,1,1,0.4168124999999999,0.4168124999999999,0.166375,0.4999999999999999,0.4999999999999999,2.465190328815662e-32
alternating,0.55,0.51,2,1,1,0.4405123870561765,0.4372463054605301,0.122241307483279,0.5018604666769334,0.4981395333230502,6.922672512020174e-06
alternating,0.55,0.52,2,1,1,0.442137345462897,0.4356030023383461,0.12225965219875,0.5037222529082277,0.4962777470917644,2.771033342567777e-05
alternating,0.55,0.53,5,4,3,0.4589905976419319,0.4644158618661835,0.0765935404918732,0.497062363941469,0.5029376360585186,1.7259411224690122e-05
alternating,0.55,0.54,4,3,2,0.4605659717353835,0.4626692704283586,0.07676475783625,0.4988609085762077,0.5011390914237838,2.595058543494807e-06
alternating,0.55,0.55,8,7,6,0.4621273609798783,0.4608877445982369,0.0769848944218732,0.5006715038432948,0.4993284961566925,9.018348231364068e-07
alternating,0.55,0.56,8,6,5,0.4636758553420461,0.4590701944091949,0.07725395024875,0.50249562755326,0.4975043724467302,1.2456313769230244e-05
alternating,0.55,0.57,7,6,5,0.4652125447885126,0.457215529894603,0.0775719253168732,0.5043347633888124,0.4956652366111754,3.758034727408292e-05
alternating,0.55,0.58,6,4,3,0.4667385192859086,0.4553226610878339,0.07793881962625,0.5061904017005899,0.493809598299402,7.664214642943309e-05
alternating,0.55,0.59,6,5,4,0.4682548688008598,0.4533904980222567,0.0783546331768732,0.5080640403096853,0.4919359596903035,0.0001300574922326
alternating,0.55,0.6,6,5,3,0.4697626832999956,0.4514179507312469,0.07881936596875,0.509957185317966,0.4900428146820258,0.0001982910789127
alternating,0.55,0.61,4,3,2,0.4712630527499439,0.4494039292481722,0.0793330180018732,0.5118713519270128,0.4881286480729755,0.0002818579931502
alternating,0.55,0.62,4,3,2,0.4727570671173341,0.4473473436064085,0.07989558927625,0.5138080652667076,0.4861919347332843,0.0003813253328195
alternating,0.55,0.63,8,6,4,0.474245816368791,0.4452471038393255,0.0805070797918732,0.5157688612343483,0.4842311387656405,0.0004973139692566
alternating,0.55,0.64,3,3,2,0.4528383322157993,0.4818440124004493,0.06531765538375,0.4844836695847934,0.5155163304152051,0.0004815130191076
alternating,0.55,0.65,2,2,1,0.4547282007594711,0.4783764983264623,0.0668953009140616,0.4873281650011184,0.5126718349988763,0.0003211508044776
alternating,0.55,0.66,2,2,1,0.456635632038917,0.4748669618960798,0.068497406065,0.4902140208863239,0.5097859791136726,0.0001915307744265
alternating,0.55,0.67,2,2,1,0.4585611374328286,0.4713148917306049,0.0701239708365616,0.4931422286961978,0.5068577713037971,9.405805451043557e-05
alternating,0.55,0.68,2,2,1,0.4605052283198993,0.4677197764513495,0.07177499522875,0.4961137934798312,0.5038862065201675,3.02052022347942e-05
